Experiment: Apr29_NP_tst_expt vial 2, Fri Apr 29 15:50:36 2022
0.0017,55781
0.0067,55777
0.0124,55783
0.018,55780
0.0233,55768
0.0289,55771
0.0346,55778
0.0402,55303
0.0456,55284
2.857,54473
2.8626,54472
2.8679,54452
2.8737,54457
2.879,54431
2.8847,54441
2.8903,54443
2.8957,54429
2.9013,54399
2.9069,54415
2.9126,54412
2.9179,54419
2.9236,54393
2.9293,54404
2.9346,54417
2.9403,54412
2.9459,54388
2.9513,54385
2.9569,54393
2.9625,54360
2.9679,54368
2.9735,54348
2.9792,54353
2.9848,54354
2.9901,54338
2.9958,54343
3.0014,54312
3.0068,54324
3.0125,54311
3.0182,54310
3.0235,54312
3.0292,54317
3.0348,54304
3.0402,54287
3.0458,54294
3.0513,54272
3.057,54291
3.0626,54260
3.0679,54280
3.0736,54270
3.0791,54258
3.0847,54267
3.0904,54250
3.0957,54251
3.1013,54269
3.1069,54239
3.1126,54244
3.1179,54238
3.1235,54233
3.1291,54216
3.1348,54230
3.1404,54207
3.1457,54237
3.1514,54226
3.157,54188
3.1626,54192
3.1679,54196
3.1735,54200
3.1792,54173
3.1848,54187
3.1902,54179
3.1958,54185
3.2014,54148
3.2068,54170
3.2124,54162
3.218,54176
3.2237,54138
3.229,54146
3.2346,54174
3.2403,54134
3.246,54152
3.2513,54140
3.2569,54138
3.2626,54149
3.2679,54125
3.2735,54113
3.2792,54148
3.2848,54134
3.2901,54105
3.2958,54146
3.3014,54146
3.307,54101
3.3124,54113
3.318,54093
3.3236,54092
3.3292,54093
3.3349,54096
3.3402,54077
3.3458,54118
3.3515,54055
3.3571,54076
3.3624,54104
3.3681,54093
3.3737,54094
3.3793,54084
3.3846,54085
3.3903,54093
3.3959,54077
3.4013,54067
3.4069,54062
3.4125,54073
3.4182,54051
3.4235,54070
3.4291,54077
3.4348,54070
3.4404,54065
3.4458,54064
3.4514,54031
3.457,54042
3.4624,54057
3.468,54027
3.4736,54021
3.4792,54031
3.4846,54042
3.4902,54014
3.4958,54018
3.5014,54007
3.5068,54001
3.5124,53999
3.518,54012
3.5237,53974
3.529,53995
3.5346,54017
3.5402,54010
3.5459,53999
