Experiment: Apr29_NP_tst_expt vial 14, Fri Apr 29 15:50:36 2022
0.0017,168
0.0067,168
0.0124,168
0.018,168
0.0233,168
0.0289,168
0.0346,166
0.0402,166
0.0456,165
2.857,163
2.8626,162
2.8679,162
2.8737,164
2.879,165
2.8847,163
2.8903,162
2.8957,163
2.9013,165
2.9069,165
2.9126,163
2.9179,160
2.9236,164
2.9293,164
2.9346,163
2.9403,163
2.9459,163
2.9513,163
2.9569,163
2.9625,162
2.9679,162
2.9735,164
2.9792,165
2.9848,163
2.9901,164
2.9958,163
3.0014,165
3.0068,166
3.0125,162
3.0182,162
3.0235,161
3.0292,166
3.0348,161
3.0402,163
3.0458,163
3.0513,164
3.057,162
3.0626,162
3.0679,165
3.0736,162
3.0791,162
3.0847,165
3.0904,162
3.0957,164
3.1013,161
3.1069,163
3.1126,160
3.1179,161
3.1235,162
3.1291,161
3.1348,163
3.1404,162
3.1457,162
3.1514,163
3.157,161
3.1626,165
3.1679,161
3.1735,163
3.1792,161
3.1848,164
3.1902,164
3.1958,165
3.2014,165
3.2068,163
3.2124,164
3.218,164
3.2237,163
3.229,164
3.2346,163
3.2403,161
3.246,164
3.2513,162
3.2569,165
3.2626,161
3.2679,162
3.2735,163
3.2792,162
3.2848,161
3.2901,164
3.2958,163
3.3014,163
3.307,163
3.3124,163
3.318,162
3.3236,161
3.3292,163
3.3349,163
3.3402,161
3.3458,163
3.3515,161
3.3571,161
3.3624,160
3.3681,161
3.3737,163
3.3793,163
3.3846,164
3.3903,163
3.3959,164
3.4013,162
3.4069,165
3.4125,161
3.4182,162
3.4235,162
3.4291,162
3.4348,165
3.4404,162
3.4458,162
3.4514,162
3.457,164
3.4624,165
3.468,165
3.4736,165
3.4792,164
3.4846,164
3.4902,165
3.4958,164
3.5014,163
3.5068,163
3.5124,162
3.518,161
3.5237,166
3.529,164
3.5346,165
3.5402,162
3.5459,163
3.5515,161
3.5568,163
3.5624,162
3.5681,164
3.5737,164
3.579,164
3.5846,164
3.5902,163
3.5959,162
3.6015,161
3.6068,165
3.6125,164
3.618,162
3.6237,163
3.6293,162
3.6346,165
3.6403,165
3.6458,163
3.6515,162
3.6571,164
3.6624,162
3.668,163
3.6736,163
3.6793,161
3.6846,164
3.6903,165
3.6959,162
3.7012,164
3.7069,161
3.7125,163
3.7181,162
3.7234,163
3.7291,164
3.7347,161
3.7403,162
3.746,164
3.7513,164
3.7569,163
3.7625,161
3.7682,161
3.7735,164
3.7791,163
3.7848,162
3.7904,166
3.7957,161
3.8013,162
3.807,163
3.8126,164
3.8182,164
3.8235,162
3.8292,162
3.8348,162
3.8404,163
3.8458,164
3.8514,164
3.8571,164
3.8624,162
3.868,161
3.8737,163
3.879,161
3.8846,163
3.8903,162
3.8959,164
3.9015,163
3.9069,162
3.9125,163
3.9181,162
3.9237,162
3.9291,164
3.9347,160
3.9403,161
3.946,163
3.9513,161
3.957,162
3.9626,162
3.9679,163
3.9736,160
3.9792,164
3.9848,163
3.9902,162
3.9958,162
4.0014,162
4.0071,162
4.0124,162
4.018,163
4.0237,164
4.0293,163
4.0346,163
4.0403,161
4.0459,163
4.0512,160
4.0569,163
4.0625,161
4.0681,161
4.0735,162
4.0791,163
4.0847,159
4.0903,160
4.096,163
4.1013,164
4.107,163
4.1126,163
4.118,163
4.1236,160
4.1292,165
4.1349,163
4.1402,162
4.1458,163
4.1515,164
4.1571,162
4.1625,160
4.1681,163
4.1737,161
4.1791,162
4.1847,162
4.1904,162
4.1957,163
4.2014,159
4.207,162
4.2126,162
4.218,163
4.2236,164
4.2293,166
4.2346,162
4.2403,163
4.2459,164
4.2515,165
4.2569,164
4.2625,164
4.2679,164
4.2736,165
4.2792,165
4.2848,162
4.2902,163
4.2957,163
