Experiment: Apr29_NP_tst_expt vial 7, Fri Apr 29 15:50:36 2022
0.0017,163
0.0067,168
0.0124,169
0.018,166
0.0233,168
0.0289,169
0.0346,168
0.0402,168
0.0456,165
2.857,162
2.8626,161
2.8679,164
2.8737,162
2.879,162
2.8847,164
2.8903,164
2.8957,163
2.9013,164
2.9069,162
2.9126,166
2.9179,165
2.9236,164
2.9293,165
2.9346,162
2.9403,163
2.9459,165
2.9513,163
2.9569,161
2.9625,161
2.9679,163
2.9735,164
2.9792,162
2.9848,160
2.9901,164
2.9958,165
3.0014,167
3.0068,165
3.0125,165
3.0182,164
3.0235,165
3.0292,165
3.0348,162
3.0402,165
3.0458,166
3.0513,164
3.057,163
3.0626,160
3.0679,162
3.0736,163
3.0791,163
3.0847,164
3.0904,162
3.0957,164
3.1013,164
3.1069,163
3.1126,163
3.1179,164
3.1235,164
3.1291,165
3.1348,166
3.1404,165
3.1457,164
3.1514,163
3.157,163
3.1626,164
3.1679,163
3.1735,164
3.1792,163
3.1848,161
3.1902,164
3.1958,164
3.2014,162
3.2068,162
3.2124,164
3.218,162
3.2237,163
3.229,163
3.2346,165
3.2403,164
3.246,162
3.2513,162
3.2569,163
3.2626,161
3.2679,164
3.2735,164
3.2792,163
3.2848,164
3.2901,165
3.2958,165
3.3014,162
3.307,164
3.3124,161
3.318,164
3.3236,164
3.3292,164
3.3349,163
3.3402,164
3.3458,161
3.3515,162
3.3571,164
3.3624,165
3.3681,162
3.3737,165
3.3793,164
3.3846,163
3.3903,163
3.3959,164
3.4013,164
3.4069,166
3.4125,163
3.4182,164
3.4235,160
3.4291,160
3.4348,161
3.4404,162
3.4458,163
3.4514,161
3.457,165
3.4624,161
3.468,162
3.4736,161
3.4792,164
3.4846,163
3.4902,164
3.4958,163
3.5014,163
3.5068,164
3.5124,165
3.518,164
3.5237,164
3.529,165
3.5346,165
3.5402,163
3.5459,162
3.5515,165
3.5568,162
3.5624,163
3.5681,163
3.5737,163
3.579,164
3.5846,166
3.5902,165
3.5959,162
3.6015,161
3.6068,163
3.6125,164
3.618,166
3.6237,163
3.6293,163
3.6346,164
3.6403,164
3.6458,166
3.6515,164
3.6571,163
3.6624,161
3.668,163
3.6736,164
3.6793,164
3.6846,163
3.6903,162
3.6959,165
3.7012,163
3.7069,164
3.7125,162
3.7181,162
3.7234,162
3.7291,163
3.7347,164
3.7403,162
3.746,164
3.7513,164
3.7569,163
3.7625,161
3.7682,162
3.7735,162
3.7791,164
3.7848,161
3.7904,165
3.7957,164
3.8013,161
3.807,161
3.8126,162
3.8182,163
3.8235,164
3.8292,163
3.8348,164
3.8404,164
3.8458,166
3.8514,162
3.8571,162
3.8624,162
3.868,162
3.8737,164
3.879,163
3.8846,165
3.8903,164
3.8959,161
3.9015,164
3.9069,164
3.9125,165
3.9181,161
3.9237,162
3.9291,165
3.9347,162
3.9403,160
3.946,161
3.9513,162
3.957,161
3.9626,160
3.9679,162
3.9736,160
3.9792,163
3.9848,163
3.9902,163
3.9958,162
4.0014,162
4.0071,163
4.0124,163
4.018,165
4.0237,162
4.0293,163
4.0346,164
4.0403,161
4.0459,161
