Experiment: Apr29_NP_tst_expt vial 4, Fri Apr 29 15:50:36 2022
0.0017,167
0.0067,166
0.0124,168
0.018,163
0.0233,168
0.0289,167
0.0346,167
0.0402,167
0.0456,170
2.857,165
2.8626,160
2.8679,163
2.8737,164
2.879,165
2.8847,164
2.8903,165
2.8957,164
2.9013,164
2.9069,162
2.9126,162
2.9179,166
2.9236,165
2.9293,163
2.9346,165
2.9403,163
2.9459,163
2.9513,165
2.9569,164
2.9625,162
2.9679,162
2.9735,163
2.9792,160
2.9848,161
2.9901,164
2.9958,162
3.0014,164
3.0068,163
3.0125,163
3.0182,164
3.0235,164
3.0292,164
3.0348,162
3.0402,165
3.0458,164
3.0513,163
3.057,163
3.0626,163
3.0679,162
3.0736,163
3.0791,164
3.0847,160
3.0904,163
3.0957,162
3.1013,161
3.1069,163
3.1126,162
3.1179,163
3.1235,163
3.1291,166
3.1348,166
3.1404,164
3.1457,164
3.1514,164
3.157,163
3.1626,163
3.1679,163
3.1735,166
3.1792,165
3.1848,162
3.1902,165
3.1958,164
3.2014,163
3.2068,163
3.2124,162
3.218,162
3.2237,163
3.229,162
3.2346,165
3.2403,164
3.246,161
3.2513,160
3.2569,163
3.2626,164
3.2679,162
3.2735,161
3.2792,163
3.2848,164
3.2901,163
3.2958,166
3.3014,164
3.307,166
3.3124,164
3.318,163
3.3236,164
3.3292,163
3.3349,164
3.3402,162
3.3458,163
3.3515,163
3.3571,163
3.3624,161
3.3681,163
3.3737,163
3.3793,162
3.3846,165
3.3903,163
3.3959,164
3.4013,165
3.4069,164
3.4125,160
3.4182,163
3.4235,163
3.4291,162
3.4348,163
3.4404,164
3.4458,163
3.4514,163
3.457,165
3.4624,163
3.468,163
3.4736,163
3.4792,163
3.4846,163
3.4902,164
3.4958,166
3.5014,163
3.5068,168
3.5124,162
3.518,165
3.5237,163
3.529,165
3.5346,163
3.5402,162
3.5459,164
3.5515,163
3.5568,159
3.5624,163
3.5681,163
3.5737,165
3.579,163
3.5846,161
3.5902,162
3.5959,162
3.6015,164
3.6068,164
3.6125,164
3.618,164
3.6237,164
3.6293,161
3.6346,164
3.6403,165
3.6458,163
3.6515,163
3.6571,164
3.6624,166
3.668,163
3.6736,162
3.6793,159
3.6846,164
3.6903,166
3.6959,166
3.7012,166
3.7069,161
3.7125,163
3.7181,161
3.7234,163
3.7291,164
3.7347,163
3.7403,163
3.746,163
3.7513,166
3.7569,161
3.7625,163
3.7682,164
3.7735,163
3.7791,163
3.7848,162
3.7904,162
3.7957,160
3.8013,163
3.807,164
3.8126,165
3.8182,163
3.8235,163
3.8292,163
3.8348,163
3.8404,168
3.8458,167
3.8514,163
3.8571,161
3.8624,162
3.868,161
3.8737,164
3.879,163
3.8846,163
3.8903,165
3.8959,164
3.9015,163
3.9069,163
3.9125,162
3.9181,162
3.9237,164
3.9291,163
3.9347,163
3.9403,162
3.946,162
3.9513,163
3.957,163
3.9626,162
3.9679,165
3.9736,163
3.9792,163
3.9848,162
3.9902,163
3.9958,164
4.0014,164
4.0071,165
4.0124,164
4.018,164
4.0237,163
4.0293,162
4.0346,161
4.0403,162
4.0459,163
4.0512,163
4.0569,164
4.0625,163
4.0681,163
4.0735,162
4.0791,164
4.0847,164
4.0903,161
4.096,160
4.1013,164
4.107,161
4.1126,163
4.118,163
4.1236,162
4.1292,162
4.1349,164
4.1402,163
4.1458,161
4.1515,163
4.1571,163
4.1625,163
4.1681,162
4.1737,162
4.1791,164
4.1847,159
4.1904,161
4.1957,161
4.2014,162
4.207,164
4.2126,164
4.218,163
4.2236,163
4.2293,161
4.2346,163
4.2403,164
4.2459,162
4.2515,163
4.2569,164
4.2625,164
4.2679,163
4.2736,162
4.2792,163
4.2848,162
4.2902,163
4.2957,165
4.3014,165
4.307,165
4.3127,162
4.318,163
4.3236,163
4.3292,162
4.3348,161
4.3402,163
4.3458,163
4.3514,162
4.357,163
4.3626,163
4.368,162
4.3736,163
4.3792,163
4.3848,162
4.3902,163
4.3958,163
4.4014,162
4.407,161
4.4124,162
4.418,165
4.4236,165
4.4293,165
4.4346,164
4.4403,164
4.4459,162
4.4515,166
4.4569,164
4.4625,163
4.4681,163
4.4738,164
4.4791,161
4.4847,164
4.4904,163
4.4957,165
4.5014,165
4.507,166
4.5126,163
4.518,164
4.5236,161
4.5292,163
4.5349,163
4.5402,163
4.5458,164
4.5515,164
4.5568,164
4.5625,162
4.5681,164
4.5737,167
4.5791,161
4.5847,162
4.5903,164
4.596,161
4.6013,164
4.607,162
4.6126,164
4.618,162
4.6236,163
4.6292,168
4.6348,168
4.6402,168
4.6458,167
4.6515,167
4.6571,167
4.6624,170
4.6681,166
4.6737,163
4.6791,167
4.6847,166
4.6904,166
4.696,169
4.7013,167
4.7069,163
4.7126,166
4.7182,166
4.7236,167
4.7292,167
4.7349,167
4.7402,167
4.7458,167
4.7515,167
4.7571,166
4.7625,166
4.7681,166
4.7737,165
4.7791,164
4.7847,166
4.7903,169
4.7959,165
4.8013,167
4.8069,168
4.8126,166
4.8182,166
4.8235,165
4.8292,167
4.8348,166
4.8404,167
4.8458,167
4.8514,166
4.857,169
4.8624,165
4.868,165
4.8737,166
4.8793,166
4.8846,166
4.8903,165
4.8959,165
4.9015,167
4.9069,167
4.9125,166
4.9181,166
4.9238,168
4.9291,169
4.9347,164
4.9404,163
4.9457,165
4.9514,166
4.957,168
4.9626,165
4.968,167
4.9736,169
4.9792,166
4.9849,165
4.9902,168
4.9959,166
5.0015,168
5.0071,166
5.0125,163
