Experiment: April_28_Phage_Osmo_expt vial 2, Wed Apr 28 17:10:55 2021
0.0025,1608
0.0079,1610
0.0135,1605
0.0192,1611
0.0245,1609
0.0301,1604
0.0358,1609
0.0411,1612
0.0468,1604
0.0524,1606
0.0578,1611
0.0634,1610
0.069,1605
0.0747,1609
0.08,1609
0.0857,1604
0.0913,1605
0.0967,1612
0.1023,1608
0.1079,1604
0.1136,1609
0.119,1612
0.1246,1605
0.1302,1609
0.1356,1610
0.1413,1605
0.1469,1610
0.1522,1608
0.1579,1605
0.1635,1610
0.1689,1608
0.1746,1607
0.1802,1611
0.1858,1609
0.1912,1606
0.1968,1610
0.2024,1613
0.2079,1608
0.2135,1605
0.2189,1611
0.2246,1610
0.2302,1607
0.2356,1608
0.2412,1611
0.2469,1606
0.2525,1607
0.2578,1611
0.2635,1606
0.2691,1607
0.2745,1610
0.2801,1607
0.2857,1606
0.2911,1610
0.2968,1607
0.3024,1606
0.3081,1610
0.3134,1608
0.3191,1605
0.3247,1611
0.3301,1609
0.3357,1607
0.3414,1610
0.3467,1609
0.3524,1605
0.358,1611
0.3634,1610
0.369,1604
0.3747,1610
0.3801,1610
0.3858,1605
0.3914,1609
0.3968,1611
0.4024,1605
0.4078,1606
0.4134,1611
0.4191,1606
0.4247,1604
0.4301,1609
0.4357,1612
0.4413,1604
0.4467,1607
0.4524,1613
0.458,1610
0.4634,1605
0.469,1608
0.4747,1609
0.4801,1605
0.4857,1607
0.4913,1613
0.497,1609
0.5023,1603
0.508,1611
0.5133,1610
0.519,1605
0.5246,1610
0.5303,1609
0.5356,1602
0.5413,1605
0.5469,1612
0.5523,1609
0.5579,1603
0.5635,1611
0.5692,1609
0.5746,1605
0.5802,1609
0.5856,1611
0.5912,1605
0.5969,1606
0.6025,1611
0.6081,1607
0.6135,1606
0.6191,1611
0.6245,1610
0.6302,1603
0.6358,1607
0.6412,1611
0.6469,1608
0.6525,1604
0.6579,1610
0.6635,1608
0.6692,1607
0.6746,1609
0.6802,1612
0.6859,1603
0.6912,1606
0.6969,1612
0.7023,1609
0.708,1604
0.7134,1608
0.7191,1612
0.7247,1606
0.7301,1609
0.7357,1609
0.7414,1605
0.7467,1607
0.7524,1610
0.758,1606
0.7636,1605
0.769,1610
0.7746,1608
0.7802,1606
0.7856,1610
0.7913,1610
0.797,1605
0.8023,1609
0.808,1612
0.8136,1609
0.819,1603
0.8246,1610
0.8302,1610
0.8356,1605
0.8412,1606
0.8469,1612
0.8525,1607
0.8581,1604
0.8635,1612
0.8691,1608
0.8747,1607
0.8801,1610
0.8857,1610
0.8914,1603
0.8967,1608
0.9023,1613
0.908,1609
0.9136,1605
0.919,1609
0.9246,1609
0.9303,1605
0.9356,1609
0.9413,1611
0.9469,1604
0.9523,1609
0.9579,1611
0.9636,1605
0.969,1607
0.9747,1613
0.9801,1611
0.9857,1604
0.9914,1607
0.9967,1609
1.0024,1605
1.008,1607
1.0136,1612
1.019,1609
1.0246,1604
1.0302,1611
1.0356,1609
1.0413,1603
1.0469,1607
1.0523,1614
1.0579,1608
1.0635,1604
1.0692,1609
1.0745,1610
1.0801,1608
1.0858,1605
1.0914,1612
1.0968,1612
1.1024,1604
1.1079,1605
1.1136,1611
1.1192,1609
1.1246,1605
1.1303,1607
1.1357,1614
1.1413,1609
1.147,1604
1.1523,1608
1.158,1613
1.1635,1607
1.1692,1606
1.1745,1612
1.1801,1609
1.1858,1604
1.1912,1605
1.1969,1613
1.2023,1609
1.2079,1603
1.2135,1607
1.2191,1614
1.2245,1609
1.2301,1604
1.2358,1611
1.2414,1610
1.2468,1605
1.2524,1608
1.2578,1614
1.2635,1607
1.2692,1603
1.2745,1611
1.2802,1609
1.2858,1606
1.2914,1609
1.2968,1611
1.3024,1605
1.3081,1605
1.3134,1611
1.319,1610
1.3247,1605
1.3303,1610
1.3357,1611
1.3413,1606
1.3469,1607
1.3523,1611
1.358,1608
1.3634,1606
1.3691,1608
1.3747,1612
1.3801,1605
1.3858,1607
1.3913,1612
1.397,1607
1.4024,1605
1.408,1613
1.4134,1609
1.419,1604
1.4247,1610
1.4301,1609
1.4358,1606
1.4414,1606
1.4468,1611
1.4524,1607
1.458,1606
1.4634,1610
1.469,1610
1.4747,1604
1.4803,1610
1.4857,1611
1.4913,1604
1.4969,1610
1.5026,1609
1.5079,1607
1.5136,1609
1.5192,1609
1.5245,1606
1.5302,1607
1.5358,1612
1.5412,1605
1.5468,1608
1.5525,1612
1.5581,1606
1.5634,1604
1.5691,1610
1.5747,1610
1.5803,1605
1.5857,1609
1.5913,1609
1.5969,1604
1.6026,1605
1.6079,1612
1.6136,1608
1.6192,1606
1.6246,1611
1.6302,1609
1.6358,1603
1.6412,1607
1.6468,1612
1.6524,1608
1.6581,1604
1.6637,1611
1.669,1612
1.6747,1603
1.6803,1607
1.6857,1611
1.6913,1608
1.6969,1605
1.7023,1610
1.7079,1610
1.7136,1605
1.7192,1608
1.7246,1612
1.7302,1605
1.7358,1605
1.7412,1610
1.7469,1607
1.7523,1606
1.758,1611
1.7634,1610
1.769,1605
1.7746,1608
1.7803,1612
1.7856,1607
1.7912,1606
1.7969,1613
1.8025,1609
1.8079,1605
1.8135,1608
1.8191,1611
1.8248,1604
1.8301,1605
1.8358,1612
1.8414,1607
1.8468,1605
1.8524,1612
1.8579,1611
1.8635,1606
1.8692,1608
1.8746,1613
1.8803,1608
1.8857,1605
1.8913,1609
1.8969,1611
1.9025,1606
1.9079,1610
1.9135,1610
1.9192,1606
1.9248,1609
1.9301,1611
1.9358,1605
1.9414,1606
1.947,1613
1.9524,1606
1.958,1606
1.9636,1612
1.969,1610
1.9746,1605
1.9802,1611
1.9859,1608
1.9913,1605
1.997,1608
2.0024,1611
2.008,1605
2.0137,1606
2.019,1612
2.0247,1609
2.0303,1603
2.0359,1609
2.0413,1612
2.0469,1604
2.0525,1605
2.0579,1612
2.0635,1607
2.0692,1605
2.0745,1613
2.0801,1610
2.0858,1604
2.0914,1609
2.0968,1612
2.1024,1607
2.1081,1605
2.1134,1612
2.1191,1607
2.1248,1607
2.1304,1610
2.1358,1605
2.1414,1604
2.1468,1611
2.1524,1608
2.158,1606
2.1637,1609
2.169,1608
2.1747,1603
2.1801,1610
2.1857,1608
2.1914,1608
2.197,1610
2.2023,1608
2.208,1605
2.2136,1609
2.2193,1611
2.2246,1604
2.2302,1607
2.2359,1612
2.2413,1605
2.2469,1605
2.2525,1613
2.2581,1607
2.2635,1606
2.2691,1612
2.2746,1609
2.2802,1606
2.2859,1610
2.2912,1611
2.2969,1606
2.3026,1606
2.308,1611
2.3136,1606
2.3193,1606
2.3246,1610
2.3302,1606
2.3359,1606
2.3415,1610
2.3468,1609
2.3525,1603
2.3581,1609
2.3635,1612
2.3691,1606
2.3747,1607
2.3803,1612
2.3857,1606
2.3913,1606
2.397,1611
2.4026,1608
2.4079,1604
2.4136,1608
2.4192,1610
2.4246,1606
2.4302,1605
2.4359,1612
2.4412,1609
2.4468,1606
2.4525,1609
2.4581,1610
2.4635,1605
2.4691,1610
2.4747,1612
2.4801,1606
2.4857,1609
2.4913,1611
2.497,1607
2.5023,1606
2.508,1611
2.5136,1607
2.5193,1604
2.5246,1611
2.5302,1608
2.5359,1605
2.5412,1610
2.5468,1611
2.5525,1604
2.5581,1607
2.5634,1610
2.5691,1605
2.5745,1606
2.5802,1613
2.5858,1608
2.5915,1605
2.5968,1610
2.6024,1610
2.608,1604
2.6136,1607
2.6193,1610
2.6246,1607
2.6302,1605
2.6358,1610
2.6415,1609
2.6468,1603
2.6525,1607
2.658,1612
2.6636,1606
2.6693,1604
2.6746,1610
2.6803,1609
2.6858,1606
2.6914,1610
2.6968,1609
2.7025,1605
2.7081,1607
2.7135,1611
2.7191,1606
2.7247,1603
2.7301,1612
2.7358,1609
2.7414,1605
2.747,1612
2.7524,1610
2.758,1604
2.7636,1608
2.769,1611
2.7746,1605
2.7803,1605
2.7859,1612
2.7913,1608
2.797,1605
2.8024,1611
2.808,1611
2.8136,1605
2.8193,1607
2.8246,1614
2.8302,1604
2.8359,1605
2.8412,1613
2.8469,1606
2.8525,1606
2.8581,1609
2.8635,1612
2.8691,1604
2.8748,1608
2.8801,1612
2.8858,1607
2.8914,1607
2.897,1610
2.9024,1606
2.908,1607
2.9136,1611
2.919,1608
2.9247,1606
2.9301,1609
2.9358,1609
2.9414,1605
2.9468,1606
2.9524,1611
2.9581,1608
2.9637,1603
2.9691,1610
2.9747,1613
2.9804,1605
2.9857,1605
2.9914,1612
2.997,1607
3.0024,1603
3.008,1611
3.0136,1610
3.019,1604
3.0246,1608
3.0302,1611
3.0359,1605
3.0415,1606
3.0469,1611
3.0525,1608
3.0581,1605
3.0635,1610
3.0692,1609
3.0748,1605
3.0802,1611
3.0859,1611
3.0912,1604
3.0969,1604
3.1025,1611
3.1081,1606
3.1135,1605
3.1192,1613
3.1248,1612
3.1301,1603
3.1358,1609
3.1414,1609
3.147,1606
3.1524,1608
3.158,1610
3.1637,1607
3.169,1605
3.1747,1612
3.1803,1612
3.1859,1604
3.1913,1606
3.1969,1613
3.2025,1610
3.2082,1606
3.2135,1611
3.2191,1611
3.2248,1605
3.2301,1609
3.2358,1611
3.2415,1604
3.2469,1607
3.2525,1613
3.2581,1608
3.2635,1605
3.2692,1610
3.2748,1613
3.2802,1605
3.2858,1609
3.2914,1612
3.2968,1605
3.3024,1608
3.3081,1612
3.3137,1608
3.319,1604
3.3247,1609
3.3303,1611
3.3359,1603
3.3413,1607
3.3469,1611
3.3525,1607
3.3581,1606
3.3635,1611
3.3691,1606
3.3748,1608
3.3801,1610
3.3857,1608
3.3914,1606
3.397,1606
3.4024,1611
3.408,1607
3.4137,1607
3.419,1611
3.4246,1610
3.4303,1603
3.4359,1609
3.4413,1613
3.4469,1606
3.4526,1608
3.4579,1611
3.4636,1607
3.4692,1603
3.4748,1611
3.4802,1610
3.4858,1604
3.4915,1605
3.4968,1611
3.5025,1607
3.5081,1604
3.5135,1610
3.5191,1612
3.5248,1606
3.5302,1608
3.5359,1611
3.5415,1606
3.5469,1605
3.5525,1612
3.5579,1611
3.5636,1604
3.5692,1607
3.5746,1611
3.5802,1606
3.5859,1608
3.5915,1612
3.5969,1606
3.6025,1605
3.6081,1612
3.6135,1606
3.6191,1604
3.6248,1610
3.6304,1610
3.6358,1603
3.6414,1606
3.647,1613
3.6524,1607
3.658,1603
3.6637,1610
3.669,1608
3.6747,1605
3.6804,1610
3.6857,1613
3.6913,1606
3.697,1607
3.7026,1610
3.708,1607
3.7136,1606
3.7192,1612
3.7246,1610
3.7302,1605
3.7359,1608
3.7412,1611
3.7469,1607
3.7525,1605
3.7581,1609
3.7637,1610
3.7691,1603
3.7747,1608
3.7803,1611
3.7857,1606
3.7913,1606
3.797,1610
3.8023,1607
3.808,1606
3.8136,1613
3.8193,1608
3.8246,1603
3.8303,1607
3.8359,1613
3.8412,1609
3.8469,1606
3.8525,1611
3.8582,1610
3.8636,1605
3.8692,1609
3.8746,1611
3.8802,1606
3.8859,1607
3.8915,1611
3.8969,1608
3.9025,1603
3.9081,1607
3.9135,1610
3.9191,1607
3.9248,1605
3.9304,1610
3.9358,1611
3.9415,1603
3.9469,1609
3.9526,1612
3.9579,1606
3.9635,1607
3.9692,1610
3.9748,1611
3.9802,1601
3.9858,1605
3.9915,1612
3.9968,1608
4.0025,1604
4.0081,1610
4.0137,1608
4.0191,1603
4.0247,1607
4.0303,1613
4.0357,1606
4.0412,1605
4.0469,1611
4.0525,1612
4.0582,1605
4.0635,1606
4.0691,1612
4.0747,1609
4.0803,1604
4.0859,1609
4.0913,1612
4.0969,1606
4.1025,1604
4.1081,1612
4.1135,1611
4.1192,1605
4.1247,1607
4.1303,1613
4.1359,1610
4.1413,1604
4.1469,1607
4.1525,1611
4.1581,1608
4.1635,1608
4.1691,1611
4.1747,1609
4.1803,1607
4.1859,1611
4.1913,1612
4.1969,1603
4.2026,1606
4.208,1611
4.2136,1606
4.2193,1605
4.2246,1612
4.2303,1610
4.2359,1602
4.2415,1606
4.2469,1612
4.2525,1607
4.2579,1605
4.2636,1609
4.2692,1612
4.2748,1606
4.2802,1606
4.2858,1611
4.2914,1609
4.2968,1605
4.3025,1607
4.3081,1611
4.3137,1607
4.3191,1604
4.3247,1610
4.3304,1610
4.3357,1605
4.3413,1605
4.347,1612
4.3526,1608
4.358,1607
4.3636,1610
4.3692,1610
4.3749,1604
4.3803,1609
4.3859,1609
4.3913,1604
4.397,1606
4.4026,1613
4.408,1610
4.4136,1603
4.4192,1610
4.4246,1611
4.4302,1606
4.4359,1604
4.4415,1611
4.4469,1609
4.4525,1605
4.4581,1609
4.4635,1610
4.4691,1606
4.4747,1610
4.4804,1610
4.4857,1604
4.4914,1607
4.497,1611
4.5026,1608
4.508,1604
4.5136,1611
4.5192,1607
4.5246,1605
4.5302,1607
4.5359,1612
4.5413,1608
4.547,1605
4.5526,1613
4.558,1610
4.5636,1604
4.5693,1607
4.5746,1613
4.5803,1608
4.5859,1603
4.5915,1608
4.5969,1611
4.6025,1605
4.6079,1607
4.6135,1612
4.6192,1608
4.6248,1606
4.6302,1610
4.6358,1612
4.6414,1605
4.647,1608
4.6524,1614
4.658,1607
4.6637,1606
4.6691,1610
4.6747,1612
4.6802,1605
4.6858,1605
4.6915,1611
4.6968,1608
4.7025,1606
4.7081,1612
4.7135,1611
4.7192,1605
4.7248,1608
4.7302,1611
4.7358,1611
4.7415,1606
4.7468,1608
4.7524,1611
4.7581,1604
4.7637,1604
4.7691,1611
4.7747,1609
4.7804,1603
4.786,1607
4.7913,1613
4.797,1608
4.8024,1604
4.808,1611
4.8137,1611
4.8193,1606
4.8246,1607
4.8303,1612
4.8359,1608
4.8413,1606
4.8469,1612
4.8526,1608
4.8582,1606
4.8636,1610
4.8693,1610
4.8746,1603
4.8803,1608
4.8859,1613
4.8912,1606
4.8969,1605
4.9025,1610
4.9081,1610
4.9135,1604
4.9191,1608
4.9248,1612
4.9304,1604
4.9358,1606
4.9414,1613
4.947,1611
4.9524,1603
4.958,1609
4.9637,1611
4.9693,1604
4.9747,1608
4.9803,1613
4.9859,1608
4.9913,1606
4.9969,1610
5.0026,1608
5.008,1603
5.0137,1610
5.0191,1610
5.0247,1604
5.0304,1607
5.0358,1614
5.0415,1607
5.0469,1604
5.0526,1610
5.0581,1612
5.0635,1604
5.0692,1605
5.0746,1612
5.0803,1607
5.0857,1604
5.0914,1609
5.0969,1611
5.1026,1607
5.108,1608
5.1136,1612
