Experiment: April_28_Phage_Osmo_expt vial 1, Wed Apr 28 17:10:55 2021
0.0025,1625
0.0079,1631
0.0135,1631
0.0192,1627
0.0245,1626
0.0301,1633
0.0358,1633
0.0411,1628
0.0468,1628
0.0524,1633
0.0578,1631
0.0634,1626
0.069,1628
0.0747,1634
0.08,1628
0.0857,1626
0.0913,1629
0.0967,1632
0.1023,1628
0.1079,1625
0.1136,1631
0.119,1631
0.1246,1626
0.1302,1628
0.1356,1635
0.1413,1630
0.1469,1626
0.1522,1629
0.1579,1632
0.1635,1626
0.1689,1627
0.1746,1629
0.1802,1633
0.1858,1629
0.1912,1626
0.1968,1631
0.2024,1633
0.2079,1629
0.2135,1624
0.2189,1626
0.2246,1632
0.2302,1630
0.2356,1625
0.2412,1628
0.2469,1634
0.2525,1627
0.2578,1622
0.2635,1627
0.2691,1634
0.2745,1632
0.2801,1627
0.2857,1629
0.2911,1631
0.2968,1628
0.3024,1626
0.3081,1632
0.3134,1631
0.3191,1628
0.3247,1626
0.3301,1633
0.3357,1630
0.3414,1626
0.3467,1628
0.3524,1632
0.358,1628
0.3634,1626
0.369,1631
0.3747,1633
0.3801,1628
0.3858,1627
0.3914,1632
0.3968,1632
0.4024,1630
0.4078,1624
0.4134,1629
0.4191,1633
0.4247,1630
0.4301,1626
0.4357,1629
0.4413,1634
0.4467,1627
0.4524,1626
0.458,1633
0.4634,1629
0.469,1625
0.4747,1628
0.4801,1635
0.4857,1629
0.4913,1626
0.497,1629
0.5023,1632
0.508,1628
0.5133,1626
0.519,1629
0.5246,1635
0.5303,1627
0.5356,1626
0.5413,1630
0.5469,1632
0.5523,1628
0.5579,1627
0.5635,1633
0.5692,1633
0.5746,1629
0.5802,1625
0.5856,1630
0.5912,1631
0.5969,1627
0.6025,1629
0.6081,1632
0.6135,1628
0.6191,1626
0.6245,1631
0.6302,1633
0.6358,1626
0.6412,1628
0.6469,1632
0.6525,1631
0.6579,1625
0.6635,1629
0.6692,1632
0.6746,1629
0.6802,1625
0.6859,1630
0.6912,1630
0.6969,1626
0.7023,1627
0.708,1632
0.7134,1631
0.7191,1625
0.7247,1628
0.7301,1632
0.7357,1628
0.7414,1625
0.7467,1628
0.7524,1631
0.758,1628
0.7636,1628
0.769,1632
0.7746,1631
0.7802,1625
0.7856,1629
0.7913,1634
0.797,1630
0.8023,1626
0.808,1629
0.8136,1634
0.819,1631
0.8246,1625
0.8302,1627
0.8356,1634
0.8412,1630
0.8469,1624
0.8525,1629
0.8581,1634
0.8635,1632
0.8691,1625
0.8747,1627
0.8801,1633
0.8857,1628
0.8914,1624
0.8967,1628
0.9023,1634
0.908,1630
0.9136,1625
0.919,1629
0.9246,1633
0.9303,1628
0.9356,1626
0.9413,1632
0.9469,1631
0.9523,1627
0.9579,1628
0.9636,1633
0.969,1628
0.9747,1625
0.9801,1629
0.9857,1632
0.9914,1628
0.9967,1626
1.0024,1631
1.008,1632
1.0136,1629
1.019,1624
1.0246,1629
1.0302,1634
1.0356,1631
1.0413,1625
1.0469,1629
1.0523,1633
1.0579,1633
1.0635,1625
1.0692,1629
1.0745,1631
1.0801,1629
1.0858,1627
1.0914,1629
1.0968,1635
1.1024,1629
1.1079,1624
1.1136,1629
1.1192,1633
1.1246,1629
1.1303,1625
1.1357,1626
1.1413,1633
1.147,1631
1.1523,1625
1.158,1626
1.1635,1633
1.1692,1630
1.1745,1626
1.1801,1628
1.1858,1632
1.1912,1630
1.1969,1625
1.2023,1630
1.2079,1632
1.2135,1625
1.2191,1627
1.2245,1634
1.2301,1630
1.2358,1624
1.2414,1629
1.2468,1631
1.2524,1629
1.2578,1625
1.2635,1628
1.2692,1632
1.2745,1630
1.2802,1626
1.2858,1629
1.2914,1634
1.2968,1631
1.3024,1627
1.3081,1627
1.3134,1633
1.319,1628
1.3247,1625
1.3303,1630
1.3357,1634
1.3413,1626
1.3469,1628
1.3523,1633
1.358,1631
1.3634,1624
1.3691,1627
1.3747,1631
1.3801,1630
1.3858,1628
1.3913,1627
1.397,1633
1.4024,1629
1.408,1626
1.4134,1631
1.419,1633
1.4247,1630
1.4301,1624
1.4358,1632
1.4414,1632
1.4468,1627
1.4524,1626
1.458,1630
1.4634,1634
1.469,1629
1.4747,1626
1.4803,1631
1.4857,1633
1.4913,1626
1.4969,1629
1.5026,1631
1.5079,1632
1.5136,1625
1.5192,1628
1.5245,1634
1.5302,1629
1.5358,1623
1.5412,1629
1.5468,1634
1.5525,1630
1.5581,1626
1.5634,1629
1.5691,1634
1.5747,1628
1.5803,1627
1.5857,1631
1.5913,1633
1.5969,1628
1.6026,1625
1.6079,1630
1.6136,1634
1.6192,1629
1.6246,1627
1.6302,1630
1.6358,1633
1.6412,1629
1.6468,1625
1.6524,1630
1.6581,1633
1.6637,1624
1.669,1625
1.6747,1631
1.6803,1633
1.6857,1625
1.6913,1629
1.6969,1633
1.7023,1631
1.7079,1625
1.7136,1627
1.7192,1632
1.7246,1632
1.7302,1625
1.7358,1627
1.7412,1634
1.7469,1630
1.7523,1625
1.758,1630
1.7634,1631
1.769,1627
1.7746,1627
1.7803,1632
1.7856,1632
1.7912,1628
1.7969,1625
1.8025,1632
1.8079,1633
1.8135,1625
1.8191,1626
1.8248,1631
1.8301,1631
1.8358,1627
1.8414,1627
1.8468,1631
1.8524,1632
1.8579,1626
1.8635,1628
1.8692,1633
1.8746,1630
1.8803,1624
1.8857,1628
1.8913,1635
1.8969,1629
1.9025,1625
1.9079,1630
1.9135,1633
1.9192,1627
1.9248,1626
1.9301,1635
1.9358,1631
1.9414,1628
1.947,1628
1.9524,1633
1.958,1627
1.9636,1625
1.969,1631
1.9746,1631
1.9802,1628
1.9859,1627
1.9913,1631
1.997,1631
2.0024,1623
2.008,1629
2.0137,1632
2.019,1629
2.0247,1627
2.0303,1632
2.0359,1633
2.0413,1627
2.0469,1626
2.0525,1633
2.0579,1633
2.0635,1626
2.0692,1626
2.0745,1632
2.0801,1633
2.0858,1628
2.0914,1627
2.0968,1631
2.1024,1632
2.1081,1627
2.1134,1626
2.1191,1632
2.1248,1631
2.1304,1625
2.1358,1626
2.1414,1634
2.1468,1629
2.1524,1625
2.158,1629
2.1637,1632
2.169,1626
2.1747,1625
2.1801,1631
2.1857,1632
2.1914,1626
2.197,1628
2.2023,1632
2.208,1631
2.2136,1624
2.2193,1628
2.2246,1634
2.2302,1631
2.2359,1627
2.2413,1629
2.2469,1631
2.2525,1626
2.2581,1627
2.2635,1633
2.2691,1629
2.2746,1624
2.2802,1628
2.2859,1631
2.2912,1628
2.2969,1626
2.3026,1630
2.308,1631
2.3136,1626
2.3193,1628
2.3246,1632
2.3302,1630
2.3359,1626
2.3415,1628
2.3468,1633
2.3525,1628
2.3581,1625
2.3635,1630
2.3691,1632
2.3747,1626
2.3803,1627
2.3857,1631
2.3913,1629
2.397,1625
2.4026,1630
2.4079,1632
2.4136,1627
2.4192,1627
2.4246,1632
2.4302,1628
2.4359,1624
2.4412,1627
2.4468,1633
2.4525,1631
2.4581,1624
2.4635,1630
2.4691,1632
2.4747,1628
2.4801,1626
2.4857,1629
2.4913,1633
2.497,1626
2.5023,1629
2.508,1631
2.5136,1630
2.5193,1626
2.5246,1630
2.5302,1635
