Experiment: April_28_Phage_Osmo_expt vial 14, Wed Apr 28 17:10:55 2021
0.0025,4064
0.0079,4065
0.0135,4066
0.0192,4067
0.0245,4064
0.0301,4067
0.0358,4064
0.0411,4065
0.0468,4065
0.0524,4066
0.0578,4066
0.0634,4066
0.069,4066
0.0747,4065
0.08,4064
0.0857,4065
0.0913,4063
0.0967,4066
0.1023,4066
0.1079,4066
0.1136,4063
0.119,4064
0.1246,4065
0.1302,4065
0.1356,4066
0.1413,4065
0.1469,4065
0.1522,4066
0.1579,4065
0.1635,4064
0.1689,4065
0.1746,4067
0.1802,4065
0.1858,4067
0.1912,4065
0.1968,4066
0.2024,4065
0.2079,4066
0.2135,4064
0.2189,4064
0.2246,4066
0.2302,4066
0.2356,4065
0.2412,4066
0.2469,4066
0.2525,4065
0.2578,4065
0.2635,4065
0.2691,4064
0.2745,4066
0.2801,4065
0.2857,4066
0.2911,4066
0.2968,4066
0.3024,4067
0.3081,4064
0.3134,4066
0.3191,4065
0.3247,4065
0.3301,4065
0.3357,4065
0.3414,4065
0.3467,4066
0.3524,4068
0.358,4066
0.3634,4065
0.369,4065
0.3747,4068
0.3801,4066
0.3858,4064
0.3914,4066
0.3968,4066
0.4024,4068
0.4078,4065
0.4134,4064
0.4191,4064
0.4247,4066
0.4301,4065
0.4357,4065
0.4413,4066
0.4467,4066
0.4524,4066
0.458,4064
0.4634,4065
0.469,4066
0.4747,4066
0.4801,4066
0.4857,4064
0.4913,4065
0.497,4066
0.5023,4065
0.508,4066
0.5133,4066
0.519,4065
0.5246,4066
0.5303,4066
0.5356,4066
0.5413,4067
0.5469,4064
0.5523,4067
0.5579,4064
0.5635,4065
0.5692,4065
0.5746,4066
0.5802,4063
0.5856,4065
0.5912,4067
0.5969,4067
0.6025,4064
0.6081,4066
0.6135,4065
0.6191,4066
0.6245,4064
0.6302,4067
0.6358,4065
0.6412,4067
0.6469,4067
0.6525,4066
0.6579,4065
0.6635,4066
0.6692,4065
0.6746,4066
0.6802,4065
0.6859,4065
0.6912,4065
0.6969,4066
0.7023,4065
0.708,4066
0.7134,4065
0.7191,4065
0.7247,4067
0.7301,4064
0.7357,4064
0.7414,4065
0.7467,4065
0.7524,4065
0.758,4066
0.7636,4066
0.769,4066
0.7746,4063
0.7802,4066
0.7856,4065
0.7913,4066
0.797,4065
0.8023,4065
0.808,4064
0.8136,4066
0.819,4066
0.8246,4066
0.8302,4065
0.8356,4065
0.8412,4066
0.8469,4064
0.8525,4064
0.8581,4065
0.8635,4065
0.8691,4065
0.8747,4066
0.8801,4065
0.8857,4067
0.8914,4065
0.8967,4065
0.9023,4064
0.908,4067
0.9136,4063
0.919,4067
0.9246,4065
0.9303,4065
0.9356,4067
0.9413,4065
0.9469,4065
0.9523,4065
0.9579,4064
0.9636,4066
0.969,4065
