Experiment: April_28_Phage_Osmo_expt vial 13, Wed Apr 28 17:10:55 2021
0.0025,1626
0.0079,1629
0.0135,1628
0.0192,1623
0.0245,1624
0.0301,1628
0.0358,1629
0.0411,1622
0.0468,1622
0.0524,1624
0.0578,1631
0.0634,1626
0.069,1622
0.0747,1626
0.08,1630
0.0857,1629
0.0913,1622
0.0967,1624
0.1023,1630
0.1079,1629
0.1136,1625
0.119,1624
0.1246,1627
0.1302,1629
0.1356,1627
0.1413,1623
0.1469,1625
0.1522,1629
0.1579,1626
0.1635,1624
0.1689,1625
0.1746,1628
0.1802,1629
0.1858,1624
0.1912,1625
0.1968,1629
0.2024,1628
0.2079,1624
0.2135,1625
0.2189,1628
0.2246,1628
0.2302,1623
0.2356,1623
0.2412,1628
0.2469,1629
0.2525,1623
0.2578,1621
0.2635,1626
0.2691,1630
0.2745,1626
0.2801,1623
0.2857,1628
0.2911,1626
0.2968,1623
0.3024,1624
0.3081,1629
0.3134,1629
0.3191,1624
0.3247,1624
0.3301,1628
0.3357,1627
0.3414,1625
0.3467,1622
0.3524,1627
0.358,1630
0.3634,1626
0.369,1622
0.3747,1624
0.3801,1629
0.3858,1628
0.3914,1623
0.3968,1625
0.4024,1628
0.4078,1630
0.4134,1625
0.4191,1622
0.4247,1625
0.4301,1630
0.4357,1630
0.4413,1623
0.4467,1626
0.4524,1629
0.458,1629
0.4634,1623
0.469,1623
0.4747,1623
0.4801,1628
0.4857,1628
0.4913,1623
0.497,1624
0.5023,1629
0.508,1629
0.5133,1624
0.519,1623
0.5246,1629
0.5303,1631
0.5356,1622
0.5413,1622
0.5469,1627
0.5523,1630
0.5579,1624
0.5635,1621
0.5692,1624
0.5746,1631
0.5802,1629
0.5856,1624
0.5912,1626
0.5969,1629
0.6025,1629
0.6081,1623
0.6135,1622
0.6191,1627
0.6245,1630
0.6302,1628
0.6358,1624
0.6412,1625
0.6469,1629
0.6525,1630
0.6579,1623
0.6635,1624
0.6692,1629
0.6746,1629
0.6802,1625
0.6859,1623
0.6912,1626
0.6969,1629
0.7023,1626
0.708,1624
0.7134,1623
0.7191,1630
0.7247,1629
0.7301,1624
0.7357,1622
0.7414,1627
0.7467,1631
0.7524,1626
0.758,1623
0.7636,1625
0.769,1629
0.7746,1628
0.7802,1624
0.7856,1621
0.7913,1626
0.797,1627
0.8023,1626
0.808,1623
0.8136,1628
0.819,1628
0.8246,1624
0.8302,1622
0.8356,1628
0.8412,1630
0.8469,1625
0.8525,1624
0.8581,1628
0.8635,1631
0.8691,1627
0.8747,1623
0.8801,1626
0.8857,1630
0.8914,1629
0.8967,1623
0.9023,1623
0.908,1628
0.9136,1628
0.919,1626
0.9246,1624
0.9303,1626
0.9356,1631
0.9413,1626
0.9469,1623
0.9523,1626
0.9579,1629
0.9636,1623
0.969,1624
0.9747,1625
0.9801,1631
0.9857,1628
0.9914,1622
0.9967,1624
1.0024,1629
1.008,1628
1.0136,1625
1.019,1623
1.0246,1627
1.0302,1629
1.0356,1626
1.0413,1620
1.0469,1625
1.0523,1629
1.0579,1629
1.0635,1625
1.0692,1623
1.0745,1628
1.0801,1631
1.0858,1626
1.0914,1623
1.0968,1626
1.1024,1631
1.1079,1629
1.1136,1623
1.1192,1622
1.1246,1630
1.1303,1630
1.1357,1626
1.1413,1623
1.147,1626
1.1523,1629
1.158,1625
1.1635,1623
1.1692,1626
1.1745,1629
1.1801,1626
1.1858,1622
1.1912,1624
1.1969,1630
1.2023,1628
1.2079,1624
1.2135,1624
1.2191,1630
1.2245,1628
1.2301,1624
1.2358,1625
1.2414,1629
1.2468,1627
1.2524,1623
1.2578,1623
1.2635,1628
1.2692,1629
1.2745,1626
1.2802,1625
1.2858,1628
1.2914,1629
1.2968,1629
1.3024,1622
1.3081,1623
1.3134,1628
1.319,1632
1.3247,1626
1.3303,1622
1.3357,1627
1.3413,1630
1.3469,1628
1.3523,1622
1.358,1624
1.3634,1629
1.3691,1631
1.3747,1626
1.3801,1621
1.3858,1627
1.3913,1629
1.397,1626
1.4024,1621
1.408,1625
1.4134,1629
1.419,1629
1.4247,1625
1.4301,1625
1.4358,1630
1.4414,1630
1.4468,1623
1.4524,1623
1.458,1626
1.4634,1630
1.469,1626
1.4747,1623
1.4803,1626
1.4857,1631
1.4913,1629
1.4969,1623
1.5026,1623
1.5079,1628
1.5136,1629
1.5192,1624
1.5245,1622
1.5302,1628
1.5358,1630
1.5412,1625
1.5468,1622
1.5525,1627
1.5581,1628
1.5634,1624
1.5691,1622
1.5747,1624
1.5803,1631
1.5857,1629
1.5913,1624
1.5969,1622
1.6026,1627
1.6079,1629
1.6136,1626
1.6192,1621
1.6246,1624
1.6302,1629
1.6358,1631
1.6412,1625
1.6468,1621
1.6524,1626
1.6581,1630
1.6637,1626
1.669,1622
1.6747,1621
1.6803,1629
1.6857,1627
1.6913,1626
1.6969,1624
1.7023,1626
1.7079,1629
1.7136,1626
1.7192,1623
1.7246,1625
1.7302,1631
1.7358,1628
1.7412,1622
1.7469,1623
1.7523,1630
1.758,1629
1.7634,1624
1.769,1622
1.7746,1629
1.7803,1630
1.7856,1624
1.7912,1622
1.7969,1626
1.8025,1631
1.8079,1627
1.8135,1623
1.8191,1627
1.8248,1631
1.8301,1627
1.8358,1622
1.8414,1625
1.8468,1628
1.8524,1629
1.8579,1625
1.8635,1624
1.8692,1629
1.8746,1630
1.8803,1626
1.8857,1621
1.8913,1626
1.8969,1631
1.9025,1628
1.9079,1623
1.9135,1623
1.9192,1629
1.9248,1630
1.9301,1625
1.9358,1621
1.9414,1627
1.947,1629
1.9524,1627
1.958,1622
1.9636,1625
1.969,1628
1.9746,1628
1.9802,1624
1.9859,1622
1.9913,1629
1.997,1630
2.0024,1626
2.008,1623
2.0137,1628
2.019,1628
2.0247,1627
2.0303,1622
2.0359,1626
2.0413,1630
2.0469,1629
2.0525,1623
2.0579,1625
2.0635,1630
2.0692,1629
2.0745,1625
2.0801,1621
2.0858,1627
2.0914,1629
2.0968,1627
2.1024,1624
2.1081,1625
2.1134,1629
2.1191,1627
2.1248,1622
2.1304,1624
2.1358,1627
2.1414,1627
2.1468,1626
2.1524,1623
2.158,1626
2.1637,1631
2.169,1625
2.1747,1622
2.1801,1626
2.1857,1629
2.1914,1631
2.197,1625
2.2023,1622
2.208,1625
2.2136,1628
2.2193,1629
2.2246,1624
2.2302,1625
2.2359,1629
2.2413,1628
2.2469,1624
2.2525,1625
2.2581,1629
2.2635,1629
2.2691,1623
2.2746,1627
2.2802,1629
2.2859,1629
2.2912,1625
2.2969,1622
2.3026,1626
2.308,1631
2.3136,1628
2.3193,1622
2.3246,1625
2.3302,1630
2.3359,1630
2.3415,1621
2.3468,1624
2.3525,1628
2.3581,1630
2.3635,1625
2.3691,1622
2.3747,1626
2.3803,1629
2.3857,1625
2.3913,1624
2.397,1627
2.4026,1630
2.4079,1629
2.4136,1622
2.4192,1623
2.4246,1628
2.4302,1630
2.4359,1623
2.4412,1623
2.4468,1627
2.4525,1629
2.4581,1625
2.4635,1622
2.4691,1626
2.4747,1629
2.4801,1627
2.4857,1622
2.4913,1625
2.497,1631
2.5023,1626
2.508,1623
2.5136,1623
2.5193,1629
2.5246,1627
2.5302,1623
2.5359,1624
2.5412,1628
2.5468,1627
2.5525,1623
2.5581,1624
2.5634,1629
2.5691,1629
2.5745,1624
2.5802,1624
2.5858,1629
2.5915,1630
2.5968,1625
2.6024,1622
2.608,1627
2.6136,1631
2.6193,1627
2.6246,1622
2.6302,1626
2.6358,1630
2.6415,1629
2.6468,1623
2.6525,1622
2.658,1628
2.6636,1631
2.6693,1626
2.6746,1622
2.6803,1626
2.6858,1630
2.6914,1627
2.6968,1623
2.7025,1624
2.7081,1629
2.7135,1629
2.7191,1623
2.7247,1623
2.7301,1626
2.7358,1630
2.7414,1626
2.747,1623
2.7524,1626
2.758,1629
2.7636,1628
2.769,1623
2.7746,1625
2.7803,1629
2.7859,1626
2.7913,1625
2.797,1623
2.8024,1627
2.808,1628
2.8136,1626
2.8193,1623
2.8246,1624
2.8302,1630
2.8359,1627
2.8412,1623
2.8469,1624
2.8525,1628
2.8581,1630
2.8635,1624
2.8691,1623
2.8748,1627
2.8801,1629
2.8858,1626
2.8914,1621
2.897,1627
2.9024,1629
2.908,1626
2.9136,1624
2.919,1625
2.9247,1630
2.9301,1628
2.9358,1621
2.9414,1623
2.9468,1628
2.9524,1628
2.9581,1625
2.9637,1626
2.9691,1628
2.9747,1629
2.9804,1623
2.9857,1624
