Experiment: April_28_Phage_Osmo_expt vial 0, Wed Apr 28 17:10:55 2021
0.0025,26011
0.0079,26002
0.0135,26009
0.0192,26014
0.0245,26014
0.0301,25991
0.0358,25997
0.0411,26010
0.0468,25992
0.0524,25967
0.0578,26000
0.0634,25991
0.069,26008
0.0747,26001
0.08,26027
0.0857,26000
0.0913,26022
0.0967,26030
0.1023,26019
0.1079,26036
0.1136,26032
0.119,26033
0.1246,26031
0.1302,26032
0.1356,26028
0.1413,26027
0.1469,26030
0.1522,26033
0.1579,26036
0.1635,26029
0.1689,26030
0.1746,26017
0.1802,26024
0.1858,26030
0.1912,26009
0.1968,26006
0.2024,26009
0.2079,26004
0.2135,26011
0.2189,26014
0.2246,26029
0.2302,26010
0.2356,26010
0.2412,26027
0.2469,26023
0.2525,26022
0.2578,26020
0.2635,26025
0.2691,26019
0.2745,26026
0.2801,26019
0.2857,26015
0.2911,26035
0.2968,26019
0.3024,26027
0.3081,26034
0.3134,26037
0.3191,26024
0.3247,26014
0.3301,26021
0.3357,26023
0.3414,25977
0.3467,26016
0.3524,26012
0.358,26017
0.3634,26013
0.369,26025
0.3747,25938
0.3801,26018
0.3858,26014
0.3914,26007
0.3968,26011
0.4024,26011
0.4078,26013
0.4134,26010
0.4191,26015
0.4247,26011
0.4301,26018
0.4357,26022
0.4413,26021
0.4467,25988
0.4524,26016
0.458,26020
0.4634,26020
0.469,26022
0.4747,26019
0.4801,26019
0.4857,26026
0.4913,26001
0.497,26021
0.5023,26022
0.508,26024
0.5133,26012
0.519,26007
0.5246,26012
0.5303,26014
0.5356,26006
0.5413,26016
0.5469,25942
0.5523,26025
0.5579,26010
0.5635,26019
0.5692,26025
0.5746,26024
0.5802,26021
0.5856,26021
0.5912,26026
0.5969,26025
0.6025,26019
0.6081,26016
0.6135,26022
0.6191,26019
0.6245,26020
0.6302,26028
0.6358,26018
0.6412,26021
0.6469,26024
0.6525,26021
0.6579,26018
0.6635,26016
0.6692,26015
0.6746,26029
0.6802,26033
0.6859,26023
0.6912,26022
0.6969,26030
0.7023,26029
0.708,26023
0.7134,26025
0.7191,26030
0.7247,26015
0.7301,26022
0.7357,26025
0.7414,26025
0.7467,26033
0.7524,26035
0.758,26029
0.7636,26034
0.769,26030
0.7746,26030
0.7802,26023
0.7856,26030
0.7913,26026
0.797,26022
0.8023,26037
0.808,26023
0.8136,26027
0.819,26031
0.8246,26023
0.8302,26024
0.8356,26034
0.8412,26027
0.8469,26028
0.8525,26024
0.8581,26031
0.8635,26034
0.8691,26019
0.8747,26021
0.8801,26025
0.8857,26032
0.8914,26034
0.8967,26032
0.9023,26029
0.908,26032
0.9136,26019
0.919,26016
0.9246,26021
0.9303,26016
0.9356,26022
0.9413,26012
0.9469,26017
0.9523,26011
0.9579,26020
0.9636,26017
0.969,26022
0.9747,26003
0.9801,26020
0.9857,26021
0.9914,26020
0.9967,26020
1.0024,26020
1.008,26022
1.0136,26020
1.019,26014
1.0246,26024
1.0302,26024
1.0356,26024
1.0413,26028
1.0469,26019
1.0523,26023
1.0579,26023
1.0635,26013
1.0692,26014
1.0745,26018
1.0801,26022
1.0858,26020
1.0914,26016
1.0968,26019
1.1024,26024
1.1079,26021
1.1136,26019
1.1192,26021
1.1246,26026
1.1303,26021
1.1357,26021
1.1413,26025
1.147,26025
1.1523,26019
1.158,26028
1.1635,26021
1.1692,26016
1.1745,26014
1.1801,26016
1.1858,26025
1.1912,26025
1.1969,26030
1.2023,26021
1.2079,26029
1.2135,26026
1.2191,26026
1.2245,26028
1.2301,26021
1.2358,26014
1.2414,26018
1.2468,26028
1.2524,26017
1.2578,26021
1.2635,26009
1.2692,26018
1.2745,26027
1.2802,26029
1.2858,26024
1.2914,26031
1.2968,26025
1.3024,26020
1.3081,26014
1.3134,26020
1.319,26026
1.3247,26026
1.3303,26030
1.3357,26026
1.3413,26031
1.3469,26024
1.3523,26027
1.358,26024
1.3634,26031
1.3691,26039
1.3747,26031
1.3801,26022
1.3858,26023
1.3913,26023
1.397,26023
1.4024,26021
1.408,26008
1.4134,26020
1.419,26025
1.4247,26013
1.4301,26014
1.4358,26020
1.4414,26022
1.4468,26024
1.4524,26019
1.458,26025
1.4634,26018
1.469,26027
1.4747,26018
1.4803,26015
1.4857,26016
1.4913,26020
1.4969,26013
1.5026,26022
1.5079,26018
1.5136,26017
1.5192,26017
1.5245,26017
1.5302,26022
1.5358,26026
1.5412,26023
1.5468,26014
1.5525,26018
1.5581,26025
1.5634,26024
1.5691,26021
1.5747,26022
1.5803,26021
1.5857,26014
1.5913,26008
1.5969,26015
1.6026,26012
1.6079,26018
1.6136,26034
1.6192,26020
1.6246,26016
1.6302,26032
1.6358,26038
1.6412,26030
1.6468,26028
1.6524,26034
1.6581,26032
1.6637,26028
