Experiment: April_28_Phage_Osmo_expt vial 5, Wed Apr 28 17:10:55 2021
0.0025,27994
0.0079,27997
0.0135,28008
0.0192,28009
0.0245,28000
0.0301,27996
0.0358,27987
0.0411,27995
0.0468,27983
0.0524,27993
0.0578,27999
0.0634,27998
0.069,27986
0.0747,27996
0.08,28010
0.0857,27999
0.0913,27984
0.0967,27996
0.1023,28014
0.1079,27999
0.1136,28000
0.119,27999
0.1246,27991
0.1302,28000
0.1356,27999
0.1413,28012
0.1469,28009
0.1522,28014
0.1579,28005
0.1635,28011
0.1689,28011
0.1746,28006
0.1802,28003
0.1858,27996
0.1912,27998
0.1968,28004
0.2024,27979
0.2079,27993
0.2135,28000
0.2189,28003
0.2246,27999
0.2302,27990
0.2356,27991
0.2412,28000
0.2469,28010
0.2525,27992
0.2578,27997
0.2635,28009
0.2691,28014
0.2745,28014
0.2801,28012
0.2857,28010
0.2911,28017
0.2968,28014
0.3024,28013
0.3081,28018
0.3134,28012
0.3191,28006
0.3247,28006
0.3301,28012
0.3357,28009
0.3414,27998
0.3467,27997
0.3524,28005
0.358,28008
0.3634,28003
0.369,28011
0.3747,28003
0.3801,28005
0.3858,28004
0.3914,28007
0.3968,28011
0.4024,28017
0.4078,28007
0.4134,28019
0.4191,28014
0.4247,28007
0.4301,28006
0.4357,28006
0.4413,28001
0.4467,28004
0.4524,28006
0.458,28004
0.4634,28000
0.469,28002
0.4747,27997
0.4801,28001
0.4857,28007
0.4913,27998
0.497,28007
0.5023,28001
0.508,28008
0.5133,28009
0.519,28006
0.5246,28009
0.5303,28013
0.5356,27997
0.5413,28004
0.5469,28011
0.5523,28017
0.5579,28009
0.5635,28013
0.5692,28021
0.5746,28013
0.5802,28009
0.5856,28006
0.5912,28006
0.5969,28014
0.6025,28004
0.6081,28004
0.6135,28002
0.6191,28000
0.6245,27997
0.6302,28010
0.6358,28007
0.6412,28004
0.6469,28011
0.6525,28017
0.6579,28015
0.6635,28006
0.6692,28001
0.6746,28021
0.6802,28002
0.6859,28009
0.6912,28006
0.6969,28002
0.7023,28005
0.708,28002
0.7134,28009
0.7191,28015
0.7247,28015
0.7301,28008
0.7357,28012
0.7414,28016
0.7467,28000
0.7524,28002
0.758,28010
0.7636,28010
0.769,28014
0.7746,28019
0.7802,28012
0.7856,28008
0.7913,28001
0.797,28012
0.8023,28003
0.808,28008
0.8136,28003
0.819,28010
0.8246,28012
0.8302,28008
0.8356,28015
0.8412,28002
0.8469,28015
0.8525,28006
0.8581,28003
0.8635,28006
0.8691,28003
0.8747,27992
0.8801,28001
0.8857,27996
0.8914,27994
0.8967,27996
0.9023,28002
0.908,27992
0.9136,28001
0.919,27985
0.9246,27998
0.9303,27997
0.9356,27998
0.9413,27998
0.9469,27996
0.9523,27998
0.9579,28005
0.9636,28003
0.969,27999
0.9747,28002
0.9801,27997
0.9857,28006
0.9914,27990
0.9967,27999
1.0024,28006
1.008,27990
1.0136,27999
1.019,27989
1.0246,27978
1.0302,27991
1.0356,27985
1.0413,27977
1.0469,27984
1.0523,27995
1.0579,27996
1.0635,27994
1.0692,27983
1.0745,27992
1.0801,27997
1.0858,27996
1.0914,27982
1.0968,27992
1.1024,27988
1.1079,27988
1.1136,27996
1.1192,27993
1.1246,27997
1.1303,27997
1.1357,28001
1.1413,28006
1.147,28003
1.1523,28003
1.158,27999
1.1635,28006
1.1692,28001
1.1745,27993
1.1801,28006
1.1858,27998
1.1912,27984
1.1969,27994
1.2023,27996
1.2079,27983
1.2135,27998
1.2191,27998
1.2245,27989
1.2301,28001
1.2358,27990
1.2414,27997
1.2468,27989
1.2524,27995
1.2578,27994
1.2635,27989
1.2692,27997
1.2745,27992
1.2802,27991
1.2858,27986
1.2914,27990
1.2968,27995
1.3024,27993
1.3081,27986
1.3134,27978
1.319,27990
1.3247,27987
1.3303,27978
1.3357,27986
1.3413,27976
1.3469,27981
1.3523,27991
1.358,27987
1.3634,27971
1.3691,27977
1.3747,27988
1.3801,27987
1.3858,27982
1.3913,27994
1.397,28000
1.4024,27991
1.408,27987
1.4134,27995
1.419,27988
1.4247,27980
1.4301,27993
1.4358,27991
1.4414,27989
1.4468,27995
1.4524,27995
1.458,27997
1.4634,28003
1.469,27992
1.4747,27996
1.4803,27989
1.4857,27995
1.4913,27996
1.4969,27989
1.5026,28007
1.5079,28000
1.5136,27998
1.5192,27999
1.5245,27997
1.5302,27989
1.5358,28002
1.5412,27987
1.5468,28000
1.5525,27992
1.5581,27988
1.5634,27995
1.5691,28003
1.5747,28010
1.5803,28013
1.5857,28011
1.5913,28010
1.5969,28014
1.6026,27994
1.6079,28000
1.6136,28007
1.6192,28004
1.6246,28008
1.6302,28005
1.6358,27988
1.6412,28000
1.6468,27992
1.6524,27994
1.6581,28005
1.6637,28002
1.669,27990
1.6747,27999
1.6803,27988
1.6857,27987
1.6913,27994
1.6969,27987
1.7023,27995
1.7079,28001
1.7136,27997
1.7192,28002
1.7246,27998
1.7302,27989
1.7358,28003
1.7412,27998
1.7469,27990
1.7523,28001
1.758,28004
1.7634,27990
1.769,27990
1.7746,27988
1.7803,27985
1.7856,27991
1.7912,27993
1.7969,27985
1.8025,27991
1.8079,27981
1.8135,27987
1.8191,27984
1.8248,27994
1.8301,27995
1.8358,27997
1.8414,27988
1.8468,27990
1.8524,27987
1.8579,27985
1.8635,27985
1.8692,27984
1.8746,27977
1.8803,27987
1.8857,27980
1.8913,27971
1.8969,27977
1.9025,27972
1.9079,27966
1.9135,27975
1.9192,27972
1.9248,27982
1.9301,27972
1.9358,27977
1.9414,27973
1.947,27974
1.9524,27985
1.958,27982
1.9636,27976
1.969,27973
1.9746,27971
1.9802,27971
1.9859,27973
1.9913,27975
1.997,27967
2.0024,27972
2.008,27970
2.0137,27967
2.019,27974
2.0247,27970
2.0303,27961
2.0359,27976
2.0413,27966
2.0469,27966
2.0525,27971
2.0579,27962
2.0635,27973
2.0692,27962
2.0745,27967
2.0801,27962
2.0858,27961
2.0914,27967
2.0968,27966
2.1024,27963
2.1081,27962
2.1134,27965
2.1191,27967
2.1248,27967
2.1304,27963
2.1358,27962
2.1414,27970
2.1468,27966
2.1524,27963
2.158,27960
2.1637,27956
2.169,27957
2.1747,27957
2.1801,27953
2.1857,27956
2.1914,27960
2.197,27965
2.2023,27967
2.208,27964
2.2136,27968
2.2193,27977
2.2246,27967
2.2302,27966
2.2359,27969
2.2413,27964
2.2469,27963
2.2525,27964
2.2581,27966
2.2635,27967
2.2691,27968
2.2746,27967
2.2802,27971
2.2859,27984
2.2912,27973
2.2969,27977
2.3026,27983
2.308,27984
2.3136,27986
2.3193,27980
2.3246,27991
2.3302,27993
2.3359,27985
2.3415,27989
2.3468,27990
2.3525,27981
2.3581,27982
2.3635,27981
2.3691,27982
2.3747,27988
2.3803,27989
2.3857,27983
2.3913,27984
2.397,27969
2.4026,27981
2.4079,27981
2.4136,27974
2.4192,27975
2.4246,27971
2.4302,27966
2.4359,27972
2.4412,27970
2.4468,27967
2.4525,27975
2.4581,27983
2.4635,27989
2.4691,27994
2.4747,27989
2.4801,27986
2.4857,27983
2.4913,27989
2.497,27999
2.5023,27996
2.508,27992
2.5136,27987
2.5193,27982
2.5246,27988
2.5302,27990
2.5359,27988
2.5412,27982
2.5468,27982
2.5525,27976
2.5581,27991
2.5634,27987
2.5691,27990
2.5745,27988
2.5802,27986
2.5858,27992
2.5915,27997
2.5968,27991
2.6024,27987
2.608,27982
2.6136,27990
2.6193,27991
2.6246,27989
2.6302,27980
2.6358,27983
2.6415,27983
2.6468,27984
2.6525,27986
2.658,27989
2.6636,27994
2.6693,27999
2.6746,27992
2.6803,27992
2.6858,27989
2.6914,27993
2.6968,27989
2.7025,27990
2.7081,27977
2.7135,27984
2.7191,27983
2.7247,27983
2.7301,27984
2.7358,27982
2.7414,27986
2.747,27980
2.7524,27976
2.758,27982
2.7636,27982
2.769,27978
2.7746,27983
2.7803,27974
2.7859,27986
2.7913,27983
2.797,27980
2.8024,27978
2.808,27980
2.8136,27977
2.8193,27977
2.8246,27988
2.8302,27980
2.8359,27981
2.8412,27984
2.8469,27983
2.8525,27983
2.8581,27979
2.8635,27983
2.8691,27982
2.8748,27979
2.8801,27986
2.8858,27980
2.8914,27983
2.897,27983
2.9024,27980
2.908,27987
2.9136,27985
2.919,27971
2.9247,27982
2.9301,27986
2.9358,27981
2.9414,27974
2.9468,27973
2.9524,27982
2.9581,27979
2.9637,27975
2.9691,27982
2.9747,27986
2.9804,27979
2.9857,27978
2.9914,27980
2.997,27978
3.0024,27980
3.008,27979
3.0136,27980
3.019,27987
3.0246,27976
3.0302,27987
3.0359,27989
3.0415,27984
3.0469,27982
3.0525,27990
3.0581,27990
3.0635,27994
3.0692,27991
3.0748,27986
3.0802,27986
3.0859,27989
3.0912,27980
3.0969,27985
3.1025,27991
3.1081,27977
3.1135,27985
3.1192,27983
3.1248,27981
3.1301,27978
3.1358,27985
3.1414,27990
3.147,27989
3.1524,27981
3.158,27981
3.1637,27988
3.169,27986
3.1747,27983
3.1803,27974
3.1859,27980
3.1913,27973
3.1969,27975
3.2025,27985
3.2082,27981
3.2135,27988
3.2191,27980
3.2248,27979
3.2301,27984
3.2358,27981
3.2415,27983
3.2469,27992
3.2525,27989
3.2581,27986
3.2635,27991
3.2692,27987
3.2748,27990
3.2802,27985
3.2858,27984
3.2914,27989
3.2968,27988
3.3024,27984
3.3081,27984
3.3137,27990
3.319,27988
3.3247,27990
3.3303,27991
3.3359,27984
3.3413,27987
3.3469,27990
3.3525,27987
3.3581,27988
3.3635,27986
3.3691,27983
3.3748,27984
3.3801,27985
3.3857,27976
3.3914,27983
3.397,27980
3.4024,27989
3.408,27986
3.4137,27986
3.419,27987
3.4246,27983
3.4303,27987
3.4359,27990
3.4413,27980
3.4469,27983
3.4526,27986
3.4579,27979
3.4636,27980
3.4692,27985
3.4748,27979
3.4802,27975
3.4858,27978
3.4915,27965
3.4968,27972
3.5025,27986
3.5081,27970
3.5135,27966
3.5191,27974
3.5248,27973
3.5302,27972
3.5359,27980
3.5415,27983
3.5469,27973
3.5525,27977
3.5579,27982
3.5636,27987
3.5692,28000
3.5746,27985
3.5802,27982
3.5859,27983
3.5915,27982
3.5969,27989
3.6025,27991
3.6081,27991
3.6135,27998
3.6191,27986
3.6248,27993
3.6304,27997
3.6358,28002
3.6414,27994
3.647,28004
3.6524,27998
3.658,27994
3.6637,27995
3.669,27994
3.6747,27984
3.6804,27990
3.6857,27997
3.6913,27993
3.697,28007
3.7026,27990
3.708,27992
3.7136,27999
3.7192,28002
3.7246,28003
3.7302,27994
3.7359,27989
3.7412,27998
3.7469,27990
3.7525,27988
3.7581,28000
3.7637,27996
3.7691,27991
3.7747,27994
3.7803,27988
3.7857,27991
3.7913,27988
3.797,27986
3.8023,27986
3.808,27987
3.8136,27980
3.8193,27991
3.8246,27964
3.8303,27969
3.8359,27982
3.8412,27973
3.8469,27971
3.8525,27974
3.8582,27977
3.8636,27968
3.8692,27983
3.8746,27990
3.8802,27977
3.8859,27977
3.8915,27977
3.8969,27985
3.9025,27979
3.9081,27982
3.9135,27975
3.9191,27986
3.9248,27980
3.9304,27974
3.9358,27986
3.9415,27973
3.9469,27977
3.9526,27989
3.9579,27979
3.9635,27982
3.9692,27984
3.9748,27983
3.9802,27974
3.9858,27968
3.9915,27976
3.9968,27972
4.0025,27975
4.0081,27970
4.0137,27971
4.0191,27978
4.0247,27974
4.0303,27973
4.0357,27967
4.0412,27962
4.0469,27970
4.0525,27971
4.0582,27983
4.0635,27968
4.0691,27974
4.0747,27966
4.0803,27980
4.0859,27968
4.0913,27980
4.0969,27993
4.1025,27970
4.1081,27985
4.1135,27990
4.1192,27975
4.1247,27971
4.1303,27973
4.1359,27971
4.1413,27979
4.1469,27983
4.1525,27981
4.1581,27981
4.1635,27983
4.1691,27977
4.1747,27959
4.1803,27968
4.1859,27983
4.1913,27980
4.1969,27983
4.2026,27974
4.208,27978
4.2136,27972
4.2193,27975
4.2246,27971
4.2303,27966
4.2359,27951
4.2415,27964
4.2469,27976
4.2525,27973
4.2579,27976
4.2636,27987
4.2692,27976
4.2748,27983
4.2802,27982
4.2858,27971
4.2914,27979
4.2968,27982
4.3025,27974
4.3081,27993
4.3137,27978
4.3191,27976
4.3247,27982
4.3304,27985
4.3357,27975
4.3413,27974
4.347,27982
4.3526,27976
4.358,27982
4.3636,27980
4.3692,27976
4.3749,27964
4.3803,27964
4.3859,27980
4.3913,27978
4.397,27964
4.4026,27980
4.408,27986
4.4136,27976
4.4192,27977
4.4246,27982
4.4302,27979
4.4359,27969
4.4415,27968
4.4469,27962
4.4525,27958
4.4581,27954
4.4635,27967
4.4691,27979
4.4747,27975
4.4804,27975
4.4857,27969
4.4914,27977
4.497,27984
4.5026,27979
4.508,27978
4.5136,27965
4.5192,27979
4.5246,27978
4.5302,27983
4.5359,27983
4.5413,27978
4.547,27981
4.5526,27980
4.558,27980
4.5636,27973
4.5693,27974
4.5746,27968
4.5803,27979
4.5859,27973
4.5915,27981
4.5969,27969
4.6025,27970
4.6079,27968
4.6135,27969
4.6192,27975
4.6248,27974
4.6302,27975
4.6358,27971
4.6414,27975
4.647,27965
4.6524,27967
4.658,27974
4.6637,27967
4.6691,27963
4.6747,27974
4.6802,27972
4.6858,27961
4.6915,27970
4.6968,27970
4.7025,27963
4.7081,27960
4.7135,27966
4.7192,27965
4.7248,27969
4.7302,27966
4.7358,27969
4.7415,27969
4.7468,27968
4.7524,27973
4.7581,27968
4.7637,27978
4.7691,27966
4.7747,27961
4.7804,27965
4.786,27973
4.7913,27966
4.797,27970
4.8024,27967
4.808,27962
4.8137,27956
4.8193,27952
4.8246,27954
4.8303,27965
4.8359,27965
4.8413,27970
4.8469,27969
4.8526,27970
4.8582,27968
4.8636,27962
4.8693,27964
4.8746,27970
4.8803,27966
4.8859,27966
4.8912,27964
4.8969,27962
4.9025,27962
4.9081,27960
4.9135,27962
4.9191,27963
4.9248,27959
4.9304,27973
4.9358,27968
4.9414,27963
4.947,27970
4.9524,27964
4.958,27958
4.9637,27960
4.9693,27958
4.9747,27961
4.9803,27961
4.9859,27964
4.9913,27961
4.9969,27960
5.0026,27971
5.008,27967
5.0137,27965
5.0191,27968
5.0247,27965
5.0304,27970
5.0358,27970
5.0415,27965
5.0469,27976
5.0526,27966
5.0581,27962
5.0635,27967
5.0692,27971
5.0746,27971
5.0803,27967
5.0857,27973
5.0914,27978
5.0969,27985
5.1026,27984
5.108,27994
5.1136,27988
5.1192,28020
5.1247,28028
5.1303,28021
5.1357,28036
5.1414,28037
5.1471,28039
5.1525,28034
5.1581,28037
5.1635,28023
5.1692,28035
5.1748,28029
5.1802,28021
5.1858,28022
5.1915,28010
5.1969,28010
5.2026,28016
5.208,28003
5.2136,28006
5.219,28011
5.2247,28007
5.2304,28003
5.2358,28001
5.2414,28001
5.247,28011
5.2524,28013
5.258,28008
5.2637,27995
5.2693,28001
5.2747,28005
5.2803,28008
5.286,28006
5.2913,28007
5.297,28010
5.3026,28009
5.3079,28000
5.3136,28008
5.3192,28021
5.3249,28006
5.3302,28013
5.3358,28010
5.3415,28013
5.3468,28006
5.3525,28011
5.3581,28008
5.3638,28015
5.3691,28019
5.3748,28006
5.3804,28016
5.3857,28020
5.3914,28016
5.397,28008
5.4024,28005
5.408,28014
5.4137,28014
5.4193,28016
5.4246,28023
5.4303,28031
5.4359,28011
5.4413,28006
5.4469,28016
5.4526,28019
5.4582,28021
5.4636,28017
5.4692,28018
5.4749,28022
5.4801,28017
5.4858,28030
5.4914,28028
5.497,28024
5.5024,28011
5.508,28018
5.5136,28027
5.5192,28012
5.5246,28010
5.5302,28019
5.5358,28016
5.5414,28024
5.547,28015
5.5524,28018
5.558,28019
5.5636,28026
5.5692,28029
5.5746,28023
5.5802,28029
5.5858,28032
5.5914,28024
5.597,28036
5.6024,28030
5.6081,28024
5.6137,28034
5.6192,28032
5.6248,28034
5.6302,28031
5.6358,28039
5.6414,28029
5.647,28031
5.6526,28032
5.658,28037
5.6636,28030
5.6692,28015
5.6746,28014
5.6802,28007
5.6859,28014
5.6915,28020
5.6968,28022
5.7025,28025
5.7081,28016
5.7137,28028
5.7191,28028
5.7247,28028
5.7304,28021
5.7357,28011
5.7414,28012
5.7468,28026
5.7525,28019
5.7579,28016
5.7636,28020
5.7692,28025
5.7748,28023
5.7802,28023
5.7858,28013
5.7915,28024
5.7968,28009
5.8025,28006
5.8081,28009
5.8137,28012
5.8191,28018
5.8247,28024
5.8304,28021
5.8357,28017
5.8414,28029
5.847,28022
5.8524,28020
5.858,28024
5.8637,28018
5.8693,28023
5.8747,28016
5.8803,28015
5.8859,28012
5.8913,28009
5.8969,28009
5.9025,28014
5.9082,28008
5.9135,28015
5.9192,28011
5.9248,28015
5.9304,28008
5.9358,28017
5.9414,28019
5.9468,28014
5.9524,28012
5.9581,28022
5.9637,28014
5.9691,28014
5.9747,28028
5.9804,28024
5.9857,28020
5.9913,28029
5.997,28023
6.0024,28027
6.008,28035
6.0137,28022
6.0193,28033
6.0246,28029
6.0303,28024
6.0359,28027
6.0415,28027
6.0469,28027
6.0526,28029
6.0582,28037
6.0635,28040
6.0692,28037
6.0748,28038
6.0802,28020
6.0858,28037
6.0915,28037
6.0971,28028
6.1024,28036
6.1081,28042
6.1137,28037
6.1191,28036
6.1247,28035
6.1304,28033
6.1357,28033
6.1414,28019
6.1469,28028
6.1526,28021
6.1582,28028
6.1635,28023
6.1692,28030
6.1748,28027
6.1802,28034
6.1858,28021
6.1914,28038
6.197,28027
6.2024,28037
6.208,28041
6.2137,28039
6.2193,28036
6.2246,28037
6.2302,28032
6.2359,28042
6.2415,28038
6.2469,28039
6.2525,28043
6.2581,28036
6.2635,28035
6.2691,28033
6.2748,28028
6.2804,28026
6.2858,28030
6.2914,28027
6.2971,28018
6.3024,28024
6.308,28022
6.3137,28018
6.3193,28021
6.3247,28012
6.3303,28012
6.3359,28018
6.3413,28018
6.3469,28019
6.3526,28020
6.358,28011
6.3636,28019
6.3693,28018
6.3746,28015
6.3803,28021
6.3859,28015
6.3913,28018
6.3969,28021
6.4025,28011
6.4082,28011
6.4138,28011
6.4191,28009
6.4248,28011
6.4304,28006
6.4357,28010
6.4414,28015
6.447,28009
6.4524,28005
6.458,28004
6.4636,28003
6.4693,28001
6.4746,28002
6.4803,28003
6.4859,28006
6.4915,28006
6.4969,28003
6.5025,28012
6.5081,28009
6.5135,28012
6.5191,28012
6.5248,28010
6.5304,28005
6.5358,28010
6.5414,28017
6.547,28009
6.5524,28019
6.558,28016
6.5637,28015
6.5693,28018
6.5747,28015
6.5803,28021
6.5859,28017
6.5913,28010
6.5969,28014
6.6026,28022
6.608,28018
6.6136,28012
6.6193,28015
6.6246,28019
6.6302,28019
6.6359,28013
6.6415,28019
6.6469,28014
6.6525,28013
6.6581,28023
6.6638,28014
6.6691,28017
6.6748,28014
6.6804,28022
6.6857,28021
6.6914,28015
6.697,28024
6.7026,28022
6.708,28019
6.7136,28017
6.7192,28018
6.7249,28015
6.7302,28014
6.7359,28013
6.7415,28010
6.7468,28013
6.7525,28014
6.7581,28016
6.7637,28014
6.7691,28016
6.7747,28017
6.7803,28011
6.786,28018
6.7913,28015
6.797,28013
6.8026,28015
6.808,28011
6.8136,28018
6.8192,28021
6.8246,28015
6.8303,28013
6.8359,28019
6.8415,28015
6.8469,28026
6.8526,28018
6.8582,28021
6.8636,28014
6.8692,28016
6.8749,28022
6.8802,28019
6.8859,28011
6.8915,28020
6.8969,28010
6.9025,28016
6.908,28015
6.9136,28017
6.9192,28025
6.9249,28011
6.9302,28017
6.9358,28019
6.9415,28017
6.9471,28016
6.9524,28018
6.9581,28017
6.9637,28017
6.9691,28020
6.9747,28018
6.9803,28029
6.986,28021
6.9913,28010
6.9969,28019
7.0026,28026
7.0082,28017
7.0135,28012
7.0192,28015
7.0248,28021
7.0302,28017
7.0358,28020
7.0414,28018
7.0471,28017
7.0524,28016
7.058,28018
7.0636,28016
7.0693,28017
7.0746,28017
7.0803,28020
7.0858,28010
7.0915,28016
7.0971,28022
7.1025,28007
7.1081,28017
7.1135,28017
7.1192,28013
7.1248,28017
7.1304,28017
7.1358,28016
7.1414,28023
7.1468,28019
7.1524,28013
7.1581,28020
7.1637,28013
7.1691,28008
7.1748,28016
7.1804,28020
7.1858,28025
7.1914,28017
7.1968,28020
7.2024,28022
7.2081,28017
7.2137,28015
7.2191,28023
7.2247,28020
7.2303,28028
7.2357,28023
7.2414,28016
7.2468,28024
7.2525,28024
7.2582,28026
7.2635,28024
7.2691,28019
7.2748,28021
7.2802,28016
7.2858,28017
7.2914,28023
7.2969,28016
7.3025,28025
7.3081,28032
7.3135,28028
7.3192,28023
7.3248,28023
7.3302,28031
7.3358,28028
7.3415,28031
7.3469,28030
7.3525,28034
7.3581,28036
7.3635,28027
7.3691,28024
7.3748,28025
7.3802,28029
7.3859,28027
7.3915,28028
7.3968,28025
7.4025,28027
7.4081,28025
7.4135,28027
7.4191,28029
7.4247,28028
7.4302,28037
7.4358,28032
7.4415,28034
7.4468,28028
7.4525,28028
7.4581,28028
7.4636,28027
7.4692,28022
7.4748,28026
7.4802,28010
7.4858,28026
7.4915,28015
7.4968,28033
7.5025,28032
7.5082,28025
7.5136,28028
7.5192,28028
7.5248,28024
7.5302,28022
7.5359,28028
7.5413,28031
7.5469,28033
7.5525,28019
7.5582,28038
7.5635,28032
7.5692,28027
7.5748,28035
7.5803,28030
7.5859,28026
7.5915,28030
7.5969,28031
7.6025,28028
7.6082,28029
7.6135,28031
7.6192,28026
7.6248,28029
7.6302,28026
7.6358,28005
7.6414,28030
7.6469,28029
7.6526,28030
7.6582,28032
7.6636,28014
7.6692,28033
7.6749,28034
7.6802,28022
7.6859,28021
7.6915,28035
7.6969,28025
7.7025,28038
7.7081,28031
7.7135,28026
7.7191,28038
7.7248,28032
7.7303,28031
7.7359,28038
7.7413,28034
7.7469,28033
7.7525,28035
7.7582,28034
7.7635,28041
7.7691,28038
7.7748,28037
7.7802,28040
7.7858,28034
7.7915,28037
7.797,28037
7.8026,28030
7.808,28044
7.8136,28041
7.8192,28039
7.8249,28043
7.8302,28034
7.8359,28037
7.8415,28038
7.8468,28036
7.8525,28035
7.8581,28042
7.8637,28039
7.8693,28043
7.8747,28042
7.8803,28033
7.8859,28037
7.8913,28040
7.8969,28042
7.9026,28046
7.9079,28039
7.9136,28053
7.9192,28051
7.9249,28044
7.9302,28055
7.9359,28052
7.9415,28048
7.9468,28051
7.9525,28047
7.9582,28049
7.9635,28051
7.9692,28043
7.9748,28053
7.9802,28054
7.9858,28042
7.9915,28043
7.997,28050
8.0024,28053
8.008,28060
8.0137,28050
8.0193,28050
8.0248,28059
8.0304,28056
8.0357,28051
8.0413,28056
8.047,28056
8.0524,28059
8.058,28053
8.0637,28059
8.0693,28060
8.0747,28056
8.0803,28058
8.0859,28061
8.0916,28049
8.0969,28052
8.1026,28057
8.108,28060
8.1137,28052
8.1191,28059
8.1247,28059
8.1303,28062
8.136,28053
8.1413,28061
8.147,28062
8.1526,28062
8.158,28052
8.1637,28056
8.1693,28061
8.1747,28067
8.1803,28067
8.1859,28062
8.1913,28065
8.1969,28063
8.2026,28064
8.208,28068
8.2137,28064
8.2191,28063
8.2247,28071
8.2303,28068
8.236,28058
8.2413,28066
8.247,28064
8.2526,28059
8.258,28062
8.2636,28069
8.2693,28065
8.2746,28067
8.2803,28065
8.2859,28062
8.2915,28065
8.2969,28059
8.3025,28066
8.3081,28068
8.3135,28064
