Experiment: Apr29_NP_tst_expt vial 1, Fri Apr 29 15:50:36 2022
0.0017,1625
0.0067,1629
0.0124,1625
0.018,1620
0.0233,1625
0.0289,1629
0.0346,1628
0.0402,1620
0.0456,1622
2.857,1628
2.8626,1626
2.8679,1621
2.8737,1622
2.879,1628
2.8847,1626
2.8903,1620
2.8957,1622
2.9013,1627
2.9069,1628
2.9126,1621
2.9179,1619
2.9236,1627
2.9293,1630
2.9346,1623
2.9403,1620
2.9459,1625
2.9513,1627
2.9569,1621
2.9625,1620
2.9679,1626
2.9735,1627
2.9792,1621
2.9848,1621
2.9901,1627
2.9958,1628
3.0014,1623
3.0068,1620
3.0125,1625
3.0182,1628
3.0235,1623
3.0292,1620
3.0348,1624
3.0402,1629
3.0458,1624
3.0513,1621
3.057,1623
3.0626,1628
3.0679,1625
3.0736,1619
3.0791,1626
3.0847,1629
3.0904,1629
3.0957,1620
3.1013,1621
3.1069,1629
3.1126,1628
3.1179,1623
3.1235,1620
3.1291,1626
3.1348,1629
3.1404,1623
3.1457,1621
3.1514,1625
3.157,1628
3.1626,1622
3.1679,1621
3.1735,1625
3.1792,1626
3.1848,1625
3.1902,1619
3.1958,1624
3.2014,1629
3.2068,1626
3.2124,1618
3.218,1623
3.2237,1629
3.229,1625
3.2346,1621
3.2403,1623
3.246,1628
3.2513,1630
3.2569,1622
3.2626,1622
3.2679,1626
3.2735,1627
3.2792,1621
3.2848,1619
3.2901,1626
3.2958,1627
3.3014,1622
3.307,1622
3.3124,1626
3.318,1628
3.3236,1624
3.3292,1620
3.3349,1627
3.3402,1628
3.3458,1625
3.3515,1620
3.3571,1624
3.3624,1629
3.3681,1625
3.3737,1620
3.3793,1623
3.3846,1629
3.3903,1625
3.3959,1619
3.4013,1622
3.4069,1630
3.4125,1628
3.4182,1621
3.4235,1620
3.4291,1628
3.4348,1628
3.4404,1623
3.4458,1621
3.4514,1627
3.457,1628
3.4624,1624
3.468,1621
3.4736,1625
3.4792,1629
3.4846,1624
3.4902,1622
3.4958,1625
3.5014,1629
3.5068,1624
3.5124,1621
3.518,1626
3.5237,1628
3.529,1624
3.5346,1621
3.5402,1623
3.5459,1629
3.5515,1625
3.5568,1622
3.5624,1624
3.5681,1628
3.5737,1624
3.579,1619
3.5846,1622
3.5902,1629
3.5959,1626
3.6015,1621
3.6068,1623
3.6125,1626
3.618,1630
3.6237,1625
3.6293,1620
3.6346,1626
3.6403,1628
3.6458,1622
3.6515,1620
3.6571,1627
3.6624,1627
3.668,1622
3.6736,1622
3.6793,1627
3.6846,1627
3.6903,1621
3.6959,1623
3.7012,1626
3.7069,1629
3.7125,1620
3.7181,1621
3.7234,1629
3.7291,1629
3.7347,1624
3.7403,1619
3.746,1626
3.7513,1629
3.7569,1624
3.7625,1621
3.7682,1625
3.7735,1628
3.7791,1625
3.7848,1619
3.7904,1624
3.7957,1629
3.8013,1625
3.807,1619
3.8126,1625
3.8182,1627
3.8235,1626
3.8292,1622
3.8348,1622
3.8404,1628
3.8458,1627
3.8514,1622
3.8571,1623
3.8624,1628
3.868,1625
3.8737,1621
3.879,1622
3.8846,1628
3.8903,1625
3.8959,1620
3.9015,1622
3.9069,1628
3.9125,1626
3.9181,1622
3.9237,1621
3.9291,1628
3.9347,1627
3.9403,1622
3.946,1620
3.9513,1626
3.957,1628
3.9626,1624
3.9679,1620
3.9736,1625
3.9792,1627
3.9848,1624
3.9902,1621
3.9958,1626
4.0014,1627
4.0071,1624
4.0124,1619
4.018,1624
4.0237,1628
4.0293,1626
4.0346,1619
4.0403,1623
4.0459,1630
4.0512,1627
4.0569,1619
4.0625,1620
4.0681,1628
4.0735,1627
4.0791,1622
4.0847,1620
4.0903,1627
4.096,1627
4.1013,1623
4.107,1621
4.1126,1626
4.118,1629
4.1236,1622
4.1292,1621
4.1349,1625
4.1402,1628
4.1458,1621
4.1515,1622
4.1571,1627
4.1625,1628
4.1681,1622
4.1737,1620
4.1791,1627
4.1847,1627
4.1904,1625
4.1957,1621
4.2014,1626
4.207,1629
4.2126,1623
4.218,1622
4.2236,1627
4.2293,1628
4.2346,1622
4.2403,1620
4.2459,1626
4.2515,1627
4.2569,1620
4.2625,1622
4.2679,1628
4.2736,1628
4.2792,1623
4.2848,1620
4.2902,1626
4.2957,1627
4.3014,1626
4.307,1619
4.3127,1624
4.318,1628
4.3236,1627
4.3292,1620
4.3348,1623
4.3402,1628
4.3458,1626
4.3514,1621
4.357,1622
4.3626,1629
4.368,1627
4.3736,1621
4.3792,1622
4.3848,1627
4.3902,1626
4.3958,1622
4.4014,1620
4.407,1627
4.4124,1628
4.418,1623
4.4236,1620
4.4293,1626
4.4346,1628
4.4403,1624
4.4459,1618
4.4515,1627
4.4569,1628
4.4625,1624
4.4681,1619
4.4738,1623
4.4791,1630
4.4847,1628
4.4904,1622
4.4957,1619
4.5014,1627
4.507,1626
4.5126,1623
4.518,1620
4.5236,1626
4.5292,1629
4.5349,1623
4.5402,1620
4.5458,1627
4.5515,1627
4.5568,1623
4.5625,1620
4.5681,1625
4.5737,1629
4.5791,1623
4.5847,1619
4.5903,1624
4.596,1630
4.6013,1624
4.607,1622
4.6126,1625
4.618,1628
4.6236,1623
4.6292,1621
4.6348,1624
4.6402,1628
4.6458,1627
4.6515,1620
4.6571,1621
4.6624,1629
4.6681,1627
4.6737,1621
4.6791,1622
4.6847,1625
4.6904,1626
4.696,1622
4.7013,1621
4.7069,1627
4.7126,1627
4.7182,1622
4.7236,1623
4.7292,1627
4.7349,1627
4.7402,1621
4.7458,1621
4.7515,1627
4.7571,1627
4.7625,1620
4.7681,1623
4.7737,1628
4.7791,1626
4.7847,1622
4.7903,1619
4.7959,1628
4.8013,1628
4.8069,1622
4.8126,1621
4.8182,1625
4.8235,1629
4.8292,1622
4.8348,1620
4.8404,1626
4.8458,1629
4.8514,1624
4.857,1619
