Experiment: April_28_Phage_Osmo_expt vial 6, Wed Apr 28 17:10:52 2021
0.0025,0.0
0.0079,-0.000564050126426352
0.0135,-0.0003715374093808954
0.0192,-0.0011326949029824007
0.0245,0.000555002592401932
0.0301,-1.3436196546035006e-05
0.0358,0.000358080564521579
0.0411,0.0012755684700525016
0.0468,0.00017008930189943428
0.0524,-0.0017104477995104617
0.0578,-0.002852838501048671
0.0634,-0.0026781688303445517
0.069,-0.004560538287340821
0.0747,-0.004009255923659971
0.08,-0.004197527716667704
0.0857,-0.0019165505216671708
0.0913,-0.002888865512793215
0.0967,-0.003068067270032948
0.1023,-0.0021001890648026933
0.1079,-0.0023108250168657474
0.1136,-0.0032697968730865945
0.119,-0.003982153278244249
0.1246,-0.0026781688303445517
0.1302,-0.0018985639571691415
0.1356,-0.0013522102626806198
0.1413,-0.003820995484746348
0.1469,-0.0024854940533112213
0.1522,-0.003820995484746348
0.1579,-0.002673666397467578
0.1635,-0.0017374098803786264
0.1689,-0.004018283683153934
0.1746,-0.0034084170495858324
0.1802,-0.002852838501048671
0.1858,-0.0019659470002022505
0.1912,-0.003412931326383095
0.1968,-0.005130000157513415
0.2024,-0.0011686055588469024
0.2079,-0.0017194383876226738
0.2135,-0.002687171275232325
0.2189,-0.005533869402304603
0.2246,-0.0049597777293779455
0.2302,-0.005134528978794739
0.2356,-0.0028798636015903156
0.2412,-0.0034445086692023175
0.2469,-0.004193010472463454
0.2525,-0.004592183504424252
0.2578,-0.00516620813300972
0.2635,-0.0032427604494535966
0.2691,-0.0077950736748233496
0.2745,-0.004385810863770878
0.2801,-0.003421957459109004
0.2857,-0.0017194383876226738
0.2911,-0.006471299287865495
0.2968,-0.004390329455044695
0.3024,-0.005148110600906142
0.3081,-0.005906089837514283
0.3134,-0.00457862611026516
0.3191,-0.004982386856997589
0.3247,-0.0057267710857844545
0.3301,-0.003839039159815094
0.3357,-0.0026781688303445517
0.3414,-2.6865130492215172e-05
0.3467,-0.003068067270032948
0.3524,-0.002866354682619976
0.358,-0.0015627558371296146
0.3634,-0.000985007094101542
0.369,-0.002319815617833898
0.3747,-0.0015358212056078013
0.3801,-0.00420204415391745
0.3858,-0.0028798636015903156
0.3914,-0.003435490606032765
0.3968,-0.003632746399926834
0.4024,-0.0034445086692023175
0.4078,-0.003247268537448278
0.4134,-0.003995708232252371
0.4191,-0.004009255923659971
0.4247,-0.004009255923659971
0.4301,-0.0021001890648026933
0.4357,-0.0019300319720079173
0.4413,-0.001732918217623336
0.4467,-1.791331481726388e-05
0.4524,-0.0015268365394556227
0.458,-0.0015268365394556227
0.4634,-0.0009536088214230354
0.469,-0.0017194383876226738
0.4747,-0.001338740935958871
0.4801,-0.0007745222500399329
0.4857,-0.0013611857790511994
0.4913,-0.0013656723268034021
0.497,-0.00189406529865499
0.5023,-0.0011596327366139025
0.508,-0.002857344701861164
0.5133,-0.0038119688054791823
0.519,-0.004179453898116137
0.5246,-0.006085408099419487
0.5303,-0.003063562949974452
0.5356,-0.005340982574011832
0.5413,-0.007799627810711529
0.5469,-0.006852706531291997
0.5523,-0.00819943857018024
0.5579,-0.006489453904826803
0.5635,-0.009137702548457138
0.5692,-0.009137702548457138
0.5746,-0.006668808376611102
0.5802,-0.006879954621558104
0.5856,-0.006489453904826803
0.5912,-0.006677888379229113
0.5969,-0.005529340307752761
0.6025,-0.0034309803640135694
0.6081,-0.003646273904589936
0.6135,-0.0019390155707892376
0.6191,-0.003619211632664987
0.6245,-0.004018283683153934
0.6302,-0.004385810863770878
0.6358,-0.004381291465542558
0.6412,-0.003247268537448278
0.6469,-0.0017374098803786264
0.6525,-0.004376771260358403
0.6579,-0.0038255076139470656
0.6635,-0.002866354682619976
0.6692,-0.002471988375019052
0.6746,-0.00020144801333321638
0.6802,-0.002503490326988711
0.6859,-0.0026916712872422366
0.6912,-0.003807454255411402
0.6969,-0.004583146048606546
0.7023,-0.0045741053649668295
0.708,-0.002113679398082491
0.7134,-0.00420204415391745
0.7191,-0.002884364960670238
0.7247,-0.0013566984243440494
0.7301,-0.000389471184214063
0.7357,-0.000590954029355828
0.7414,-0.0017419007361794137
0.7467,-0.0011641195512079872
0.7524,-0.0030590578229601206
0.758,-0.003068067270032948
0.7636,-0.003077073489284432
0.769,-0.003650781458898855
0.7746,-0.0013432315184891408
0.7802,-0.001921045145403255
0.7856,-0.0006223051996259166
0.7913,-0.0005999155413529689
0.797,-0.0015448026439375262
0.8023,-0.0015403123282500264
0.808,-0.0013701580675988811
0.8136,-0.002682670456266578
0.819,-0.0005730213218917424
0.8246,-0.00041187024625499724
0.8302,-4.475907837453441e-05
0.8356,-0.0009625837912521362
0.8412,-0.0009715555332585613
0.8469,-0.0034490164903548948
0.8525,0.0014768723529940964
0.8581,-0.0009625837912521362
0.8635,0.00017456426614659293
0.8691,0.000532653346189571
0.8747,0.0022284685964772954
0.8801,0.0007250944440047036
0.8857,0.002241819985549398
0.8914,0.0016603331338218563
0.8967,0.0018660574961431031
0.9023,0.0014947102833893222
0.908,0.002241819985549398
0.9136,0.002080681907983495
0.919,0.0030154340889807507
0.9246,0.0005371215815204167
0.9303,0.000523719296393832
0.9356,0.0022373687155696764
0.9413,-2.238962613221318e-05
0.9469,0.0007250944440047036
0.9523,0.0022195717052080344
0.9579,-0.000590954029355828
0.9636,0.0
0.969,-0.0009580967098159476
0.9747,-0.0005864720629227271
0.9801,-0.001732918217623336
0.9857,-0.001347721294062909
0.9914,0.00015666925089363737
0.9967,-4.475907837453441e-05
1.0024,-0.0015448026439375262
1.008,0.00034913736494379677
1.0136,-0.0005775057091907954
1.019,0.0011010061066882848
1.0246,0.002456395840910064
1.0302,0.0018794290719603701
1.0356,0.0018660574961431031
1.0413,0.00034466697558843684
1.0469,0.0010920833671279606
1.0523,-0.0007700373226282586
1.0579,0.0020539444178937494
1.0635,0.0011188612692778488
1.0692,0.003596593083796007
1.0745,0.0007340290274853167
1.0801,0.002818717829408346
1.0858,0.0009219862278255775
1.0914,0.0014991717833767737
1.0968,0.0018883474906172815
1.1024,0.001534892833681134
1.1079,0.003010987400319909
1.1136,0.001673701488245083
1.1192,-0.00114616745109819
1.1246,0.0007295613322679806
1.1303,0.0018705138811261346
1.1357,0.0011188612692778488
1.1413,0.00039388564105613533
1.147,0.0012934053330782014
1.1523,-0.000590954029355828
1.158,-0.0015313292760099628
1.1635,-0.0011730907595295381
1.1692,0.00016114179427306752
1.1745,0.0007340290274853167
1.1801,0.00017456426614659293
1.1858,0.0009130559523935489
1.1912,0.0005192534819296046
1.1969,-0.000613351757184244
1.2023,0.00017008930189943428
1.2079,-0.00022383630525291132
1.2135,-0.0009715555332585613
1.2191,-0.000590954029355828
1.2245,0.00037150141605479803
1.2301,-0.002095690673131756
1.2358,0.0007295613322679806
1.2414,-0.0007834896839982175
1.2468,-0.0009625837912521362
1.2524,-0.00021936026078051007
1.2578,-0.0007879721905432735
1.2635,-0.00022383630525291132
1.2692,0.0007384975296598206
1.2745,0.0005415906238077639
1.2802,0.001669244563148986
1.2858,0.002259633135023087
1.2914,0.0013067914533804181
1.2968,0.0009175206866323116
1.3024,0.003775476638665287
1.3081,0.0015125611250743631
1.3134,0.002832064357461972
1.319,0.004164292866859487
1.3247,0.004334284259896792
1.3303,0.0035921496293866984
1.3357,0.0030065415186153466
1.3413,0.0028276147078223346
1.3469,0.001883887877810686
1.3523,0.0013246509111626281
1.358,0.0018660574961431031
1.3634,0.001311255107392384
1.3691,0.0013157195683604073
1.3747,0.002451941883221842
1.3801,0.00017008930189943428
1.3858,0.0024474887324879013
1.3913,0.002259633135023087
1.397,0.002071766183464163
1.4024,0.000358080564521579
1.408,0.0013246509111626281
1.4134,0.002080681907983495
1.419,0.000555002592401932
1.4247,0.00036255337474422333
1.4301,0.000930919731080726
1.4358,0.00034913736494379677
1.4414,0.0020583986488527106
1.4468,0.0015036340903207268
1.4524,0.0026531418044297705
1.458,0.002465306177154458
1.4634,0.0011277936923064225
1.469,-2.6865130492215172e-05
1.4747,0.0011188612692778488
1.4803,-0.000389471184214063
1.4857,-0.00041634763779674344
1.4913,-0.0005954351888319831
1.4969,0.0
1.5026,0.0001656151446089993
1.5079,-0.0007834896839982175
1.5136,-0.00020592728562895957
1.5192,-0.00020144801333321638
1.5245,-0.0015358212056078013
1.5302,-0.0007924538901336042
1.5358,-0.002673666397467578
1.5412,-0.0009580967098159476
1.5468,0.0007429668387890498
1.5525,-0.000590954029355828
1.5581,0.0009219862278255775
1.5634,-0.0005819892895351231
1.5691,-0.00189406529865499
1.5747,-0.0004073920477580817
1.5803,-0.0005864720629227271
1.5857,-0.0021001890648026933
1.5913,-0.002682670456266578
1.5969,-0.003458029711792321
1.6026,-0.0038119688054791823
1.6079,-0.0019165505216671708
1.6136,-0.0021091834272781718
1.6192,-0.004188492421303369
1.6246,-0.003820995484746348
1.6302,-0.005139056993120228
1.6358,-0.0038029388983886747
1.6412,-0.0026646591108463458
1.6468,-0.003238251554503524
1.6524,-0.004197527716667704
1.6581,-0.004390329455044695
1.6637,-0.003623724028708697
1.669,-3.133982789615963e-05
1.6747,-0.0017284257479113219
1.6803,-0.0015403123282500264
1.6857,-0.0017284257479113219
1.6913,-0.0007924538901336042
1.6969,-0.0009805240474429766
1.7023,-0.00021936026078051007
1.7079,0.00016114179427306752
1.7136,-0.00018800535471452662
1.7192,-0.0011596327366139025
1.7246,-0.0015358212056078013
1.7302,-0.0028708584625660727
1.7358,-0.0017014539835760178
1.7412,-0.0026781688303445517
1.7469,-3.5813718344046563e-05
1.7523,-0.0024854940533112213
1.758,-0.003072570783136941
1.7634,-0.0021226689188245107
1.769,0.0007250944440047036
1.7746,-4.475907837453441e-05
1.7803,0.0003536085612552142
1.7856,-0.0008014148684472033
1.7912,-0.0019120550909763612
1.7969,-0.004385810863770878
1.8025,-0.0034174447962238563
1.8079,-0.0017374098803786264
1.8135,-0.003068067270032948
1.8191,-0.0013566984243440494
1.8248,-0.0011730907595295381
1.8301,-0.0017374098803786264
1.8358,-0.004381291465542558
1.8414,-0.004385810863770878
1.8468,-0.0015492921526691905
1.8524,-0.0017284257479113219
1.8579,-0.002888865512793215
1.8635,-0.0013342495464740978
1.8692,-0.001921045145403255
1.8746,-0.0009984513923435578
1.8803,-0.0002327859733319837
1.8857,-0.0006043950869192294
1.8913,0.002241819985549398
1.8969,-0.0009939707665520547
1.9025,0.0012934053330782014
1.9079,0.002246272062484289
1.9135,0.000930919731080726
1.9192,0.003941055348609002
1.9248,0.001848240025764225
1.9301,0.0029976521760726182
1.9358,0.0007161630883472103
1.9414,0.00147241488778449
1.947,0.0014813306251597602
1.9524,-0.0009715555332585613
1.958,-0.0025124836220944413
1.9636,-0.000985007094101542
1.969,0.00016114179427306752
1.9746,-0.0006267807104138878
1.9802,0.00034019739318913444
1.9859,0.0005371215815204167
1.9913,0.0007250944440047036
1.997,0.0007116986209512177
2.0024,0.0003357286177441132
2.008,-0.0021091834272781718
2.0137,0.00034019739318913444
2.019,-0.0019300319720079173
2.0247,-0.0002327859733319837
2.0303,-0.0005954351888319831
2.0359,-0.000779006370497104
2.0413,0.0016781592202979034
2.0469,0.0007161630883472103
2.0525,0.0007429668387890498
2.0579,0.0010920833671279606
2.0635,-2.6865130492215172e-05
2.0692,-0.0021181745619314185
2.0745,-0.0004073920477580817
2.0801,-0.0015582687492654568
2.0858,-0.00042082422238221007
2.0914,-0.0015313292760099628
2.0968,0.00014772658500072922
2.1024,0.0001343186383284678
2.1081,0.0016781592202979034
2.1134,-0.00018800535471452662
2.1191,0.00034913736494379677
2.1248,-0.0015582687492654568
2.1304,0.000367026991922037
2.1358,-0.0017374098803786264
2.1414,-0.0009805240474429766
2.1468,0.001669244563148986
2.1524,0.0014857897042803714
2.158,0.00034466697558843684
2.1637,0.0022284685964772954
2.169,0.0005371215815204167
2.1747,0.001704922558679156
2.1801,0.0016781592202979034
2.1857,0.0027920465611015466
2.1914,0.000532653346189571
2.197,0.0033643966096765787
2.2023,0.00034019739318913444
2.208,0.000358080564521579
2.2136,-0.0024854940533112213
2.2193,-0.0022883343927222466
2.2246,-0.0015492921526691905
2.2302,-0.0011641195512079872
2.2359,-0.0011865415198446527
2.2413,-0.0011865415198446527
2.2469,-0.0019300319720079173
2.2525,0.0003536085612552142
2.2581,-0.002480992967502038
2.2635,-0.0021181745619314185
2.2691,-0.003830018936191726
2.2746,-0.002503490326988711
2.2802,-0.002696170492297645
2.2859,-0.003090576765995001
2.2912,-0.002131655211744077
2.2969,-0.000985007094101542
2.3026,-0.003830018936191726
2.308,-0.0019479959417496584
2.3136,-0.002687171275232325
2.3193,-0.004197527716667704
2.3246,-0.004206559784210251
2.3302,-0.004955253482987532
2.3359,-0.00496430116881319
2.3415,-0.0034445086692023175
2.3468,-0.0021361471477703287
2.3525,-0.0034445086692023175
2.3581,-0.001907558853329494
2.3635,-0.003839039159815094
2.3691,-0.002104686649517573
2.3747,-0.002471988375019052
2.3803,-0.0019165505216671708
2.3857,-0.0027006688903965514
2.3913,-0.002319815617833898
2.397,-0.00325628229256969
2.4026,-0.0028798636015903156
2.4079,-0.002884364960670238
2.4136,-0.002875361435556334
2.4192,-0.0007969347827680995
2.4246,-0.000985007094101542
2.4302,-0.00043424913440581747
2.4359,-4.475907837453441e-05
2.4412,-0.0022883343927222466
2.4468,0.00013878714693005278
2.4525,-0.0015582687492654568
2.4581,-0.0036417655433240714
2.4635,-0.003063562949974452
2.4691,-0.00215410682232009
2.4747,-0.003260787959698197
2.4801,-0.003086076480713462
2.4857,-0.003072570783136941
2.4913,-0.0043993642167250435
2.497,-0.003632746399926834
2.5023,-0.004583146048606546
2.508,-0.002866354682619976
2.5136,-0.003081575388477198
2.5193,-0.0008148502837499461
2.5246,-0.0034625351120771697
2.5302,-0.0009715555332585613
2.5359,-0.0002283115427705873
2.5412,-0.0005954351888319831
2.5468,-0.0015403123282500264
2.5525,0.0007340290274853167
2.5581,0.000532653346189571
2.5634,0.0009398564621574401
2.5691,0.0003357286177441132
2.5745,-0.00042082422238221007
2.5802,-3.5813718344046563e-05
2.5858,-0.00021936026078051007
2.5915,-0.0032247200279202914
2.5968,-0.002140638276841411
2.6024,-0.0022973330632463096
2.608,-0.0021271624687613233
2.6136,-0.00458766517999365
2.6193,-0.0036372563751039255
2.6246,-0.002507987378019605
2.6302,-0.001907558853329494
2.6358,-0.0023108250168657474
2.6415,-0.002494493804061637
2.6468,-0.002857344701861164
2.6525,-0.005318335767038107
2.658,-0.00439484723936201
2.6636,-0.006480378210257376
2.6693,-0.00741809275512928
2.6746,-0.006646094248342838
2.6803,-0.00458766517999365
2.6858,-0.007045702771600881
2.6914,-0.0064667586162359125
2.6968,-0.004721668813359781
2.7025,-0.002884364960670238
2.7081,-0.002082190656384153
2.7135,-0.0007610650469362934
2.7191,-0.0012982893801918305
2.7247,-0.0005550757031387299
2.7301,-0.0037848694007411865
2.7358,-0.004376771260358403
2.7414,-0.003977633346330833
2.747,-0.003435490606032765
2.7524,-0.006260184126072321
2.758,-0.005331926272089005
2.7636,-0.0041839735631870045
2.769,-0.0038029388983886747
2.7746,-0.002651142128748063
2.7803,-0.004376771260358403
2.7859,-0.005350035648112206
2.7913,-0.004188492421303369
2.797,-0.004937148427868854
2.8024,-0.0035966375481164548
2.808,-0.00456506145350577
2.8136,-0.00474431155341426
2.8193,-0.003610184419712281
2.8246,-0.005506682730657797
2.8302,-0.006080870121927262
2.8359,-0.0037984227344096677
2.8412,-0.004556014314220924
2.8469,-0.00304102924534555
2.8525,-0.003247268537448278
2.8581,-0.004170412147106228
2.8635,-0.003623724028708697
2.8691,-0.004193010472463454
2.8748,-0.0030455376001821133
2.8801,-0.0051209400940832595
2.8858,-0.006834524998668989
2.8914,-0.006825429390625359
2.897,-0.005883410720176396
2.9024,-0.00684361737889172
2.908,-0.006650638687908161
2.9136,-0.006453131759615038
2.919,-0.0070320637913610096
2.9247,-0.008549171763344798
2.9301,-0.005713177340054498
2.9358,-0.005157160980869158
2.9414,-0.006637002948347348
2.9468,-0.007041157251809871
2.9524,-0.006453131759615038
2.9581,-0.0064667586162359125
2.9637,-0.0064667586162359125
2.9691,-0.004000224936344221
2.9747,-0.005515748182361779
2.9804,-0.00457862611026516
2.9857,-0.005883410720176396
2.9914,-0.00420204415391745
2.997,-0.003610184419712281
3.0024,-0.004174933426088545
3.008,-0.00492356116349657
3.0136,-0.004739784619314014
3.019,-0.007027515850703603
3.0246,-0.0035966375481164548
3.0302,-0.0051118768028308725
3.0359,-0.0058970206114457024
3.0415,-0.004174933426088545
3.0469,-0.003610184419712281
3.0525,-0.0058970206114457024
3.0581,-0.0059015556279573556
3.0635,-0.005515748182361779
3.0692,-0.00648491646101923
3.0748,-0.007386221365496715
3.0802,-0.006646094248342838
3.0859,-0.0058970206114457024
3.0912,-0.006255641573688964
3.0969,-0.005322866742343946
3.1025,-0.006085408099419487
3.1081,-0.0051209400940832595
3.1135,-0.004381291465542558
3.1192,-0.005915155835760411
3.1248,-0.006471299287865495
3.1301,-0.004542437553127776
3.1358,-0.0035966375481164548
3.1414,-0.004932620146700817
3.147,-0.003977633346330833
3.1524,-0.005318335767038107
3.158,-0.0051118768028308725
3.1637,-0.005116408851934429
3.169,-0.005327396910693949
3.1747,-0.005699576331724687
3.1803,-0.006062710142404448
3.1859,-0.0066415490018230106
3.1913,-0.0068390715922588274
3.1969,-0.005488542143780473
3.2025,-0.0051118768028308725
3.2082,-0.0037848694007411865
3.2135,-0.005139056993120228
3.2191,-0.005107343946771703
3.2248,-0.00474431155341426
3.2301,-0.004739784619314014
3.2358,-0.0026646591108463458
3.2415,-0.004367728429122142
3.2469,-0.003215694975419847
3.2525,-0.003982153278244249
3.2581,-0.004546963947114291
3.2635,-0.0030545518889895096
3.2692,-0.004560538287340821
