Experiment: Apr29_NP_tst_expt vial 7, Fri Apr 29 15:50:36 2022
0.0017,106
0.0067,105
0.0124,103
0.018,101
0.0233,106
0.0289,102
0.0346,102
0.0402,107
0.0456,106
2.857,104
2.8626,103
2.8679,107
2.8737,105
2.879,105
2.8847,106
2.8903,104
2.8957,106
2.9013,101
2.9069,104
2.9126,99
2.9179,103
2.9236,108
2.9293,106
2.9346,103
2.9403,107
2.9459,106
2.9513,104
2.9569,105
2.9625,104
2.9679,110
2.9735,108
2.9792,106
2.9848,104
2.9901,102
2.9958,107
3.0014,107
3.0068,105
3.0125,104
3.0182,107
3.0235,106
3.0292,105
3.0348,107
3.0402,106
3.0458,106
3.0513,106
3.057,104
3.0626,104
3.0679,107
3.0736,100
3.0791,106
3.0847,108
3.0904,103
3.0957,103
3.1013,105
3.1069,106
3.1126,105
3.1179,107
3.1235,107
3.1291,105
3.1348,102
3.1404,107
3.1457,109
3.1514,106
3.157,104
3.1626,103
3.1679,104
3.1735,110
3.1792,105
3.1848,104
3.1902,107
3.1958,108
3.2014,104
3.2068,107
3.2124,103
3.218,102
3.2237,108
3.229,103
3.2346,106
3.2403,106
3.246,103
3.2513,102
3.2569,105
3.2626,105
3.2679,107
3.2735,108
3.2792,105
3.2848,105
3.2901,102
3.2958,99
3.3014,101
3.307,102
3.3124,103
3.318,103
3.3236,106
3.3292,107
3.3349,102
3.3402,107
3.3458,105
3.3515,104
3.3571,106
3.3624,105
3.3681,105
3.3737,103
3.3793,105
3.3846,108
3.3903,107
3.3959,106
3.4013,106
3.4069,104
3.4125,105
3.4182,107
3.4235,106
3.4291,107
3.4348,105
3.4404,104
3.4458,105
3.4514,104
3.457,104
3.4624,104
3.468,108
3.4736,109
3.4792,105
3.4846,108
3.4902,110
3.4958,107
3.5014,109
3.5068,108
3.5124,107
3.518,107
3.5237,106
3.529,105
3.5346,105
3.5402,105
3.5459,106
3.5515,106
3.5568,102
3.5624,106
3.5681,104
3.5737,106
3.579,105
3.5846,105
3.5902,105
3.5959,106
3.6015,109
3.6068,104
3.6125,99
3.618,102
3.6237,107
3.6293,108
3.6346,104
3.6403,104
3.6458,106
3.6515,107
3.6571,105
3.6624,101
3.668,108
3.6736,104
3.6793,106
3.6846,100
3.6903,105
3.6959,107
3.7012,105
3.7069,105
3.7125,104
3.7181,105
3.7234,105
3.7291,107
3.7347,106
3.7403,100
3.746,105
3.7513,108
3.7569,103
3.7625,104
3.7682,105
3.7735,106
3.7791,106
3.7848,104
3.7904,107
3.7957,107
3.8013,104
3.807,104
3.8126,104
3.8182,107
3.8235,104
3.8292,104
3.8348,107
3.8404,105
3.8458,104
3.8514,104
3.8571,105
3.8624,105
3.868,104
3.8737,103
3.879,102
3.8846,101
3.8903,104
3.8959,104
3.9015,104
3.9069,106
3.9125,107
3.9181,105
3.9237,108
3.9291,104
3.9347,105
3.9403,107
3.946,104
3.9513,106
3.957,103
3.9626,107
3.9679,105
3.9736,104
3.9792,104
3.9848,102
3.9902,105
3.9958,103
4.0014,107
4.0071,104
4.0124,105
4.018,107
4.0237,105
4.0293,108
4.0346,105
4.0403,104
4.0459,105
4.0512,107
4.0569,104
4.0625,105
4.0681,102
4.0735,105
4.0791,107
4.0847,106
4.0903,105
4.096,107
4.1013,105
4.107,108
4.1126,107
4.118,104
4.1236,106
4.1292,105
4.1349,104
4.1402,104
4.1458,106
4.1515,107
4.1571,106
4.1625,108
4.1681,107
4.1737,105
4.1791,105
4.1847,108
4.1904,104
4.1957,107
4.2014,112
4.207,107
4.2126,107
4.218,102
4.2236,104
4.2293,106
4.2346,105
4.2403,105
4.2459,105
4.2515,107
4.2569,109
4.2625,107
4.2679,104
4.2736,106
4.2792,108
4.2848,106
4.2902,106
4.2957,108
4.3014,105
4.307,104
4.3127,106
4.318,107
4.3236,107
4.3292,105
4.3348,104
4.3402,107
4.3458,102
4.3514,105
4.357,107
4.3626,109
4.368,107
4.3736,106
4.3792,107
4.3848,111
4.3902,105
4.3958,107
4.4014,104
4.407,107
4.4124,106
4.418,104
4.4236,105
4.4293,106
4.4346,107
4.4403,106
4.4459,105
4.4515,101
4.4569,104
4.4625,106
4.4681,107
4.4738,106
4.4791,106
4.4847,105
4.4904,107
4.4957,105
4.5014,105
4.507,104
4.5126,110
4.518,105
4.5236,106
4.5292,108
4.5349,104
4.5402,105
4.5458,108
4.5515,105
4.5568,107
4.5625,106
4.5681,103
4.5737,103
4.5791,102
4.5847,103
4.5903,103
4.596,106
4.6013,104
4.607,104
4.6126,107
4.618,105
4.6236,109
4.6292,107
4.6348,103
4.6402,106
4.6458,106
4.6515,103
4.6571,103
4.6624,105
4.6681,104
4.6737,105
4.6791,105
4.6847,102
4.6904,103
4.696,103
4.7013,107
4.7069,103
4.7126,107
4.7182,106
4.7236,108
4.7292,107
4.7349,106
4.7402,109
4.7458,103
4.7515,107
4.7571,104
4.7625,106
4.7681,105
4.7737,108
4.7791,105
4.7847,104
4.7903,106
4.7959,105
4.8013,105
4.8069,102
4.8126,105
4.8182,104
4.8235,107
4.8292,107
4.8348,102
4.8404,105
4.8458,106
4.8514,102
4.857,105
4.8624,105
4.868,104
4.8737,104
4.8793,105
4.8846,107
4.8903,107
4.8959,104
4.9015,105
4.9069,103
4.9125,109
4.9181,107
4.9238,107
4.9291,107
4.9347,103
4.9404,100
4.9457,105
4.9514,102
4.957,104
4.9626,106
4.968,104
4.9736,106
4.9792,107
4.9849,104
4.9902,105
4.9959,109
5.0015,105
5.0071,103
5.0125,108
5.0181,111
5.0237,109
5.0291,106
5.0347,105
5.0403,103
5.0459,106
5.0513,106
5.0569,107
5.0626,108
5.0682,106
5.0736,102
5.0792,104
5.0848,107
5.0904,107
5.0958,106
5.1014,108
5.107,106
5.1124,104
5.118,109
5.1236,106
5.1293,106
5.1346,102
5.1402,108
5.1459,106
5.1515,107
5.1568,109
5.1625,104
5.1681,106
5.1737,107
5.1793,104
5.1847,103
5.1903,104
5.1958,107
5.2014,103
5.207,105
5.2126,104
5.218,107
5.2236,105
5.2292,103
5.2348,102
5.2402,108
5.2458,110
5.2514,107
5.257,105
5.2626,106
5.268,103
5.2736,106
5.2792,104
5.2848,102
5.2902,103
5.2958,108
5.3014,106
5.307,105
5.3124,105
5.318,105
5.3236,106
5.3293,101
5.3348,104
5.3404,105
5.3458,106
5.3514,106
5.357,106
5.3624,107
5.368,105
5.3736,105
5.3793,103
5.3846,104
5.3902,105
5.3959,107
5.4015,106
5.4071,108
5.4124,107
5.418,109
5.4237,107
5.4293,105
5.4346,105
5.4403,106
5.4459,105
5.4515,104
5.4569,106
5.4625,106
5.4681,105
5.4738,104
5.4791,105
5.4847,104
5.4904,106
5.4957,104
5.5013,105
5.507,102
5.5126,109
5.518,107
5.5236,102
5.5292,104
5.5349,106
5.5402,107
5.5458,108
5.5514,107
5.5571,105
5.5624,107
5.568,109
5.5736,107
5.5792,106
5.5849,106
5.5902,106
5.5958,103
5.6014,105
5.607,105
5.6124,107
5.618,108
5.6236,101
5.6292,105
5.6349,108
5.6402,107
5.6458,110
5.6514,107
5.657,107
5.6624,108
5.668,108
5.6736,106
5.6792,108
5.6848,104
5.6902,104
5.6958,105
5.7014,107
5.707,106
5.7124,106
5.718,107
5.7236,109
5.7293,105
5.7346,106
5.7403,105
5.7459,106
5.7515,105
5.7568,107
5.7625,105
5.7681,106
5.7737,107
5.7793,103
5.7847,105
5.7903,107
5.796,103
5.8013,106
5.8069,111
5.8126,103
5.8179,104
5.8236,103
5.8292,105
5.8348,107
5.8402,104
5.8459,104
5.8515,103
5.8569,101
5.8625,105
5.8682,107
5.8738,103
5.8791,106
5.8848,101
5.8904,102
5.896,104
5.9013,105
5.907,105
5.9126,107
5.9182,107
5.9236,108
5.9292,103
5.9348,104
5.9404,107
5.9458,106
5.9514,105
5.957,106
5.9624,105
5.968,106
5.9736,106
5.9793,105
5.9849,108
5.9902,106
5.9959,108
6.0015,108
6.0068,103
6.0125,106
6.0181,109
6.0237,106
6.0291,105
6.0347,104
6.0404,105
6.046,108
6.0513,106
6.057,108
6.0626,106
6.068,109
6.0736,106
6.0792,105
6.0848,105
6.0902,105
6.0958,107
6.1015,105
6.1071,103
6.1124,106
6.1181,108
6.1237,103
6.129,104
6.1347,106
6.1403,104
6.1459,104
6.1513,108
6.1569,105
6.1625,108
6.1681,105
6.1738,106
6.1791,107
6.1848,111
6.1904,107
6.1957,104
6.2014,107
6.207,106
6.2126,106
6.218,109
6.2236,105
6.2292,102
6.2348,102
6.2402,104
6.2458,107
6.2514,107
6.2571,106
6.2624,106
6.268,101
6.2737,103
6.2793,105
6.2847,103
6.2903,104
6.2959,107
6.3015,106
6.3069,105
6.3125,108
6.3181,105
6.3238,103
6.3291,101
6.3347,102
6.3404,102
6.3457,105
6.3514,107
6.357,105
6.3626,105
6.368,106
6.3736,103
6.3792,105
6.3848,105
6.3902,106
6.3958,103
6.4014,105
6.4071,108
6.4124,102
6.4181,102
6.4237,105
6.4293,103
6.4347,104
6.4403,108
6.4459,107
6.4513,106
6.4569,102
6.4625,107
6.4681,103
6.4738,104
6.4791,104
6.4848,108
6.4904,106
6.496,105
6.5014,106
6.507,108
6.5126,106
6.5182,105
6.5236,101
6.5292,103
6.5348,100
6.5404,102
6.5458,105
6.5514,102
6.557,100
6.5627,99
6.568,102
6.5736,104
6.5793,102
6.5849,103
6.5902,109
6.5959,106
6.6015,109
6.6068,107
6.6124,108
6.6181,104
6.6237,105
6.6293,106
6.6347,107
6.6403,107
6.6459,106
6.6515,107
6.6569,109
6.6625,108
6.6681,108
6.6738,103
6.6791,105
6.6848,107
6.6902,107
6.6958,108
6.7015,101
6.7071,104
6.7124,106
6.718,108
6.7236,104
6.7293,105
6.7349,104
6.7402,106
6.7458,105
6.7514,103
6.7569,103
6.7625,105
6.7681,105
6.7736,106
6.7792,104
6.7847,105
6.7903,104
6.796,104
6.8013,107
6.8069,107
6.8125,105
6.8181,105
6.8237,106
6.8291,107
6.8347,108
6.8403,105
6.8459,102
6.8513,103
6.857,105
6.8626,106
6.868,104
6.8736,105
6.8792,103
6.8848,106
6.8904,105
6.8958,106
6.9014,103
6.9071,107
6.9124,106
6.9181,104
6.9237,105
6.9293,104
6.9347,104
6.9403,104
6.9459,105
6.9515,105
6.9569,106
6.9625,101
6.9682,106
