Experiment: Apr29_NP_tst_expt vial 4, Fri Apr 29 15:50:36 2022
0.0017,106
0.0067,102
0.0124,109
0.018,105
0.0233,108
0.0289,103
0.0346,102
0.0402,104
0.0456,103
2.857,104
2.8626,106
2.8679,103
2.8737,104
2.879,108
2.8847,104
2.8903,103
2.8957,107
2.9013,99
2.9069,102
2.9126,100
2.9179,103
2.9236,105
2.9293,101
2.9346,102
2.9403,105
2.9459,105
2.9513,103
2.9569,105
2.9625,100
2.9679,101
2.9735,104
2.9792,104
2.9848,106
2.9901,104
2.9958,107
3.0014,104
3.0068,105
3.0125,103
3.0182,104
3.0235,104
3.0292,103
3.0348,106
3.0402,105
3.0458,103
3.0513,106
3.057,105
3.0626,104
3.0679,105
3.0736,103
3.0791,107
3.0847,108
3.0904,105
3.0957,105
3.1013,106
3.1069,106
3.1126,102
3.1179,102
3.1235,104
3.1291,105
3.1348,105
3.1404,103
3.1457,105
3.1514,105
3.157,108
3.1626,103
3.1679,104
3.1735,106
3.1792,105
3.1848,104
3.1902,108
3.1958,105
3.2014,107
3.2068,104
3.2124,105
3.218,104
3.2237,107
3.229,105
3.2346,105
3.2403,105
3.246,103
3.2513,103
3.2569,109
3.2626,104
3.2679,104
3.2735,104
3.2792,107
3.2848,106
3.2901,99
3.2958,100
3.3014,99
3.307,104
3.3124,103
3.318,105
3.3236,102
3.3292,103
3.3349,99
3.3402,101
3.3458,107
3.3515,103
3.3571,104
3.3624,106
3.3681,107
3.3737,102
3.3793,104
3.3846,106
3.3903,106
3.3959,105
3.4013,107
3.4069,104
3.4125,103
3.4182,105
3.4235,103
3.4291,106
3.4348,104
3.4404,104
3.4458,107
3.4514,108
3.457,104
3.4624,104
3.468,107
3.4736,105
3.4792,106
3.4846,109
3.4902,107
3.4958,105
3.5014,106
3.5068,104
3.5124,103
3.518,106
3.5237,107
3.529,107
3.5346,104
3.5402,105
3.5459,106
3.5515,107
3.5568,107
3.5624,105
3.5681,105
3.5737,105
3.579,106
3.5846,105
3.5902,104
3.5959,102
3.6015,104
3.6068,105
3.6125,102
3.618,100
3.6237,107
3.6293,105
3.6346,108
3.6403,106
3.6458,106
3.6515,108
3.6571,106
3.6624,103
3.668,103
3.6736,106
3.6793,104
3.6846,103
3.6903,105
3.6959,107
3.7012,107
3.7069,107
3.7125,105
3.7181,103
3.7234,105
3.7291,102
3.7347,100
3.7403,105
3.746,106
3.7513,106
3.7569,102
3.7625,104
3.7682,105
3.7735,106
3.7791,106
3.7848,102
3.7904,104
3.7957,104
3.8013,106
3.807,103
3.8126,105
3.8182,105
3.8235,103
3.8292,103
3.8348,103
3.8404,105
3.8458,109
3.8514,101
3.8571,106
3.8624,105
3.868,105
3.8737,102
3.879,103
3.8846,105
3.8903,103
3.8959,107
3.9015,102
3.9069,106
3.9125,104
3.9181,105
3.9237,105
3.9291,103
3.9347,106
3.9403,105
3.946,103
3.9513,106
3.957,102
3.9626,104
3.9679,105
3.9736,103
3.9792,104
3.9848,103
3.9902,106
3.9958,100
4.0014,105
4.0071,105
4.0124,105
4.018,108
4.0237,102
4.0293,104
4.0346,104
4.0403,107
4.0459,106
4.0512,107
4.0569,106
4.0625,106
4.0681,106
4.0735,107
4.0791,108
4.0847,106
4.0903,106
4.096,106
4.1013,106
4.107,105
4.1126,102
4.118,103
4.1236,107
4.1292,108
4.1349,106
4.1402,106
4.1458,106
4.1515,107
4.1571,105
4.1625,105
4.1681,103
4.1737,103
4.1791,104
4.1847,109
4.1904,106
4.1957,104
