Experiment: Apr29_NP_tst_expt vial 5, Fri Apr 29 15:50:36 2022
0.0017,27957
0.0067,27956
0.0124,27967
0.018,27966
0.0233,27961
0.0289,27958
0.0346,27974
0.0402,27969
0.0456,27966
2.857,27995
2.8626,27986
2.8679,27991
2.8737,27986
2.879,27983
2.8847,27993
2.8903,27985
2.8957,27990
2.9013,28000
2.9069,28001
2.9126,27991
2.9179,27990
2.9236,27991
2.9293,27991
2.9346,27997
2.9403,27990
2.9459,27988
2.9513,27995
2.9569,27992
2.9625,27996
2.9679,28001
2.9735,27995
2.9792,28000
2.9848,27998
2.9901,27999
2.9958,28000
3.0014,27988
3.0068,27991
3.0125,27988
3.0182,27999
3.0235,27989
3.0292,27990
3.0348,28009
3.0402,27988
3.0458,27988
3.0513,27993
3.057,27989
3.0626,27990
3.0679,27999
3.0736,27990
3.0791,28000
3.0847,28008
3.0904,27992
3.0957,27995
3.1013,27996
3.1069,27997
3.1126,27987
3.1179,27988
3.1235,27985
3.1291,27994
3.1348,27984
3.1404,27985
3.1457,27983
3.1514,27985
3.157,27984
3.1626,27984
3.1679,27984
3.1735,27985
3.1792,27995
3.1848,27995
3.1902,27980
3.1958,27985
3.2014,27986
3.2068,27987
3.2124,27989
3.218,27983
3.2237,27989
3.229,27992
3.2346,27998
3.2403,27985
3.246,27989
3.2513,27986
3.2569,27992
3.2626,27984
3.2679,27992
3.2735,27985
3.2792,27993
3.2848,27991
3.2901,27982
3.2958,27978
3.3014,27982
3.307,27981
3.3124,27986
3.318,27975
3.3236,27971
3.3292,27969
3.3349,27976
3.3402,27980
3.3458,27985
3.3515,27982
3.3571,27980
3.3624,27987
3.3681,27985
3.3737,27988
3.3793,27986
3.3846,27989
3.3903,27981
3.3959,27984
3.4013,27991
3.4069,27986
3.4125,27989
3.4182,27987
3.4235,27985
3.4291,27988
3.4348,27985
3.4404,27983
3.4458,27994
3.4514,27983
3.457,27983
3.4624,27982
3.468,27984
3.4736,27980
3.4792,27986
3.4846,27992
3.4902,27989
3.4958,27986
3.5014,27985
3.5068,27985
3.5124,27977
3.518,27988
3.5237,27987
3.529,27982
3.5346,27994
3.5402,27987
3.5459,27984
3.5515,27989
3.5568,27989
3.5624,27984
3.5681,27995
3.5737,27996
3.579,27992
3.5846,27988
3.5902,27999
3.5959,27992
3.6015,27986
3.6068,27985
3.6125,27988
3.618,27982
3.6237,27993
3.6293,27990
3.6346,27989
3.6403,27992
3.6458,27987
3.6515,27992
3.6571,27995
3.6624,27979
3.668,27979
3.6736,27983
3.6793,27987
3.6846,27974
3.6903,27983
3.6959,27983
3.7012,27979
3.7069,27986
3.7125,27987
3.7181,27977
3.7234,27984
3.7291,27989
3.7347,27988
3.7403,27981
3.746,27990
3.7513,27992
3.7569,27988
3.7625,27992
3.7682,27992
3.7735,27981
3.7791,27995
3.7848,27991
3.7904,27987
3.7957,27992
3.8013,27991
3.807,27983
3.8126,27985
3.8182,27992
3.8235,27992
3.8292,27988
3.8348,27987
3.8404,27989
3.8458,28000
3.8514,27996
3.8571,27982
3.8624,27990
3.868,27985
3.8737,27982
3.879,27985
3.8846,27992
3.8903,27982
3.8959,27985
3.9015,27983
3.9069,27983
3.9125,27984
3.9181,27979
3.9237,27984
3.9291,27979
3.9347,27991
3.9403,27977
3.946,27978
3.9513,27991
3.957,27997
3.9626,27986
3.9679,27991
3.9736,27987
3.9792,27985
3.9848,27982
3.9902,27986
3.9958,27985
4.0014,27985
4.0071,27989
4.0124,27978
4.018,27989
4.0237,27990
4.0293,27984
4.0346,27981
4.0403,27978
4.0459,27984
4.0512,27973
4.0569,27984
4.0625,27985
4.0681,27980
4.0735,27987
4.0791,27983
4.0847,27983
4.0903,27995
4.096,27981
4.1013,27982
4.107,27991
4.1126,27992
4.118,27988
4.1236,27991
4.1292,27992
4.1349,27993
4.1402,27992
4.1458,27990
4.1515,27988
4.1571,27989
4.1625,27991
4.1681,27994
4.1737,27984
4.1791,27983
4.1847,27985
4.1904,27985
4.1957,27989
4.2014,27988
4.207,27983
4.2126,27991
4.218,27990
4.2236,27980
4.2293,27986
4.2346,27988
4.2403,27980
4.2459,27990
4.2515,27989
4.2569,27978
4.2625,27977
4.2679,27983
4.2736,27988
4.2792,27991
4.2848,27983
4.2902,27961
4.2957,27990
4.3014,27992
4.307,27987
4.3127,27963
4.318,27984
4.3236,27957
4.3292,27989
4.3348,27974
4.3402,27987
4.3458,27992
4.3514,27992
4.357,27992
4.3626,27996
4.368,27991
4.3736,27989
4.3792,27987
4.3848,27990
4.3902,27979
4.3958,27989
4.4014,27987
4.407,27992
4.4124,27987
4.418,27991
4.4236,27995
4.4293,27962
4.4346,27992
4.4403,27986
4.4459,27985
4.4515,27978
4.4569,27992
4.4625,27984
4.4681,27989
4.4738,27991
4.4791,27988
4.4847,27992
4.4904,27992
4.4957,27986
4.5014,27992
4.507,27992
4.5126,27986
4.518,27984
4.5236,27974
4.5292,27991
4.5349,27967
4.5402,27994
4.5458,27983
4.5515,27996
4.5568,28000
4.5625,27993
4.5681,27991
4.5737,27990
4.5791,27992
4.5847,28000
4.5903,27990
4.596,27954
4.6013,28001
4.607,27990
4.6126,27993
4.618,27997
4.6236,27991
4.6292,27992
4.6348,27964
4.6402,27951
4.6458,27987
4.6515,27996
4.6571,27998
4.6624,27995
4.6681,27995
4.6737,27995
4.6791,28005
4.6847,28002
4.6904,28000
4.696,27999
4.7013,27999
4.7069,27995
4.7126,27974
4.7182,28000
4.7236,27996
4.7292,27994
4.7349,28000
4.7402,28007
4.7458,28003
4.7515,28001
4.7571,27996
4.7625,27991
4.7681,27989
4.7737,27995
4.7791,28003
4.7847,27994
4.7903,27991
4.7959,27999
4.8013,27996
4.8069,28000
4.8126,27994
4.8182,27996
4.8235,27997
4.8292,27995
4.8348,27995
4.8404,27995
4.8458,27996
4.8514,27995
4.857,27997
4.8624,28005
4.868,28000
4.8737,27999
4.8793,27999
4.8846,27996
4.8903,27994
4.8959,27993
4.9015,27997
4.9069,27995
4.9125,27997
4.9181,27980
4.9238,27993
4.9291,27992
4.9347,27986
4.9404,27992
4.9457,27976
4.9514,28004
4.957,27990
4.9626,27994
4.968,27991
4.9736,27969
4.9792,28003
4.9849,28002
4.9902,27973
4.9959,27988
5.0015,27999
5.0071,27996
5.0125,27995
5.0181,27981
5.0237,27991
5.0291,27991
5.0347,27992
5.0403,27999
5.0459,27988
5.0513,27990
5.0569,27990
5.0626,27988
5.0682,27987
5.0736,27984
5.0792,27984
5.0848,27981
5.0904,27991
5.0958,27997
5.1014,27986
5.107,27993
5.1124,27991
5.118,27996
5.1236,27990
5.1293,27987
5.1346,27983
5.1402,27978
5.1459,27990
5.1515,27988
5.1568,27989
5.1625,27974
5.1681,27966
5.1737,27985
5.1793,27992
5.1847,27986
5.1903,27991
5.1958,27958
5.2014,27999
5.207,27989
5.2126,27998
5.218,27999
5.2236,27993
5.2292,27992
5.2348,27998
5.2402,27998
5.2458,28000
5.2514,27997
5.257,27995
5.2626,27998
5.268,28000
5.2736,27998
5.2792,28001
5.2848,28003
5.2902,27985
5.2958,28006
5.3014,28006
5.307,28003
5.3124,28000
5.318,27993
5.3236,27991
5.3293,28005
5.3348,28002
5.3404,27999
5.3458,28011
5.3514,28000
5.357,27999
5.3624,28008
5.368,28010
5.3736,27998
5.3793,28004
5.3846,27999
5.3902,27985
5.3959,28007
5.4015,27999
5.4071,28004
5.4124,28006
5.418,28009
5.4237,27980
5.4293,27999
5.4346,27994
5.4403,28003
5.4459,28003
5.4515,28002
5.4569,28001
5.4625,28000
5.4681,27994
5.4738,27981
5.4791,27998
5.4847,27992
