Experiment: Apr29_NP_tst_expt vial 8, Fri Apr 29 15:50:36 2022
0.0017,104
0.0067,106
0.0124,102
0.018,103
0.0233,105
0.0289,101
0.0346,105
0.0402,105
0.0456,102
2.857,101
2.8626,101
2.8679,105
2.8737,104
2.879,105
2.8847,107
2.8903,103
2.8957,102
2.9013,102
2.9069,103
2.9126,99
2.9179,102
2.9236,105
2.9293,105
2.9346,102
2.9403,105
2.9459,104
2.9513,106
2.9569,103
2.9625,106
2.9679,104
2.9735,103
2.9792,108
2.9848,104
2.9901,103
2.9958,107
3.0014,107
3.0068,104
3.0125,103
3.0182,106
3.0235,106
3.0292,104
3.0348,105
3.0402,103
3.0458,105
3.0513,106
3.057,106
3.0626,101
3.0679,105
3.0736,102
3.0791,107
3.0847,106
3.0904,103
3.0957,102
3.1013,105
3.1069,103
3.1126,100
3.1179,106
3.1235,106
3.1291,108
3.1348,102
3.1404,106
3.1457,105
3.1514,104
3.157,104
3.1626,104
3.1679,103
3.1735,107
3.1792,104
3.1848,100
3.1902,105
3.1958,104
3.2014,104
3.2068,106
3.2124,103
3.218,104
3.2237,106
3.229,105
3.2346,104
3.2403,107
3.246,104
3.2513,104
3.2569,104
3.2626,102
3.2679,104
3.2735,103
3.2792,105
3.2848,106
3.2901,101
3.2958,101
3.3014,99
3.307,102
3.3124,100
3.318,101
3.3236,104
3.3292,104
3.3349,102
3.3402,106
3.3458,103
3.3515,104
3.3571,105
3.3624,105
3.3681,104
3.3737,103
3.3793,106
3.3846,106
3.3903,106
3.3959,106
3.4013,106
3.4069,104
3.4125,105
3.4182,105
3.4235,108
3.4291,108
3.4348,108
3.4404,105
3.4458,104
3.4514,104
3.457,103
3.4624,102
3.468,104
3.4736,106
3.4792,106
3.4846,107
3.4902,107
3.4958,105
3.5014,107
3.5068,105
3.5124,104
3.518,102
3.5237,107
3.529,103
3.5346,105
3.5402,108
3.5459,107
3.5515,107
3.5568,106
3.5624,106
3.5681,107
3.5737,107
3.579,103
3.5846,106
3.5902,108
3.5959,107
3.6015,106
3.6068,105
3.6125,103
3.618,101
3.6237,105
3.6293,104
3.6346,105
3.6403,105
3.6458,106
3.6515,106
3.6571,105
3.6624,103
3.668,106
3.6736,107
3.6793,104
3.6846,100
3.6903,104
3.6959,105
3.7012,107
3.7069,104
3.7125,106
3.7181,102
3.7234,105
3.7291,103
3.7347,105
3.7403,103
3.746,105
3.7513,104
3.7569,105
3.7625,103
3.7682,105
3.7735,105
3.7791,106
3.7848,105
3.7904,103
3.7957,105
3.8013,105
3.807,104
3.8126,102
3.8182,106
3.8235,104
3.8292,106
3.8348,108
3.8404,105
3.8458,107
3.8514,104
3.8571,104
3.8624,106
3.868,102
3.8737,101
3.879,102
3.8846,103
3.8903,104
3.8959,105
3.9015,104
3.9069,107
3.9125,107
3.9181,106
3.9237,104
3.9291,102
3.9347,102
3.9403,104
3.946,107
3.9513,106
3.957,103
3.9626,106
3.9679,105
3.9736,104
3.9792,104
3.9848,104
3.9902,104
3.9958,103
4.0014,107
4.0071,106
4.0124,107
4.018,105
4.0237,103
4.0293,105
4.0346,107
4.0403,104
4.0459,106
4.0512,107
4.0569,104
4.0625,104
4.0681,104
4.0735,104
4.0791,106
4.0847,105
4.0903,104
4.096,105
4.1013,106
4.107,106
4.1126,104
4.118,105
4.1236,105
4.1292,106
4.1349,105
4.1402,102
4.1458,102
4.1515,109
4.1571,104
4.1625,107
4.1681,109
4.1737,105
4.1791,104
4.1847,104
4.1904,107
4.1957,103
4.2014,108
4.207,106
4.2126,105
4.218,103
4.2236,104
4.2293,104
4.2346,103
4.2403,106
4.2459,106
4.2515,107
4.2569,107
4.2625,105
4.2679,106
4.2736,106
4.2792,108
4.2848,106
4.2902,107
4.2957,103
4.3014,105
4.307,109
4.3127,107
4.318,104
4.3236,105
4.3292,104
4.3348,106
4.3402,104
4.3458,103
4.3514,108
4.357,107
4.3626,106
4.368,104
4.3736,104
4.3792,104
4.3848,104
4.3902,102
4.3958,102
4.4014,105
4.407,105
4.4124,108
4.418,106
4.4236,106
4.4293,104
4.4346,105
4.4403,107
4.4459,106
4.4515,99
4.4569,103
4.4625,104
4.4681,108
4.4738,104
4.4791,103
4.4847,104
4.4904,106
4.4957,104
4.5014,104
4.507,106
4.5126,106
4.518,102
4.5236,106
4.5292,105
4.5349,103
4.5402,103
4.5458,106
4.5515,103
4.5568,105
4.5625,104
4.5681,102
4.5737,101
4.5791,101
4.5847,104
4.5903,102
4.596,105
4.6013,106
4.607,105
4.6126,105
4.618,107
4.6236,107
4.6292,106
4.6348,105
4.6402,104
4.6458,104
4.6515,101
4.6571,105
4.6624,103
4.6681,105
4.6737,103
4.6791,105
4.6847,105
4.6904,101
4.696,103
4.7013,104
4.7069,106
4.7126,103
4.7182,103
4.7236,107
4.7292,106
4.7349,107
4.7402,104
4.7458,106
4.7515,108
4.7571,105
4.7625,109
4.7681,104
4.7737,105
4.7791,103
4.7847,105
4.7903,104
4.7959,100
4.8013,103
4.8069,102
4.8126,104
4.8182,107
4.8235,107
4.8292,103
4.8348,104
4.8404,101
4.8458,105
4.8514,104
4.857,107
4.8624,107
4.868,106
4.8737,106
4.8793,104
4.8846,105
4.8903,108
4.8959,103
4.9015,104
4.9069,107
4.9125,106
4.9181,106
4.9238,105
4.9291,102
4.9347,104
4.9404,101
4.9457,107
4.9514,105
4.957,104
4.9626,107
4.968,105
4.9736,106
4.9792,105
4.9849,105
4.9902,100
4.9959,108
5.0015,107
5.0071,103
5.0125,106
5.0181,107
5.0237,106
5.0291,105
5.0347,103
5.0403,102
5.0459,104
5.0513,105
5.0569,107
5.0626,105
5.0682,107
5.0736,103
5.0792,104
5.0848,104
5.0904,107
5.0958,103
5.1014,106
5.107,105
5.1124,106
5.118,108
5.1236,104
5.1293,105
5.1346,105
5.1402,105
5.1459,103
5.1515,108
5.1568,108
5.1625,105
5.1681,108
5.1737,105
5.1793,104
5.1847,105
5.1903,108
5.1958,106
5.2014,103
5.207,107
5.2126,105
5.218,108
5.2236,103
5.2292,104
5.2348,104
5.2402,104
5.2458,102
5.2514,108
5.257,103
5.2626,102
5.268,100
5.2736,107
5.2792,106
5.2848,103
5.2902,102
5.2958,105
5.3014,104
5.307,106
5.3124,103
5.318,105
5.3236,103
5.3293,103
5.3348,105
5.3404,104
5.3458,104
5.3514,105
5.357,106
5.3624,107
5.368,103
5.3736,104
5.3793,104
5.3846,103
5.3902,106
5.3959,103
5.4015,107
5.4071,107
5.4124,108
5.418,108
5.4237,107
5.4293,103
5.4346,105
5.4403,105
5.4459,104
5.4515,103
5.4569,103
5.4625,108
5.4681,104
5.4738,105
5.4791,106
5.4847,105
5.4904,105
5.4957,107
5.5013,103
5.507,102
5.5126,107
5.518,107
5.5236,104
5.5292,102
5.5349,103
5.5402,110
5.5458,104
5.5514,105
5.5571,104
5.5624,105
5.568,108
5.5736,106
5.5792,105
5.5849,105
5.5902,105
5.5958,105
5.6014,107
5.607,107
5.6124,104
5.618,107
5.6236,106
5.6292,103
5.6349,108
5.6402,107
5.6458,108
5.6514,105
5.657,108
5.6624,108
5.668,105
5.6736,105
5.6792,106
5.6848,106
5.6902,107
5.6958,105
5.7014,109
5.707,105
5.7124,108
5.718,109
5.7236,106
5.7293,104
5.7346,107
5.7403,103
5.7459,106
5.7515,103
5.7568,107
5.7625,102
5.7681,106
5.7737,108
5.7793,102
5.7847,106
5.7903,107
5.796,104
5.8013,106
5.8069,107
5.8126,104
5.8179,103
5.8236,102
5.8292,102
5.8348,106
5.8402,103
5.8459,106
5.8515,102
5.8569,103
5.8625,107
5.8682,106
5.8738,102
5.8791,107
5.8848,102
5.8904,100
5.896,104
5.9013,105
5.907,105
5.9126,104
5.9182,105
5.9236,106
5.9292,107
5.9348,107
5.9404,104
5.9458,103
5.9514,105
5.957,104
5.9624,104
5.968,105
5.9736,106
5.9793,106
5.9849,105
5.9902,106
5.9959,110
6.0015,108
6.0068,103
6.0125,103
6.0181,107
6.0237,104
6.0291,107
6.0347,103
6.0404,109
6.046,106
6.0513,106
6.057,106
6.0626,106
6.068,104
6.0736,106
6.0792,104
6.0848,103
6.0902,106
6.0958,107
6.1015,108
6.1071,102
6.1124,105
6.1181,106
6.1237,104
6.129,106
6.1347,104
6.1403,105
6.1459,106
6.1513,109
6.1569,107
6.1625,107
6.1681,104
6.1738,103
6.1791,105
6.1848,109
6.1904,105
6.1957,106
6.2014,105
6.207,103
6.2126,106
6.218,107
6.2236,105
6.2292,104
6.2348,103
6.2402,106
6.2458,105
6.2514,106
6.2571,108
6.2624,108
6.268,101
6.2737,103
6.2793,106
6.2847,105
6.2903,103
6.2959,107
6.3015,107
6.3069,103
6.3125,107
6.3181,105
6.3238,104
6.3291,100
6.3347,102
6.3404,101
6.3457,103
6.3514,106
6.357,105
6.3626,103
6.368,106
6.3736,103
6.3792,106
6.3848,106
6.3902,105
6.3958,104
6.4014,103
6.4071,107
6.4124,102
6.4181,101
6.4237,105
6.4293,103
6.4347,104
6.4403,106
6.4459,106
6.4513,106
6.4569,103
6.4625,108
6.4681,102
6.4738,104
6.4791,103
6.4848,105
6.4904,102
6.496,105
6.5014,104
6.507,110
6.5126,103
6.5182,103
6.5236,104
6.5292,100
6.5348,101
6.5404,103
6.5458,107
6.5514,101
6.557,103
6.5627,100
6.568,101
6.5736,102
6.5793,102
6.5849,106
6.5902,107
6.5959,104
6.6015,107
6.6068,106
6.6124,106
6.6181,105
6.6237,108
6.6293,107
6.6347,109
6.6403,105
6.6459,106
6.6515,106
6.6569,108
6.6625,110
6.6681,105
6.6738,105
6.6791,107
6.6848,108
6.6902,104
6.6958,106
6.7015,106
6.7071,104
6.7124,107
6.718,106
6.7236,105
6.7293,104
6.7349,105
6.7402,105
6.7458,104
6.7514,105
6.7569,105
6.7625,105
6.7681,104
6.7736,106
6.7792,102
6.7847,106
6.7903,106
6.796,103
6.8013,100
6.8069,105
6.8125,103
6.8181,103
6.8237,106
6.8291,106
6.8347,104
6.8403,104
6.8459,105
6.8513,102
6.857,104
6.8626,104
6.868,105
6.8736,103
6.8792,104
6.8848,106
6.8904,107
6.8958,101
6.9014,103
6.9071,103
6.9124,103
6.9181,105
6.9237,104
6.9293,100
6.9347,104
6.9403,104
6.9459,106
6.9515,104
6.9569,102
6.9625,102
6.9682,105
6.9738,104
6.9791,105
6.9848,103
6.9904,105
