Experiment: Apr29_NP_tst_expt vial 11, Fri Apr 29 15:50:36 2022
0.0017,105
0.0067,105
0.0124,104
0.018,101
0.0233,104
0.0289,103
0.0346,105
0.0402,105
0.0456,101
2.857,104
2.8626,103
2.8679,107
2.8737,103
2.879,105
2.8847,106
2.8903,101
2.8957,104
2.9013,101
2.9069,104
2.9126,98
2.9179,101
2.9236,107
2.9293,105
2.9346,103
2.9403,104
2.9459,105
2.9513,104
2.9569,102
2.9625,103
2.9679,103
2.9735,105
2.9792,106
2.9848,104
2.9901,105
2.9958,105
3.0014,103
3.0068,105
3.0125,103
3.0182,104
3.0235,106
3.0292,105
3.0348,105
3.0402,104
3.0458,105
3.0513,102
3.057,103
3.0626,99
3.0679,104
3.0736,102
3.0791,106
3.0847,101
3.0904,104
3.0957,106
3.1013,106
3.1069,100
3.1126,101
3.1179,103
3.1235,106
3.1291,106
3.1348,106
3.1404,108
3.1457,107
3.1514,103
3.157,101
3.1626,103
3.1679,102
3.1735,104
3.1792,101
3.1848,103
3.1902,107
3.1958,106
3.2014,106
3.2068,104
3.2124,104
3.218,102
3.2237,109
3.229,105
3.2346,108
3.2403,105
3.246,107
3.2513,103
3.2569,106
3.2626,103
3.2679,108
3.2735,106
3.2792,106
3.2848,105
3.2901,100
3.2958,101
3.3014,100
3.307,101
3.3124,101
3.318,102
3.3236,103
3.3292,103
3.3349,101
3.3402,104
3.3458,106
3.3515,105
3.3571,104
3.3624,106
3.3681,104
3.3737,103
3.3793,105
3.3846,105
3.3903,105
3.3959,107
3.4013,105
3.4069,106
3.4125,102
3.4182,106
3.4235,107
3.4291,106
3.4348,105
3.4404,105
3.4458,102
3.4514,106
3.457,103
3.4624,107
3.468,104
3.4736,105
3.4792,106
3.4846,109
3.4902,106
3.4958,106
3.5014,104
3.5068,106
3.5124,107
3.518,105
3.5237,106
3.529,106
3.5346,107
3.5402,105
3.5459,106
3.5515,105
3.5568,106
3.5624,105
3.5681,108
3.5737,107
3.579,107
3.5846,107
3.5902,107
3.5959,103
3.6015,104
3.6068,104
3.6125,101
3.618,102
3.6237,104
3.6293,104
3.6346,103
3.6403,100
3.6458,105
3.6515,102
3.6571,104
3.6624,103
3.668,105
3.6736,106
3.6793,102
3.6846,103
3.6903,104
3.6959,106
3.7012,108
3.7069,105
3.7125,105
3.7181,101
3.7234,104
3.7291,102
3.7347,100
3.7403,101
3.746,105
3.7513,105
3.7569,104
3.7625,101
3.7682,106
3.7735,104
3.7791,105
3.7848,106
3.7904,104
3.7957,103
3.8013,105
3.807,102
3.8126,104
3.8182,105
3.8235,102
3.8292,102
3.8348,108
3.8404,103
3.8458,103
3.8514,100
3.8571,104
3.8624,106
3.868,102
3.8737,106
3.879,103
3.8846,102
3.8903,103
3.8959,105
3.9015,103
3.9069,107
3.9125,105
3.9181,106
3.9237,105
3.9291,103
3.9347,104
3.9403,105
3.946,102
3.9513,106
