Experiment: Apr29_NP_tst_expt vial 1, Fri Apr 29 15:50:36 2022
0.0017,28726
0.0067,28735
0.0124,28736
0.018,28736
0.0233,28737
0.0289,28702
0.0346,28686
0.0402,28718
0.0456,28718
2.857,28757
2.8626,28754
2.8679,28767
2.8737,28766
2.879,28768
2.8847,28769
2.8903,28765
2.8957,28764
2.9013,28775
2.9069,28775
2.9126,28764
2.9179,28763
2.9236,28768
2.9293,28771
2.9346,28771
2.9403,28763
2.9459,28764
2.9513,28769
2.9569,28765
2.9625,28772
2.9679,28767
2.9735,28764
2.9792,28759
2.9848,28762
2.9901,28752
2.9958,28747
3.0014,28750
3.0068,28752
3.0125,28747
3.0182,28755
3.0235,28749
3.0292,28747
3.0348,28753
3.0402,28755
3.0458,28754
3.0513,28760
3.057,28761
3.0626,28756
3.0679,28758
3.0736,28762
3.0791,28766
3.0847,28762
3.0904,28762
3.0957,28766
3.1013,28766
3.1069,28770
3.1126,28766
3.1179,28765
3.1235,28767
3.1291,28766
3.1348,28766
3.1404,28759
3.1457,28757
3.1514,28766
3.157,28756
3.1626,28751
3.1679,28754
3.1735,28757
3.1792,28764
3.1848,28762
3.1902,28761
3.1958,28769
3.2014,28760
3.2068,28761
3.2124,28757
3.218,28759
3.2237,28765
3.229,28773
3.2346,28778
3.2403,28769
3.246,28762
3.2513,28763
3.2569,28767
3.2626,28765
3.2679,28758
3.2735,28759
3.2792,28761
3.2848,28762
3.2901,28759
3.2958,28760
3.3014,28756
3.307,28758
3.3124,28757
3.318,28756
3.3236,28752
3.3292,28756
3.3349,28760
3.3402,28750
3.3458,28755
3.3515,28759
3.3571,28766
3.3624,28769
3.3681,28764
3.3737,28762
3.3793,28765
3.3846,28766
3.3903,28770
3.3959,28774
3.4013,28777
3.4069,28761
3.4125,28763
3.4182,28769
3.4235,28772
3.4291,28772
3.4348,28770
3.4404,28768
3.4458,28766
3.4514,28759
3.457,28764
3.4624,28766
3.468,28763
3.4736,28767
3.4792,28758
3.4846,28761
3.4902,28759
3.4958,28759
3.5014,28764
3.5068,28749
3.5124,28761
3.518,28769
3.5237,28758
3.529,28757
3.5346,28769
3.5402,28764
3.5459,28763
3.5515,28767
3.5568,28765
3.5624,28765
3.5681,28769
3.5737,28775
3.579,28763
3.5846,28768
3.5902,28764
3.5959,28762
3.6015,28760
3.6068,28762
3.6125,28758
3.618,28759
3.6237,28765
3.6293,28761
3.6346,28758
3.6403,28758
3.6458,28764
3.6515,28762
3.6571,28762
3.6624,28751
3.668,28759
3.6736,28755
3.6793,28760
3.6846,28763
3.6903,28754
3.6959,28758
3.7012,28764
3.7069,28772
3.7125,28757
3.7181,28757
3.7234,28751
3.7291,28760
3.7347,28764
3.7403,28760
3.746,28764
3.7513,28765
3.7569,28770
3.7625,28764
3.7682,28767
3.7735,28761
3.7791,28765
3.7848,28765
3.7904,28764
3.7957,28768
3.8013,28773
3.807,28761
3.8126,28772
3.8182,28772
3.8235,28770
3.8292,28774
3.8348,28766
3.8404,28766
3.8458,28776
3.8514,28763
3.8571,28764
3.8624,28767
3.868,28763
3.8737,28764
3.879,28761
3.8846,28763
3.8903,28757
3.8959,28765
3.9015,28768
3.9069,28755
3.9125,28764
3.9181,28757
3.9237,28764
3.9291,28758
3.9347,28758
3.9403,28759
3.946,28757
3.9513,28767
3.957,28762
3.9626,28757
3.9679,28761
