Experiment: Apr29_NP_tst_expt vial 3, Fri Apr 29 15:50:36 2022
0.0017,28706
0.0067,28712
0.0124,28720
0.018,28704
0.0233,28686
0.0289,28699
0.0346,28706
0.0402,28698
0.0456,28699
2.857,28748
2.8626,28746
2.8679,28747
2.8737,28734
2.879,28741
2.8847,28743
2.8903,28739
2.8957,28743
2.9013,28740
2.9069,28749
2.9126,28741
2.9179,28737
2.9236,28749
2.9293,28752
2.9346,28752
2.9403,28745
2.9459,28753
2.9513,28752
2.9569,28742
2.9625,28752
2.9679,28757
2.9735,28758
2.9792,28758
2.9848,28754
2.9901,28744
2.9958,28745
3.0014,28744
3.0068,28750
3.0125,28749
3.0182,28749
3.0235,28740
3.0292,28744
3.0348,28751
3.0402,28745
3.0458,28742
3.0513,28748
3.057,28743
3.0626,28748
3.0679,28757
3.0736,28756
3.0791,28737
3.0847,28746
3.0904,28755
3.0957,28757
3.1013,28766
3.1069,28762
3.1126,28753
3.1179,28759
3.1235,28758
3.1291,28754
3.1348,28765
3.1404,28755
3.1457,28753
3.1514,28751
3.157,28741
3.1626,28747
3.1679,28746
3.1735,28750
3.1792,28749
3.1848,28748
3.1902,28747
3.1958,28741
3.2014,28741
3.2068,28748
3.2124,28750
3.218,28749
3.2237,28750
3.229,28751
3.2346,28748
3.2403,28744
3.246,28747
3.2513,28736
3.2569,28736
3.2626,28744
3.2679,28737
3.2735,28739
3.2792,28736
3.2848,28728
3.2901,28728
3.2958,28730
3.3014,28735
3.307,28739
3.3124,28737
3.318,28737
3.3236,28732
3.3292,28736
3.3349,28739
3.3402,28730
3.3458,28741
3.3515,28746
3.3571,28747
3.3624,28750
3.3681,28751
3.3737,28737
3.3793,28745
3.3846,28753
3.3903,28753
3.3959,28750
3.4013,28750
3.4069,28740
3.4125,28750
3.4182,28747
3.4235,28752
3.4291,28760
3.4348,28761
3.4404,28770
3.4458,28766
3.4514,28754
3.457,28758
3.4624,28753
3.468,28747
3.4736,28753
3.4792,28750
3.4846,28752
3.4902,28745
3.4958,28746
3.5014,28740
3.5068,28743
3.5124,28751
3.518,28759
3.5237,28752
3.529,28748
3.5346,28750
3.5402,28767
3.5459,28776
3.5515,28774
3.5568,28765
3.5624,28751
3.5681,28757
3.5737,28761
3.579,28758
3.5846,28756
3.5902,28746
3.5959,28755
3.6015,28755
3.6068,28764
3.6125,28748
3.618,28746
3.6237,28750
3.6293,28755
3.6346,28746
3.6403,28748
3.6458,28750
3.6515,28759
3.6571,28755
3.6624,28739
3.668,28757
3.6736,28751
3.6793,28752
3.6846,28746
3.6903,28756
3.6959,28749
3.7012,28759
3.7069,28767
3.7125,28750
3.7181,28743
3.7234,28743
3.7291,28745
3.7347,28749
3.7403,28750
3.746,28746
3.7513,28757
3.7569,28757
3.7625,28763
3.7682,28768
3.7735,28757
3.7791,28775
3.7848,28766
3.7904,28772
3.7957,28782
3.8013,28774
3.807,28771
3.8126,28772
3.8182,28771
3.8235,28772
3.8292,28761
3.8348,28764
3.8404,28761
3.8458,28766
3.8514,28766
3.8571,28760
3.8624,28752
3.868,28751
3.8737,28753
3.879,28750
3.8846,28749
3.8903,28750
3.8959,28758
3.9015,28754
3.9069,28752
3.9125,28762
3.9181,28752
3.9237,28754
3.9291,28752
3.9347,28747
3.9403,28750
3.946,28744
3.9513,28751
3.957,28739
3.9626,28736
3.9679,28748
3.9736,28721
3.9792,28727
3.9848,28738
3.9902,28747
3.9958,28752
4.0014,28765
4.0071,28763
4.0124,28752
4.018,28750
4.0237,28741
4.0293,28740
4.0346,28736
4.0403,28748
4.0459,28743
4.0512,28746
4.0569,28737
4.0625,28746
4.0681,28755
4.0735,28746
4.0791,28754
4.0847,28758
4.0903,28762
4.096,28751
4.1013,28756
4.107,28756
4.1126,28755
4.118,28768
4.1236,28778
4.1292,28773
4.1349,28777
4.1402,28768
4.1458,28774
4.1515,28784
4.1571,28785
4.1625,28786
4.1681,28780
4.1737,28780
4.1791,28779
4.1847,28777
4.1904,28777
4.1957,28772
4.2014,28771
4.207,28766
4.2126,28768
4.218,28767
4.2236,28756
4.2293,28763
4.2346,28769
4.2403,28766
4.2459,28770
4.2515,28764
4.2569,28767
4.2625,28762
4.2679,28769
4.2736,28768
4.2792,28775
4.2848,28762
4.2902,28763
4.2957,28769
4.3014,28770
4.307,28770
4.3127,28766
4.318,28763
4.3236,28763
4.3292,28766
4.3348,28764
4.3402,28764
4.3458,28768
4.3514,28766
4.357,28763
4.3626,28765
4.368,28763
4.3736,28762
4.3792,28759
4.3848,28753
4.3902,28758
4.3958,28750
4.4014,28754
4.407,28756
4.4124,28753
4.418,28764
4.4236,28767
4.4293,28765
4.4346,28760
4.4403,28764
4.4459,28770
4.4515,28762
4.4569,28762
4.4625,28756
4.4681,28764
4.4738,28769
4.4791,28763
4.4847,28770
4.4904,28768
4.4957,28761
4.5014,28767
4.507,28761
4.5126,28754
4.518,28758
4.5236,28758
4.5292,28760
4.5349,28760
4.5402,28757
4.5458,28760
4.5515,28761
4.5568,28760
4.5625,28754
4.5681,28754
4.5737,28752
4.5791,28748
4.5847,28757
4.5903,28769
4.596,28766
4.6013,28770
4.607,28776
4.6126,28777
4.618,28770
4.6236,28765
4.6292,28772
4.6348,28768
4.6402,28762
4.6458,28764
4.6515,28772
4.6571,28776
4.6624,28768
4.6681,28762
4.6737,28757
4.6791,28766
4.6847,28767
4.6904,28762
4.696,28761
4.7013,28754
4.7069,28760
4.7126,28766
4.7182,28767
4.7236,28760
4.7292,28762
4.7349,28766
4.7402,28771
4.7458,28759
4.7515,28765
4.7571,28768
4.7625,28764
4.7681,28766
4.7737,28768
4.7791,28772
4.7847,28769
4.7903,28763
4.7959,28765
4.8013,28772
4.8069,28767
4.8126,28763
4.8182,28757
4.8235,28758
4.8292,28763
4.8348,28764
4.8404,28761
4.8458,28766
4.8514,28765
4.857,28765
4.8624,28766
4.868,28767
4.8737,28771
4.8793,28763
4.8846,28776
4.8903,28776
4.8959,28784
4.9015,28778
4.9069,28778
4.9125,28773
4.9181,28771
4.9238,28777
4.9291,28769
4.9347,28766
4.9404,28765
4.9457,28768
4.9514,28767
4.957,28771
4.9626,28765
4.968,28768
4.9736,28771
4.9792,28771
4.9849,28759
4.9902,28760
4.9959,28769
5.0015,28767
5.0071,28769
5.0125,28770
5.0181,28760
5.0237,28764
5.0291,28772
5.0347,28763
5.0403,28760
5.0459,28760
5.0513,28752
5.0569,28761
5.0626,28759
5.0682,28760
5.0736,28760
5.0792,28747
5.0848,28747
5.0904,28745
5.0958,28758
5.1014,28753
5.107,28740
5.1124,28740
5.118,28756
5.1236,28751
5.1293,28744
5.1346,28734
5.1402,28742
5.1459,28749
5.1515,28734
5.1568,28739
5.1625,28726
5.1681,28725
5.1737,28732
5.1793,28729
5.1847,28733
5.1903,28735
5.1958,28735
5.2014,28742
5.207,28757
5.2126,28757
5.218,28758
5.2236,28752
5.2292,28757
5.2348,28767
5.2402,28764
5.2458,28765
5.2514,28758
5.257,28754
5.2626,28765
5.268,28761
5.2736,28758
5.2792,28753
5.2848,28752
5.2902,28752
5.2958,28754
5.3014,28764
5.307,28764
5.3124,28759
5.318,28762
5.3236,28760
5.3293,28755
5.3348,28766
5.3404,28769
5.3458,28770
5.3514,28756
5.357,28755
5.3624,28753
5.368,28752
5.3736,28747
5.3793,28745
5.3846,28748
5.3902,28745
5.3959,28741
5.4015,28742
5.4071,28760
5.4124,28751
5.418,28754
5.4237,28763
5.4293,28756
5.4346,28746
5.4403,28748
5.4459,28746
5.4515,28738
5.4569,28747
5.4625,28750
5.4681,28748
5.4738,28749
5.4791,28752
5.4847,28751
5.4904,28752
5.4957,28753
5.5013,28751
5.507,28758
5.5126,28761
5.518,28754
5.5236,28768
5.5292,28768
5.5349,28750
5.5402,28764
5.5458,28758
5.5514,28751
5.5571,28751
5.5624,28757
5.568,28755
5.5736,28761
5.5792,28752
5.5849,28743
5.5902,28744
5.5958,28763
5.6014,28744
5.607,28742
5.6124,28750
5.618,28741
5.6236,28733
5.6292,28743
5.6349,28745
5.6402,28745
5.6458,28754
5.6514,28746
5.657,28741
5.6624,28760
5.668,28756
5.6736,28756
5.6792,28758
5.6848,28748
5.6902,28757
5.6958,28756
5.7014,28753
5.707,28744
5.7124,28741
5.718,28737
5.7236,28739
5.7293,28735
5.7346,28731
5.7403,28737
5.7459,28735
5.7515,28724
5.7568,28721
5.7625,28727
