Experiment: April_28_Phage_Osmo_expt vial 8, Wed Apr 28 17:10:55 2021
0.0025,56443
0.0079,56436
0.0135,56444
0.0192,56447
0.0245,56438
0.0301,56445
0.0358,56448
0.0411,56445
0.0468,56438
0.0524,56441
0.0578,56422
0.0634,56441
0.069,56420
0.0747,56447
0.08,56452
0.0857,56449
0.0913,56446
0.0967,56458
0.1023,56446
0.1079,56455
0.1136,56454
0.119,56447
0.1246,56433
0.1302,56438
0.1356,56453
0.1413,56455
0.1469,56453
0.1522,56452
0.1579,56455
0.1635,56431
0.1689,56450
0.1746,56445
0.1802,56453
0.1858,56450
0.1912,56446
0.1968,56453
0.2024,56450
0.2079,56453
0.2135,56448
0.2189,56451
0.2246,56421
0.2302,56414
0.2356,56451
0.2412,56441
0.2469,56450
0.2525,56453
0.2578,56449
0.2635,56451
0.2691,56457
0.2745,56454
0.2801,56440
0.2857,56451
0.2911,56456
0.2968,56459
0.3024,56418
0.3081,56457
0.3134,56432
0.3191,56463
0.3247,56460
0.3301,56457
0.3357,56458
0.3414,56449
0.3467,56452
0.3524,56456
0.358,56416
0.3634,56458
0.369,56456
0.3747,56392
0.3801,56321
0.3858,56435
0.3914,56421
0.3968,56454
0.4024,56443
0.4078,56449
0.4134,56394
0.4191,56439
0.4247,56449
0.4301,56444
0.4357,56442
0.4413,56439
0.4467,56310
0.4524,56437
0.458,56415
0.4634,56446
0.469,56444
0.4747,56404
0.4801,56371
0.4857,56456
0.4913,56459
0.497,56409
0.5023,56456
0.508,56399
0.5133,56447
0.519,56397
0.5246,56430
0.5303,56448
0.5356,56451
0.5413,56453
0.5469,56454
0.5523,56465
0.5579,56389
0.5635,56444
0.5692,56440
0.5746,56418
0.5802,56397
0.5856,56417
0.5912,56440
0.5969,56450
0.6025,56364
0.6081,56403
0.6135,56459
0.6191,56427
0.6245,56381
0.6302,56412
0.6358,56419
0.6412,56433
0.6469,56457
0.6525,56415
0.6579,56451
0.6635,56427
0.6692,56434
0.6746,56459
0.6802,56459
0.6859,56423
0.6912,56464
0.6969,56487
0.7023,56480
0.708,56359
0.7134,56434
0.7191,56473
0.7247,56451
0.7301,56483
0.7357,56485
0.7414,56433
0.7467,56469
0.7524,56483
0.758,56480
0.7636,56449
0.769,56425
0.7746,56463
0.7802,56461
0.7856,56474
0.7913,56453
0.797,56446
0.8023,56466
0.808,56399
0.8136,56473
0.819,56415
0.8246,56443
0.8302,56454
0.8356,56447
0.8412,56437
0.8469,56449
0.8525,56436
0.8581,56475
0.8635,56451
0.8691,56456
0.8747,56472
0.8801,56460
0.8857,56446
0.8914,56450
0.8967,56453
0.9023,56471
0.908,56476
0.9136,56472
0.919,56474
0.9246,56428
0.9303,56441
0.9356,56436
0.9413,56407
0.9469,56431
0.9523,56461
0.9579,56407
0.9636,56451
0.969,56474
0.9747,56468
