Experiment: April_28_Phage_Osmo_expt vial 1, Wed Apr 28 17:10:55 2021
0.0025,55394
0.0079,55398
0.0135,55406
0.0192,55409
0.0245,55395
0.0301,55395
0.0358,55402
0.0411,55398
0.0468,55390
0.0524,55395
0.0578,55408
0.0634,55405
0.069,55399
0.0747,55405
0.08,55412
0.0857,55407
0.0913,55408
0.0967,55414
0.1023,55421
0.1079,55417
0.1136,55419
0.119,55415
0.1246,55411
0.1302,55412
0.1356,55417
0.1413,55415
0.1469,55412
0.1522,55421
0.1579,55418
0.1635,55424
0.1689,55426
0.1746,55415
0.1802,55415
0.1858,55416
0.1912,55415
0.1968,55413
0.2024,55411
0.2079,55410
0.2135,55410
0.2189,55412
0.2246,55414
0.2302,55415
0.2356,55414
0.2412,55412
0.2469,55413
0.2525,55417
0.2578,55421
0.2635,55413
0.2691,55425
0.2745,55425
0.2801,55424
0.2857,55421
0.2911,55424
0.2968,55422
0.3024,55423
0.3081,55425
0.3134,55432
0.3191,55428
0.3247,55419
0.3301,55426
0.3357,55422
0.3414,55424
0.3467,55419
0.3524,55416
0.358,55414
0.3634,55412
0.369,55409
0.3747,55407
0.3801,55410
0.3858,55409
0.3914,55403
0.3968,55405
0.4024,55405
0.4078,55411
0.4134,55409
0.4191,55411
0.4247,55408
0.4301,55408
0.4357,55413
0.4413,55421
0.4467,55416
0.4524,55411
0.458,55414
0.4634,55414
0.469,55405
0.4747,55408
0.4801,55410
0.4857,55413
0.4913,55401
0.497,55410
0.5023,55412
0.508,55417
0.5133,55399
0.519,55401
0.5246,55402
0.5303,55400
0.5356,55402
0.5413,55400
0.5469,55408
0.5523,55408
0.5579,55410
0.5635,55406
0.5692,55406
0.5746,55403
0.5802,55407
0.5856,55405
0.5912,55406
0.5969,55411
0.6025,55407
0.6081,55308
0.6135,55315
0.6191,55303
0.6245,55299
0.6302,55309
0.6358,55305
0.6412,55301
0.6469,55312
0.6525,55305
0.6579,55301
0.6635,55301
0.6692,55298
0.6746,55315
0.6802,55322
0.6859,55312
0.6912,55320
0.6969,55326
0.7023,55332
0.708,55316
0.7134,55325
0.7191,55323
0.7247,55314
0.7301,55312
0.7357,55320
0.7414,55325
0.7467,55322
0.7524,55323
0.758,55316
0.7636,55318
0.769,55313
0.7746,55313
0.7802,55312
0.7856,55314
0.7913,55313
0.797,55316
0.8023,55321
0.808,55309
0.8136,55314
0.819,55315
0.8246,55321
0.8302,55314
0.8356,55319
0.8412,55317
0.8469,55321
0.8525,55320
0.8581,55315
0.8635,55321
0.8691,55313
0.8747,55311
0.8801,55325
0.8857,55320
0.8914,55323
0.8967,55318
0.9023,55315
0.908,55325
0.9136,55312
0.919,55309
0.9246,55312
0.9303,55317
0.9356,55310
0.9413,55310
0.9469,55312
0.9523,55310
0.9579,55314
0.9636,55314
0.969,55315
