Experiment: April_28_Phage_Osmo_expt vial 10, Wed Apr 28 17:10:55 2021
0.0025,59577
0.0079,59575
0.0135,59577
0.0192,59573
0.0245,59576
0.0301,59576
0.0358,59576
0.0411,59577
0.0468,59577
0.0524,59576
0.0578,59576
0.0634,59575
0.069,59576
0.0747,59578
0.08,59574
0.0857,59575
0.0913,59573
0.0967,59578
0.1023,59575
0.1079,59574
0.1136,59577
0.119,59577
0.1246,59577
0.1302,59573
0.1356,59580
0.1413,59578
0.1469,59577
0.1522,59580
0.1579,59573
0.1635,59576
0.1689,59575
0.1746,59578
0.1802,59577
0.1858,59575
0.1912,59577
0.1968,59577
0.2024,59576
0.2079,59580
0.2135,59577
0.2189,59572
0.2246,59577
0.2302,59577
0.2356,59578
0.2412,59575
0.2469,59575
0.2525,59576
0.2578,59577
0.2635,59576
0.2691,59576
0.2745,59576
0.2801,59575
0.2857,59578
0.2911,59574
0.2968,59575
0.3024,59575
0.3081,59575
0.3134,59577
0.3191,59576
0.3247,59579
0.3301,59581
0.3357,59578
0.3414,59576
0.3467,59576
0.3524,59580
0.358,59577
0.3634,59579
0.369,59580
0.3747,59574
0.3801,59577
0.3858,59580
0.3914,59578
0.3968,59579
0.4024,59577
0.4078,59575
0.4134,59572
0.4191,59576
0.4247,59577
0.4301,59576
0.4357,59580
0.4413,59579
0.4467,59580
0.4524,59575
0.458,59577
0.4634,59575
0.469,59575
0.4747,59576
0.4801,59576
0.4857,59576
0.4913,59577
0.497,59580
0.5023,59576
0.508,59578
0.5133,59576
0.519,59578
0.5246,59581
0.5303,59579
0.5356,59575
0.5413,59576
0.5469,59577
0.5523,59577
0.5579,59577
0.5635,59576
0.5692,59579
0.5746,59576
0.5802,59576
0.5856,59572
0.5912,59576
0.5969,59575
0.6025,59580
0.6081,59576
0.6135,59577
0.6191,59576
0.6245,59576
0.6302,59578
0.6358,59577
0.6412,59579
0.6469,59579
0.6525,59574
0.6579,59580
0.6635,59575
0.6692,59577
0.6746,59576
0.6802,59574
0.6859,59575
