Experiment: April_28_Phage_Osmo_expt vial 14, Wed Apr 28 17:10:55 2021
0.0025,59519
0.0079,59518
0.0135,59514
0.0192,59515
0.0245,59513
0.0301,59515
0.0358,59518
0.0411,59515
0.0468,59517
0.0524,59514
0.0578,59513
0.0634,59518
0.069,59517
0.0747,59514
0.08,59511
0.0857,59512
0.0913,59516
0.0967,59515
0.1023,59519
0.1079,59516
0.1136,59515
0.119,59514
0.1246,59518
0.1302,59515
0.1356,59518
0.1413,59517
0.1469,59515
0.1522,59516
0.1579,59514
0.1635,59514
0.1689,59514
0.1746,59515
0.1802,59521
0.1858,59517
0.1912,59517
0.1968,59516
0.2024,59516
0.2079,59519
0.2135,59515
0.2189,59513
0.2246,59516
0.2302,59515
0.2356,59517
0.2412,59514
0.2469,59517
0.2525,59514
0.2578,59518
0.2635,59517
0.2691,59516
0.2745,59515
0.2801,59513
0.2857,59516
0.2911,59513
0.2968,59516
0.3024,59516
0.3081,59515
0.3134,59518
0.3191,59520
0.3247,59517
0.3301,59517
0.3357,59518
0.3414,59515
0.3467,59518
0.3524,59519
0.358,59517
0.3634,59517
0.369,59516
0.3747,59520
0.3801,59513
0.3858,59514
0.3914,59520
0.3968,59516
0.4024,59517
0.4078,59517
0.4134,59518
0.4191,59516
0.4247,59513
0.4301,59517
0.4357,59518
0.4413,59519
0.4467,59520
0.4524,59513
0.458,59518
0.4634,59516
0.469,59517
0.4747,59515
0.4801,59519
0.4857,59517
0.4913,59517
0.497,59518
0.5023,59516
0.508,59516
0.5133,59516
0.519,59517
0.5246,59515
0.5303,59520
0.5356,59516
0.5413,59512
0.5469,59515
0.5523,59516
0.5579,59514
0.5635,59516
0.5692,59517
0.5746,59515
0.5802,59515
0.5856,59515
0.5912,59516
0.5969,59514
0.6025,59515
0.6081,59518
0.6135,59517
0.6191,59518
0.6245,59515
0.6302,59516
0.6358,59517
0.6412,59519
0.6469,59517
0.6525,59515
0.6579,59516
0.6635,59517
0.6692,59518
0.6746,59519
0.6802,59515
0.6859,59514
0.6912,59517
0.6969,59516
0.7023,59515
0.708,59515
0.7134,59517
0.7191,59518
0.7247,59516
0.7301,59513
0.7357,59519
0.7414,59513
0.7467,59518
0.7524,59517
0.758,59520
0.7636,59516
0.769,59517
0.7746,59513
0.7802,59514
0.7856,59517
0.7913,59519
0.797,59516
0.8023,59514
0.808,59518
0.8136,59517
0.819,59514
0.8246,59521
0.8302,59516
0.8356,59516
0.8412,59515
0.8469,59514
0.8525,59516
0.8581,59517
0.8635,59516
0.8691,59515
0.8747,59517
0.8801,59513
0.8857,59516
0.8914,59519
0.8967,59516
0.9023,59511
0.908,59516
0.9136,59518
0.919,59515
0.9246,59518
