Experiment: April_28_Phage_Osmo_expt vial 7, Wed Apr 28 17:10:55 2021
0.0025,53893
0.0079,53861
0.0135,53989
0.0192,54004
0.0245,54023
0.0301,54004
0.0358,54047
0.0411,54108
0.0468,54085
0.0524,54070
0.0578,54112
0.0634,54082
0.069,54147
0.0747,54174
0.08,54194
0.0857,54116
0.0913,54322
0.0967,54083
0.1023,54101
0.1079,54331
0.1136,54158
0.119,54179
0.1246,54264
0.1302,54254
0.1356,54251
0.1413,53996
0.1469,54163
0.1522,54077
0.1579,54284
0.1635,54286
0.1689,54388
0.1746,54373
0.1802,54016
0.1858,54222
0.1912,53692
0.1968,54203
0.2024,54294
0.2079,54144
0.2135,54269
0.2189,54289
0.2246,54208
0.2302,54328
0.2356,54203
0.2412,53988
0.2469,54253
0.2525,54368
0.2578,54344
0.2635,54122
0.2691,54255
0.2745,54409
0.2801,54243
0.2857,54355
0.2911,54369
0.2968,54131
0.3024,54281
0.3081,54399
0.3134,54129
0.3191,54213
0.3247,54217
0.3301,54002
0.3357,54284
0.3414,54086
0.3467,54152
0.3524,54202
0.358,54114
0.3634,54063
0.369,54223
0.3747,54039
0.3801,54175
0.3858,54022
0.3914,54228
0.3968,53921
0.4024,54073
0.4078,54020
0.4134,54027
0.4191,53977
0.4247,54109
0.4301,54032
0.4357,53933
0.4413,54063
0.4467,54122
0.4524,54173
0.458,54168
0.4634,54150
0.469,53994
0.4747,53987
0.4801,54146
0.4857,54041
0.4913,54110
0.497,54151
0.5023,54064
0.508,53797
0.5133,54015
0.519,54116
0.5246,54145
0.5303,53963
0.5356,54195
0.5413,54239
0.5469,54218
0.5523,54358
0.5579,54030
0.5635,54250
0.5692,54186
0.5746,54198
0.5802,54121
0.5856,54011
0.5912,54217
0.5969,54143
0.6025,54255
0.6081,54081
0.6135,54022
0.6191,53986
0.6245,54087
0.6302,54183
0.6358,53963
0.6412,54070
0.6469,54135
0.6525,53910
0.6579,53927
0.6635,54112
0.6692,54038
0.6746,54004
0.6802,54077
0.6859,54115
0.6912,54064
0.6969,54132
0.7023,54121
0.708,54050
0.7134,54023
0.7191,54046
0.7247,53991
0.7301,54078
0.7357,54029
0.7414,54099
0.7467,54078
0.7524,53924
0.758,54076
0.7636,54123
0.769,53987
0.7746,54011
0.7802,54120
0.7856,54136
0.7913,53945
0.797,54001
0.8023,53878
0.808,54186
0.8136,54044
0.819,54168
0.8246,54008
0.8302,53962
0.8356,54196
0.8412,53947
0.8469,54112
0.8525,54039
0.8581,54137
0.8635,54116
0.8691,54152
0.8747,54069
0.8801,54038
0.8857,53972
0.8914,54156
0.8967,54082
0.9023,54027
0.908,53995
0.9136,53707
0.919,54006
0.9246,54168
0.9303,54068
0.9356,54066
0.9413,54028
0.9469,54157
0.9523,53932
0.9579,54015
0.9636,54176
0.969,53942
0.9747,54071
0.9801,54059
0.9857,53926
0.9914,54203
0.9967,54122
1.0024,54029
1.008,54131
1.0136,53971
1.019,54022
1.0246,53975
1.0302,54137
1.0356,54038
1.0413,54039
1.0469,54139
1.0523,53979
1.0579,54037
1.0635,53883
1.0692,54065
1.0745,53928
1.0801,54225
1.0858,53827
1.0914,53951
1.0968,53884
1.1024,54112
1.1079,54091
1.1136,54095
1.1192,54030
1.1246,54049
1.1303,53967
1.1357,54083
1.1413,54005
1.147,54145
1.1523,54104
1.158,54100
1.1635,54031
1.1692,54023
1.1745,54084
1.1801,54079
1.1858,53977
1.1912,54005
1.1969,54183
1.2023,54164
1.2079,54066
1.2135,54215
1.2191,54225
1.2245,53967
1.2301,54099
1.2358,53955
1.2414,54112
1.2468,54022
1.2524,54139
1.2578,53960
1.2635,54047
1.2692,53929
1.2745,54119
1.2802,53945
1.2858,54110
1.2914,53965
1.2968,54091
1.3024,53747
1.3081,54187
1.3134,54084
1.319,54007
1.3247,54243
1.3303,54002
1.3357,54070
1.3413,53949
1.3469,54031
1.3523,54041
1.358,54115
1.3634,53959
1.3691,54102
1.3747,54166
1.3801,54210
1.3858,54081
1.3913,54157
1.397,54035
1.4024,54113
1.408,54114
1.4134,54022
1.419,54014
1.4247,54137
1.4301,54067
1.4358,53988
1.4414,53646
1.4468,54000
1.4524,54206
1.458,53879
1.4634,54099
1.469,54092
1.4747,54175
1.4803,53944
1.4857,54139
1.4913,54066
1.4969,53941
1.5026,54081
1.5079,54085
1.5136,54134
1.5192,54161
1.5245,54074
1.5302,53958
1.5358,54114
1.5412,54028
1.5468,54064
1.5525,53903
1.5581,54102
1.5634,54098
1.5691,54045
1.5747,53945
1.5803,53875
1.5857,54051
1.5913,53971
1.5969,54078
1.6026,54200
1.6079,54093
1.6136,54068
1.6192,54034
1.6246,54072
1.6302,54078
1.6358,53990
1.6412,54060
1.6468,54136
1.6524,54093
1.6581,54034
1.6637,53763
1.669,54105
1.6747,54250
1.6803,53981
1.6857,54037
1.6913,54183
1.6969,54130
1.7023,54145
1.7079,54084
1.7136,53961
1.7192,54146
1.7246,53881
1.7302,53949
1.7358,54180
1.7412,54180
1.7469,53926
1.7523,54090
1.758,54104
1.7634,54128
1.769,54094
1.7746,54025
1.7803,54034
1.7856,54057
1.7912,54021
1.7969,54044
1.8025,53895
1.8079,54017
1.8135,53970
1.8191,54110
1.8248,54187
1.8301,54073
1.8358,54114
1.8414,54068
1.8468,53982
1.8524,54125
1.8579,53951
1.8635,53895
1.8692,54181
1.8746,54190
1.8803,54124
1.8857,53903
1.8913,53913
1.8969,54081
1.9025,54018
1.9079,53987
1.9135,54173
1.9192,54089
1.9248,54025
1.9301,53973
1.9358,53997
1.9414,54044
1.947,54127
1.9524,54099
1.958,53980
1.9636,54043
1.969,53936
1.9746,53502
1.9802,54053
1.9859,53832
1.9913,53964
1.997,53945
2.0024,53823
2.008,54001
2.0137,53902
2.019,54177
2.0247,54206
2.0303,54120
2.0359,54084
2.0413,53952
2.0469,53986
2.0525,54036
2.0579,54108
2.0635,54042
2.0692,54155
2.0745,53879
