Experiment: Mar_29_Phage_osmo_expt vial 1, Mon Mar 29 18:22:56 2021
0.0053,28725
0.0085,28727
0.0141,28719
0.0197,28714
0.0251,28724
0.0307,28714
0.0363,28714
0.0419,28721
0.0473,28719
0.053,28714
0.0586,28721
0.064,28729
0.0696,28716
0.0752,28679
0.0808,28712
0.0862,28703
0.0918,28705
0.0974,28717
0.103,28719
0.1084,28713
0.114,28721
0.1197,28718
0.1251,28715
0.1308,28716
0.1361,28719
0.1418,28724
0.1474,28724
0.1531,28733
0.1584,28725
0.164,28719
0.1697,28719
0.175,28723
0.1807,28727
0.1863,28726
0.192,28728
0.1973,28714
0.203,28730
0.2086,28735
0.214,28727
0.2196,28727
0.2253,28728
0.2309,28731
0.2362,28721
0.2419,28720
0.2475,28728
0.2529,28727
0.2585,28724
0.2641,28729
0.2695,28734
0.2751,28736
0.2808,28742
0.2864,28739
0.2917,28733
0.2974,28733
0.303,28733
0.3084,28733
0.314,28724
0.3197,28733
0.3253,28728
0.3307,28733
0.3363,28736
0.342,28727
0.3473,28731
0.3529,28724
0.3586,28727
0.3642,28725
0.3696,28721
0.3752,28725
0.3808,28728
0.3862,28735
0.3918,28737
0.3975,28734
0.4031,28732
0.4085,28723
0.4141,28731
0.4197,28729
0.4251,28727
0.4307,28726
0.4364,28724
0.4417,28724
0.4474,28730
0.453,28729
0.4586,28732
0.464,28728
0.4697,28722
0.4753,28729
0.4807,28718
0.4863,28722
0.4919,28720
0.4973,28721
0.5029,28734
0.5086,28730
0.5139,28728
0.5196,28723
0.5252,28727
0.5307,28725
0.5363,28730
0.5419,28729
0.5476,28730
0.5529,28717
0.5586,28728
0.5642,28730
0.5696,28731
0.5752,28732
0.5808,28730
0.5865,28726
0.5918,28725
0.5975,28724
0.6028,28724
0.6085,28727
0.6141,28717
0.6197,28723
0.6251,28721
0.6308,28722
0.6364,28731
0.6418,28728
0.6474,28722
0.653,28728
0.6586,28731
0.664,28721
0.6696,28721
0.6753,28723
0.6809,28725
0.6863,28724
0.6919,28722
0.6975,28717
0.7029,28721
0.7085,28730
0.7142,28730
0.7198,28734
0.7252,28731
0.7308,28732
0.7364,28725
0.7418,28727
0.7473,28728
0.7529,28727
0.7586,28722
0.7642,28732
0.7696,28723
0.7751,28727
0.7807,28728
0.7864,28726
0.792,28717
0.7974,28734
0.8029,28730
0.8085,28726
0.8142,28721
0.8195,28730
0.8252,28737
0.8307,28732
0.8363,28734
0.842,28728
0.8473,28733
0.853,28734
0.8585,28731
0.8642,28728
0.8695,28725
0.8752,28735
0.8808,28734
0.8863,28728
0.892,28726
0.8973,28729
0.903,28730
0.9086,28723
0.9141,28724
0.9198,28728
0.9251,28727
0.9308,28730
0.9364,28732
0.9418,28735
0.9474,28725
0.9531,28724
0.9585,28725
0.9641,28728
0.9697,28726
0.9754,28721
0.9807,28721
0.9863,28729
0.992,28727
0.9973,28729
1.003,28725
1.0086,28730
1.014,28721
1.0196,28725
1.0253,28721
1.0306,28722
1.0363,28730
1.0419,28728
1.0475,28729
1.0529,28720
1.0586,28720
1.0642,28729
1.0695,28722
1.0752,28722
1.0808,28728
1.0862,28730
1.0918,28732
1.0975,28732
1.1031,28730
1.1085,28726
1.1141,28736
1.1197,28729
1.1251,28731
1.1307,28724
1.1363,28723
1.142,28724
1.1474,28724
1.153,28733
1.1586,28720
1.164,28724
1.1696,28726
1.1753,28726
1.1809,28731
1.1863,28736
1.1919,28736
1.1975,28726
1.2029,28735
1.2085,28728
1.2141,28729
1.2198,28729
1.2251,28736
1.2308,28730
1.2364,28737
1.2418,28731
1.2474,28731
1.253,28731
1.2584,28725
1.264,28732
1.2697,28720
1.2753,28723
1.2807,28727
1.2863,28720
1.2919,28722
1.2973,28722
1.3029,28723
1.3086,28715
1.3142,28723
1.3196,28725
1.3252,28725
1.3308,28727
1.3362,28722
1.3418,28742
1.3475,28729
1.3531,28724
1.3585,28731
1.3641,28734
1.3697,28730
1.3751,28729
1.3807,28732
1.3864,28723
1.392,28724
1.3974,28731
1.403,28739
1.4086,28727
1.4143,28725
1.4196,28733
1.4253,28730
1.4306,28724
1.4363,28739
1.4419,28731
1.4476,28728
1.4529,28727
1.4586,28726
1.4643,28733
1.4696,28731
1.4752,28731
1.4809,28738
1.4862,28739
1.4919,28732
1.4975,28730
1.5029,28725
1.5085,28729
1.5141,28734
1.5198,28743
1.5251,28735
1.5308,28726
1.5364,28725
1.542,28733
1.5474,28731
1.553,28739
1.5586,28735
1.564,28741
1.5697,28732
1.5753,28730
1.5807,28730
1.5863,28733
1.5919,28740
1.5976,28725
1.603,28734
1.6086,28726
1.614,28729
1.6196,28732
1.6253,28737
1.6309,28730
1.6363,28735
1.6419,28738
1.6475,28727
1.6529,28734
1.6585,28730
1.6642,28726
1.6698,28726
1.6752,28725
1.6808,28723
1.6864,28728
1.6918,28727
1.6974,28730
1.7031,28732
1.7084,28735
1.7141,28725
1.7197,28731
1.7253,28729
1.7307,28722
1.7363,28723
1.742,28727
1.7473,28726
1.7529,28723
1.7586,28730
1.7642,28729
1.7696,28731
1.7752,28725
1.7809,28729
1.7862,28737
1.7919,28724
1.7975,28735
1.8031,28737
1.8085,28724
1.8141,28738
1.8198,28728
1.8251,28727
1.8308,28718
1.8364,28729
1.842,28722
1.8474,28721
1.8531,28722
1.8584,28718
1.8641,28723
1.8697,28730
1.8753,28721
1.8807,28729
1.8863,28732
1.892,28717
1.8976,28722
1.9029,28721
1.9086,28721
1.9142,28721
1.9196,28728
1.9252,28724
1.9308,28735
1.9365,28727
1.9418,28726
1.9475,28720
1.9531,28727
1.9585,28712
1.9641,28717
1.9698,28718
1.9754,28727
1.9807,28719
1.9864,28726
1.9918,28723
1.9974,28717
2.0031,28714
2.0085,28728
2.0141,28726
2.0197,28723
2.0253,28719
2.0307,28730
2.0364,28717
2.042,28717
2.0474,28721
2.053,28723
2.0586,28724
2.064,28723
2.0696,28721
2.0753,28723
2.0807,28712
2.0863,28720
2.0919,28725
2.0976,28723
2.103,28724
2.1086,28720
2.1142,28723
2.1196,28720
2.1252,28718
2.1309,28720
2.1362,28723
2.1419,28721
2.1475,28723
2.1529,28718
2.1585,28715
2.1642,28729
2.1698,28725
2.1751,28717
2.1808,28720
2.1864,28730
2.1921,28717
2.1974,28724
2.2031,28724
2.2087,28727
2.2141,28723
2.2197,28726
2.2253,28720
2.2307,28726
2.2363,28720
2.242,28723
2.2473,28721
2.253,28724
2.2586,28725
2.2642,28727
2.2696,28729
2.2753,28732
2.2809,28727
2.2863,28720
2.2919,28728
2.2974,28723
2.303,28720
2.3087,28723
2.314,28721
2.3197,28719
2.3252,28726
2.3308,28724
2.3365,28716
2.3418,28714
2.3474,28724
2.353,28720
2.3586,28717
2.3643,28721
2.3696,28720
2.3753,28720
2.3808,28720
2.3864,28719
2.3921,28710
2.3974,28713
