Experiment: Mar_29_Phage_osmo_expt vial 3, Mon Mar 29 18:22:56 2021
0.0053,172
0.0085,171
0.0141,171
0.0197,171
0.0251,172
0.0307,171
0.0363,175
0.0419,175
0.0473,174
0.053,176
0.0586,172
0.064,172
0.0696,175
0.0752,171
0.0808,173
0.0862,173
0.0918,171
0.0974,172
0.103,173
0.1084,171
0.114,173
0.1197,174
0.1251,173
0.1308,174
0.1361,172
0.1418,171
0.1474,172
0.1531,172
0.1584,171
0.164,174
0.1697,173
0.175,172
0.1807,172
0.1863,173
0.192,174
0.1973,174
0.203,173
0.2086,172
0.214,174
0.2196,173
0.2253,172
0.2309,174
0.2362,171
0.2419,173
0.2475,171
0.2529,172
0.2585,169
0.2641,171
0.2695,174
0.2751,174
0.2808,173
0.2864,172
0.2917,173
0.2974,172
0.303,172
0.3084,169
0.314,168
0.3197,172
0.3253,172
0.3307,172
0.3363,172
0.342,174
0.3473,171
0.3529,172
0.3586,172
0.3642,172
0.3696,172
0.3752,173
0.3808,173
0.3862,172
0.3918,172
0.3975,172
0.4031,172
0.4085,170
0.4141,171
0.4197,171
0.4251,172
0.4307,173
0.4364,173
0.4417,171
0.4474,173
0.453,172
0.4586,173
0.464,171
0.4697,172
0.4753,171
0.4807,169
0.4863,171
0.4919,171
0.4973,171
0.5029,172
0.5086,170
0.5139,170
0.5196,170
0.5252,174
0.5307,172
0.5363,173
0.5419,174
0.5476,171
0.5529,169
0.5586,173
0.5642,173
0.5696,171
0.5752,175
0.5808,173
0.5865,171
0.5918,173
0.5975,171
0.6028,172
0.6085,173
0.6141,172
0.6197,171
0.6251,172
0.6308,173
0.6364,171
0.6418,175
0.6474,173
0.653,170
0.6586,172
0.664,170
0.6696,172
0.6753,173
0.6809,169
0.6863,170
0.6919,172
0.6975,170
0.7029,170
0.7085,172
0.7142,174
0.7198,168
0.7252,173
0.7308,172
0.7364,169
0.7418,172
0.7473,171
0.7529,171
0.7586,171
0.7642,172
0.7696,171
0.7751,173
0.7807,174
0.7864,172
0.792,172
0.7974,173
0.8029,173
0.8085,172
0.8142,172
0.8195,170
0.8252,174
0.8307,171
0.8363,170
0.842,173
0.8473,172
0.853,173
0.8585,172
0.8642,174
0.8695,172
0.8752,172
0.8808,170
0.8863,172
0.892,171
0.8973,173
0.903,172
0.9086,173
0.9141,171
0.9198,173
0.9251,174
0.9308,173
0.9364,172
0.9418,170
0.9474,175
0.9531,172
0.9585,171
0.9641,174
0.9697,174
0.9754,172
0.9807,171
0.9863,174
0.992,171
0.9973,175
1.003,174
1.0086,172
1.014,172
1.0196,171
1.0253,173
1.0306,174
1.0363,173
1.0419,173
1.0475,173
1.0529,175
1.0586,172
1.0642,173
1.0695,173
1.0752,173
1.0808,173
1.0862,174
1.0918,173
1.0975,173
1.1031,171
1.1085,174
1.1141,172
1.1197,174
1.1251,172
1.1307,170
1.1363,172
1.142,170
1.1474,174
1.153,172
1.1586,172
1.164,171
1.1696,170
1.1753,175
1.1809,171
1.1863,169
1.1919,172
1.1975,170
1.2029,172
1.2085,172
1.2141,172
1.2198,170
1.2251,173
1.2308,174
1.2364,169
1.2418,168
1.2474,171
1.253,171
1.2584,172
1.264,171
1.2697,171
1.2753,170
1.2807,171
1.2863,173
1.2919,171
1.2973,171
1.3029,172
1.3086,172
1.3142,173
1.3196,170
1.3252,171
1.3308,168
1.3362,174
1.3418,174
1.3475,171
1.3531,170
1.3585,171
1.3641,172
1.3697,168
1.3751,172
1.3807,171
1.3864,173
1.392,171
1.3974,174
1.403,172
1.4086,170
1.4143,170
1.4196,171
1.4253,167
1.4306,170
1.4363,169
1.4419,172
1.4476,170
1.4529,171
1.4586,172
1.4643,171
1.4696,174
1.4752,169
1.4809,171
1.4862,171
1.4919,167
1.4975,173
1.5029,170
1.5085,169
1.5141,172
1.5198,169
1.5251,171
1.5308,172
1.5364,171
1.542,171
1.5474,170
1.553,169
1.5586,174
1.564,171
1.5697,172
1.5753,172
1.5807,170
1.5863,172
1.5919,171
1.5976,170
1.603,170
1.6086,170
1.614,170
1.6196,170
1.6253,171
1.6309,171
1.6363,169
1.6419,170
1.6475,171
1.6529,171
1.6585,172
1.6642,170
1.6698,171
1.6752,168
1.6808,169
1.6864,171
1.6918,171
1.6974,170
1.7031,170
1.7084,168
1.7141,167
1.7197,171
1.7253,170
1.7307,170
1.7363,173
1.742,169
1.7473,169
1.7529,169
1.7586,170
1.7642,169
1.7696,172
1.7752,170
1.7809,169
1.7862,171
1.7919,170
1.7975,171
1.8031,171
1.8085,174
1.8141,170
1.8198,169
1.8251,171
1.8308,170
1.8364,169
1.842,172
1.8474,172
1.8531,171
1.8584,172
1.8641,169
1.8697,173
1.8753,174
1.8807,170
1.8863,169
1.892,172
1.8976,171
1.9029,170
1.9086,172
1.9142,170
1.9196,166
1.9252,168
1.9308,170
1.9365,172
1.9418,173
1.9475,168
1.9531,171
1.9585,171
1.9641,168
1.9698,170
1.9754,171
1.9807,171
1.9864,172
1.9918,168
1.9974,171
2.0031,173
2.0085,171
2.0141,171
2.0197,167
2.0253,171
2.0307,168
2.0364,171
2.042,170
2.0474,170
2.053,168
2.0586,170
2.064,167
2.0696,171
2.0753,171
2.0807,169
2.0863,170
2.0919,169
2.0976,168
2.103,169
2.1086,169
2.1142,165
2.1196,168
2.1252,173
2.1309,172
2.1362,170
2.1419,168
2.1475,171
2.1529,173
2.1585,168
2.1642,169
2.1698,170
2.1751,168
2.1808,170
2.1864,169
2.1921,170
2.1974,169
2.2031,170
2.2087,171
2.2141,170
2.2197,170
2.2253,170
2.2307,167
2.2363,165
2.242,169
2.2473,170
2.253,168
2.2586,169
2.2642,169
2.2696,170
2.2753,170
2.2809,170
2.2863,170
2.2919,170
2.2974,171
2.303,169
2.3087,170
2.314,170
2.3197,170
2.3252,170
2.3308,168
2.3365,170
2.3418,169
2.3474,170
2.353,173
2.3586,172
2.3643,170
2.3696,169
2.3753,170
2.3808,171
2.3864,167
2.3921,167
2.3974,170
2.4031,170
2.4086,168
2.4142,171
2.4196,170
2.4252,169
2.4309,169
2.4364,170
2.442,169
2.4474,171
2.453,169
2.4587,169
2.464,171
2.4697,169
2.4753,171
2.4807,168
2.4863,170
2.4919,168
2.4976,170
2.503,168
2.5086,172
2.5142,171
2.5196,170
2.5253,166
2.5309,169
2.5363,171
2.5419,171
2.5476,170
2.5529,171
2.5585,173
2.5642,170
2.5696,171
2.5752,172
2.5808,172
2.5865,167
2.5918,169
2.5975,168
2.6031,168
2.6085,170
2.6141,168
2.6198,170
2.6251,167
2.6307,171
2.6364,169
2.642,169
2.6474,170
2.653,172
2.6587,171
2.664,169
2.6697,172
2.6754,172
2.6807,169
2.6863,171
2.692,167
2.6974,168
2.703,169
2.7086,171
2.714,169
2.7196,171
2.7253,170
2.7309,169
2.7363,172
2.7419,170
2.7473,169
2.753,170
2.7586,169
2.7642,171
2.7698,170
2.7752,170
2.7808,170
2.7865,170
2.7918,173
2.7975,168
2.8031,170
2.8085,168
2.8141,171
2.8197,170
2.8254,169
2.8307,170
2.8364,172
2.842,167
2.8474,167
2.853,167
2.8587,165
2.8643,168
2.8697,169
2.8753,170
2.8807,169
2.8863,170
2.8919,165
2.8976,168
2.9029,168
2.9086,171
2.9143,168
2.9196,169
2.9252,169
2.9309,170
2.9362,168
2.9418,166
2.9474,167
2.9531,169
2.9584,167
2.9641,167
2.9697,167
2.9754,171
2.9807,169
2.9863,166
2.992,167
2.9976,168
3.003,169
3.0087,172
3.0143,169
3.0197,168
